coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
91,2554,2455,1282,621,575,Medulla,left
90,2544,2443,1282,618,577,Medulla,left
92,2702,2602,1294,666,538,Medulla,right
96,2415,2325,1275,579,606,Hypoglossal nucleus,left
97,1469,2264,1301,371,606,Pyramus (VIII),left
97,2811,2581,1302,699,546,Medulla,right
99,1399,2257,1302,357,606,Pyramus (VIII),left
99,2597,2540,1283,635,553,Medulla,right
99,2623,2543,1286,644,552,Medulla,right
99,2900,2576,1305,727,548,Medulla,right
98,2656,2654,1288,654,524,"Medullary reticular nucleus, ventral part",right
98,2630,2517,1287,645,559,Medulla,right
98,2807,2585,1301,698,546,Medulla,right
104,2682,2599,1290,661,539,Medulla,right
104,2872,2541,1303,718,557,Medulla,right
100,2899,2578,1305,727,548,Medulla,right
102,1310,2814,1311,331,483,Pyramus (VIII),right
102,2592,2535,1283,634,554,Medulla,right
105,1269,2074,1312,326,647,Pyramus (VIII),left
105,2755,2155,1290,676,657,"Medullary reticular nucleus, ventral part",left
105,2843,2676,1303,710,521,Medulla,right
106,1442,2278,1298,365,602,Pyramus (VIII),left
107,1442,2726,1300,365,504,Pyramus (VIII),right
108,1452,2269,1297,367,604,Pyramus (VIII),left
109,1448,2258,1297,367,606,Pyramus (VIII),left
110,1190,2027,1315,306,657,Pyramus (VIII),left
112,2875,2550,1300,719,556,pyramidal decussation,right
113,1270,2067,1308,326,647,Pyramus (VIII),left
113,2761,2679,1295,684,520,"Medullary reticular nucleus, ventral part",right
115,2664,2589,1286,657,542,Medulla,right
115,1274,2284,1302,327,600,Pyramus (VIII),left
115,2775,2534,1294,688,558,Medulla,right
115,2785,2785,1297,692,494,"Medullary reticular nucleus, ventral part",right
114,1441,2145,1298,365,630,Pyramus (VIII),left
114,1911,1922,1292,475,692,root,left
114,2372,2005,1265,572,680,"Medullary reticular nucleus, dorsal part",left
114,2873,2555,1300,719,554,Medulla,right
114,2776,2534,1294,688,558,Medulla,right
116,2753,2678,1294,683,520,"Medullary reticular nucleus, ventral part",right
121,2552,2518,1277,625,557,Medulla,right
121,2703,2087,1282,663,669,"Medullary reticular nucleus, ventral part",left
123,2650,2583,1283,653,543,Medulla,right
123,2091,2187,1278,509,636,Cuneate nucleus,left
123,1377,2252,1295,351,606,Pyramus (VIII),left
123,2326,2120,1268,560,652,"Medullary reticular nucleus, dorsal part",left
122,2919,1993,1299,723,695,Medulla,left
124,2547,2515,1276,624,558,Medulla,right
126,2255,2073,1270,544,662,Medulla,left
126,2290,2727,1275,560,498,"Medullary reticular nucleus, dorsal part",right
131,2126,2252,1276,517,620,Nucleus of the solitary tract,left
131,2135,2246,1276,519,621,Nucleus of the solitary tract,left
131,2139,2243,1276,519,622,Nucleus of the solitary tract,left
131,2150,2246,1276,521,621,Nucleus of the solitary tract,left
128,2160,2248,1276,522,622,Nucleus of the solitary tract,left
130,2640,2577,1281,651,544,Medulla,right
130,1294,1991,1302,333,662,Pyramus (VIII),left
130,2701,2674,1286,668,521,"Medullary reticular nucleus, ventral part",right
132,2144,2241,1276,520,622,Nucleus of the solitary tract,left
133,2854,2577,1293,713,547,Medulla,right
134,1288,2059,1299,331,647,Pyramus (VIII),left
134,2693,2674,1284,666,521,"Medullary reticular nucleus, ventral part",right
135,1379,2278,1290,353,600,Pyramus (VIII),left
136,2422,1985,1261,589,680,"Medullary reticular nucleus, dorsal part",left
137,2463,2851,1267,612,475,Intermediate reticular nucleus,right
137,1350,2247,1292,345,606,Pyramus (VIII),left
137,2687,2671,1283,664,521,"Medullary reticular nucleus, ventral part",right
139,2624,2574,1277,648,545,Medulla,right
139,2426,2992,1264,607,444,"Medullary reticular nucleus, dorsal part",right
139,2764,2655,1288,686,527,Medulla,right
139,2915,2179,1292,722,649,Medulla,left
139,2435,2002,1261,593,676,"Medullary reticular nucleus, dorsal part",left
139,2763,2656,1288,686,526,Medulla,right
138,2463,2840,1267,612,478,Intermediate reticular nucleus,right
138,2852,2584,1291,711,546,Medulla,right
138,2435,2003,1261,593,676,"Medullary reticular nucleus, dorsal part",left
138,2684,2671,1283,664,521,"Medullary reticular nucleus, ventral part",right
141,2677,2670,1281,661,523,"Medullary reticular nucleus, ventral part",right
141,2754,2970,1290,689,453,Intermediate reticular nucleus,right
140,2440,2000,1261,595,677,"Medullary reticular nucleus, dorsal part",left
140,2441,1999,1261,595,677,"Medullary reticular nucleus, dorsal part",left
143,2450,1995,1260,598,677,"Medullary reticular nucleus, dorsal part",left
142,2112,2264,1275,516,617,Nucleus of the solitary tract,left
144,2665,2671,1280,659,521,"Medullary reticular nucleus, ventral part",right
145,2455,1988,1260,599,678,"Medullary reticular nucleus, dorsal part",left
145,2514,2504,1270,618,559,Medulla,right
146,2851,2590,1288,711,545,crossed tectospinal pathway,right
146,2502,2498,1269,614,560,Medulla,right
146,2657,2668,1278,657,523,"Medullary reticular nucleus, ventral part",right
146,1300,2109,1293,333,636,Pyramus (VIII),left
148,2614,2576,1275,646,544,Medulla,right
148,2511,2503,1269,617,559,Medulla,right
148,2644,2665,1277,654,524,"Medullary reticular nucleus, ventral part",right
147,2651,2667,1277,655,523,"Medullary reticular nucleus, ventral part",right
147,2768,2571,1284,688,548,crossed tectospinal pathway,right
147,2834,2652,1288,705,528,Medulla,right
147,2909,2184,1289,720,647,Medulla,left
149,2371,2979,1264,594,447,"Medullary reticular nucleus, dorsal part",right
151,1456,2040,1289,369,649,Pyramus (VIII),left
151,969,2747,1305,245,502,Folium-tuber vermis (VII),right
154,2606,2569,1272,644,546,Medulla,right
152,2824,2647,1286,703,529,Medulla,right
153,2766,2232,1280,683,632,"Medullary reticular nucleus, ventral part",left
153,2944,2781,1291,738,495,Medulla,right
153,2092,2216,1273,514,626,Nucleus of the solitary tract,left
153,2732,2707,1283,676,514,"Medullary reticular nucleus, ventral part",right
156,2087,2218,1272,513,625,Nucleus of the solitary tract,left
156,2617,2641,1273,647,528,"Medullary reticular nucleus, ventral part",right
156,2840,2696,1287,706,517,Medulla,right
155,2766,2296,1279,684,615,Medulla,left
157,2856,2603,1284,712,541,crossed tectospinal pathway,right
157,2860,3081,1285,722,426,"Lateral reticular nucleus, magnocellular part",right
157,2477,2421,1267,608,577,Medulla,left
161,2597,2565,1270,642,547,Medulla,right
161,2603,2637,1271,645,530,"Medullary reticular nucleus, ventral part",right
161,2801,2670,1283,695,524,Medulla,right
160,2080,2218,1271,513,625,Nucleus of the solitary tract,left
160,2939,2775,1287,736,498,Medulla,right
165,2476,2422,1265,608,577,Medulla,left
165,2561,1851,1259,629,705,"Medullary reticular nucleus, dorsal part",left
163,2386,1956,1257,584,680,"Medullary reticular nucleus, dorsal part",left
162,2489,1827,1256,611,709,"Medullary reticular nucleus, dorsal part",left
162,2762,2693,1281,684,518,Medulla,right
164,2592,2563,1269,641,547,Medulla,right
173,1583,1924,1286,401,675,Pyramus (VIII),left
173,1553,1900,1286,396,680,Copula pyramidis,left
173,2231,2188,1263,546,630,Medulla,left
170,1561,1905,1287,397,679,Copula pyramidis,left
170,2748,2702,1278,682,516,Medulla,right
170,2894,2184,1280,716,645,Medulla,left
170,2756,3017,1279,690,447,Intermediate reticular nucleus,right
170,2885,2632,1280,719,533,crossed tectospinal pathway,right
170,2500,2414,1264,616,579,Medulla,left
167,1553,1892,1288,396,682,Copula pyramidis,left
167,1581,1915,1287,401,678,Copula pyramidis,left
167,1589,1919,1287,403,677,Pyramus (VIII),left
169,1550,1896,1288,395,681,Copula pyramidis,left
169,2495,2423,1264,614,577,Medulla,left
169,2584,2630,1268,640,532,"Medullary reticular nucleus, ventral part",right
169,2587,2559,1268,640,548,Medulla,right
169,2701,2715,1276,669,514,"Medullary reticular nucleus, ventral part",right
169,2920,2777,1284,729,497,Medulla,right
169,2231,2195,1264,545,630,Nucleus of the solitary tract,left
166,1581,1914,1288,401,678,Copula pyramidis,left
168,2880,2627,1280,718,534,crossed tectospinal pathway,right
168,1552,1893,1288,395,682,Copula pyramidis,left
171,2142,2905,1273,536,464,Medulla,right
172,2103,2699,1274,521,509,Nucleus of the solitary tract,right
172,2227,2181,1263,545,632,Nucleus of the solitary tract,left
172,2141,2907,1273,536,463,Medulla,right
172,2587,2558,1267,640,548,Medulla,right
174,1551,1898,1286,395,680,Copula pyramidis,left
176,2062,2653,1273,511,520,Nucleus of the solitary tract,right
176,1547,1897,1285,394,680,Copula pyramidis,left
176,2487,1902,1254,612,691,"Medullary reticular nucleus, dorsal part",left
177,2461,2853,1260,614,480,Intermediate reticular nucleus,right
177,2895,2645,1277,721,530,Medulla,right
178,1537,1889,1285,392,682,Copula pyramidis,left
178,2133,2916,1271,535,461,Medulla,right
178,2231,2183,1262,547,631,Medulla,left
178,1575,1919,1284,399,676,Pyramus (VIII),left
178,2426,2978,1257,609,454,"Medullary reticular nucleus, dorsal part",right
178,2522,2071,1258,621,655,Intermediate reticular nucleus,left
178,1551,1902,1284,394,679,Copula pyramidis,left
178,2517,1952,1255,620,681,"Medullary reticular nucleus, dorsal part",left
179,2582,2556,1264,639,548,Medulla,right
179,2603,1846,1257,643,705,"Medullary reticular nucleus, dorsal part",left
179,2740,2705,1274,679,517,Medulla,right
179,2644,2262,1265,655,616,"Medullary reticular nucleus, ventral part",left
181,2238,2178,1261,549,632,Medulla,left
181,2054,2197,1266,510,626,Nucleus of the solitary tract,left
180,1552,1903,1284,394,679,Copula pyramidis,left
182,2909,2699,1276,724,516,Inferior olivary complex,right
182,1553,1907,1283,395,677,Pyramus (VIII),left
183,2562,2887,1262,640,476,Intermediate reticular nucleus,right
185,1546,1900,1283,393,679,Copula pyramidis,left
185,1551,1903,1282,394,678,Pyramus (VIII),left
185,2226,2176,1260,546,631,Medulla,left
185,2482,2486,1260,612,561,Medulla,right
190,1570,1923,1280,398,674,Pyramus (VIII),left
190,2567,2556,1260,635,548,Medulla,right
190,2916,2690,1272,724,519,Medulla,right
190,1571,1924,1280,398,674,Pyramus (VIII),left
190,2155,2849,1266,537,478,Medulla,right
184,2777,2126,1270,686,653,"Medullary reticular nucleus, ventral part",left
187,2553,2627,1261,633,532,"Medullary reticular nucleus, ventral part",right
186,2643,2600,1265,656,540,Medulla,right
189,2382,2193,1257,585,627,Intermediate reticular nucleus,left
189,2405,1942,1251,592,680,"Medullary reticular nucleus, dorsal part",left
189,2729,1802,1263,673,718,"Medullary reticular nucleus, dorsal part",left
189,2764,2828,1274,687,490,"Medullary reticular nucleus, ventral part",right
189,1553,1910,1281,395,677,Pyramus (VIII),left
188,1731,2981,1282,439,451,Uvula (IX),right
188,2219,2179,1259,546,631,Medulla,left
191,2346,1931,1251,577,681,"Medullary reticular nucleus, dorsal part",left
191,1317,2053,1277,336,645,Pyramus (VIII),left
192,2755,2884,1272,686,478,"Medullary reticular nucleus, ventral part",right
192,1318,2053,1277,337,645,Pyramus (VIII),left
193,2678,2477,1262,665,568,Medulla,right
201,2151,2843,1262,536,480,Medulla,right
201,2477,2481,1256,611,562,Medulla,right
201,2596,3093,1257,652,436,"Medullary reticular nucleus, dorsal part",right
201,2883,2763,1270,715,502,Medulla,right
194,1558,1916,1279,396,675,Pyramus (VIII),left
194,2896,2664,1270,718,525,Medulla,right
196,2887,2744,1271,715,506,Medulla,right
196,2852,2664,1269,706,526,Medulla,right
200,2173,2369,1261,535,588,Dorsal motor nucleus of the vagus nerve,left
200,2664,2803,1263,663,496,"Medullary reticular nucleus, ventral part",right
200,2622,3184,1256,659,417,"Medullary reticular nucleus, dorsal part",right
198,2438,1786,1246,601,710,"Medullary reticular nucleus, dorsal part",left
198,2888,2034,1269,715,676,"Lateral reticular nucleus, magnocellular part",left
198,2160,2843,1263,538,479,Medulla,right
202,2559,2556,1256,634,548,Medulla,right
202,2591,2347,1256,642,593,Medulla,left
204,2006,2105,1258,499,642,Cuneate nucleus,left
204,1323,2044,1272,338,646,Pyramus (VIII),left
204,2639,3146,1256,663,425,"Medullary reticular nucleus, dorsal part",right
204,2700,2047,1258,670,664,"Medullary reticular nucleus, ventral part",left
204,2718,2702,1263,674,518,Medulla,right
203,2571,3083,1254,646,438,"Medullary reticular nucleus, dorsal part",right
205,2583,3097,1255,650,435,"Medullary reticular nucleus, dorsal part",right
205,1330,2096,1271,339,635,Pyramus (VIII),left
206,2699,2907,1263,673,475,"Medullary reticular nucleus, ventral part",right
209,2380,1911,1246,587,683,"Medullary reticular nucleus, dorsal part",left
209,2787,3081,1263,697,436,"Lateral reticular nucleus, magnocellular part",right
209,2151,2846,1259,536,479,Nucleus of the solitary tract,right
208,2152,2844,1259,536,480,Nucleus of the solitary tract,right
210,2549,2555,1253,632,548,Medulla,right
210,2549,2342,1253,632,593,Medulla,left
210,2149,2848,1259,536,479,Nucleus of the solitary tract,right
210,2150,2847,1259,536,479,Nucleus of the solitary tract,right
210,2666,3151,1255,669,424,"Medullary reticular nucleus, dorsal part",right
211,2798,3010,1264,699,453,"Lateral reticular nucleus, magnocellular part",right
211,2712,3140,1257,679,426,Intermediate reticular nucleus,right
211,2149,2849,1258,536,480,Nucleus of the solitary tract,right
211,2510,1800,1243,620,708,"Medullary reticular nucleus, dorsal part",left
211,2541,2622,1252,630,533,"Medullary reticular nucleus, ventral part",right
213,2435,2355,1252,600,590,Medulla,left
213,2455,2342,1252,606,592,"Medullary reticular nucleus, ventral part",left
213,2744,2748,1261,679,508,"Medullary reticular nucleus, ventral part",right
213,2657,3214,1252,666,411,"Medullary reticular nucleus, dorsal part",right
213,2910,2713,1262,719,513,Inferior olivary complex,right
213,1143,1898,1276,293,681,Folium-tuber vermis (VII),left
213,2222,1920,1249,547,683,"Medullary reticular nucleus, dorsal part",left
212,2866,2755,1264,708,505,Medulla,right
212,2510,1799,1243,620,708,"Medullary reticular nucleus, dorsal part",left
214,2226,1909,1248,549,685,"Medullary reticular nucleus, dorsal part",left
214,2424,2406,1252,597,578,Medulla,left
214,2459,2452,1252,607,568,Medulla,right
215,2435,2424,1251,600,574,Medulla,left
215,2505,3078,1247,630,439,"Medullary reticular nucleus, dorsal part",right
216,2471,2977,1247,620,458,Intermediate reticular nucleus,right
216,1133,1899,1274,290,682,Folium-tuber vermis (VII),left
216,2431,2409,1251,599,577,Medulla,left
220,2435,1789,1239,601,708,Parvicellular reticular nucleus,left
220,2489,2463,1249,615,566,Medulla,right
220,2653,2836,1255,661,489,"Medullary reticular nucleus, ventral part",right
217,2645,3159,1252,664,423,"Medullary reticular nucleus, dorsal part",right
217,2133,2926,1257,534,463,Medulla,right
217,2912,2732,1260,718,508,Inferior olivary complex,right
217,2482,2458,1251,612,567,Medulla,right
217,2864,2749,1261,707,506,Medulla,right
222,931,1870,1276,234,694,Folium-tuber vermis (VII),left
222,2761,3149,1254,691,423,Intermediate reticular nucleus,right
222,1129,1908,1271,289,680,Folium-tuber vermis (VII),left
222,2754,3203,1251,691,411,"Lateral reticular nucleus, magnocellular part",right
218,2319,3058,1246,583,439,"Medullary reticular nucleus, dorsal part",right
218,2532,2617,1250,627,534,"Medullary reticular nucleus, ventral part",right
221,2538,2550,1249,629,549,Medulla,right
221,2169,2778,1254,538,495,Nucleus of the solitary tract,right
221,1324,2035,1266,337,649,Pyramus (VIII),left
219,2144,2912,1255,535,467,Medulla,right
219,1327,2043,1266,337,646,Pyramus (VIII),left
219,2133,2924,1255,533,465,Medulla,right
219,2487,2462,1249,614,566,Medulla,right
223,2845,1746,1252,701,732,"Lateral reticular nucleus, magnocellular part",left
235,2128,2922,1248,531,466,Nucleus of the solitary tract,right
235,947,1893,1269,237,687,Declive (VI),left
235,2081,2855,1250,517,481,Parasolitary nucleus,right
235,2524,2543,1243,625,550,Medulla,right
226,914,1873,1274,230,693,Declive (VI),left
226,2954,2751,1255,729,503,Inferior olivary complex,right
226,2157,2789,1252,535,493,Nucleus of the solitary tract,right
226,2528,2615,1247,627,535,"Medullary reticular nucleus, ventral part",right
226,2580,2775,1249,643,502,"Medullary reticular nucleus, ventral part",right
225,1119,1910,1270,286,680,Folium-tuber vermis (VII),left
225,2736,3111,1253,684,432,Intermediate reticular nucleus,right
225,2504,2464,1248,619,566,Medulla,right
224,2653,3171,1249,666,420,"Medullary reticular nucleus, dorsal part",right
224,2970,2777,1256,734,497,Inferior olivary complex,right
227,2864,2738,1255,705,508,Medulla,right
227,2780,2961,1256,692,463,"Lateral reticular nucleus, magnocellular part",right
227,2936,2765,1254,723,501,Inferior olivary complex,right
229,932,1878,1273,234,691,Declive (VI),left
228,2526,2614,1246,626,535,"Medullary reticular nucleus, ventral part",right
228,2728,3206,1248,684,411,"Medullary reticular nucleus, dorsal part",right
230,932,1880,1272,233,691,Declive (VI),left
232,2717,2978,1252,677,461,"Medullary reticular nucleus, ventral part",right
232,912,1882,1272,228,690,Declive (VI),left
232,2880,2685,1251,708,520,Inferior olivary complex,right
233,2586,2306,1245,641,600,Medulla,left
233,2978,2753,1250,735,502,Medulla,right
233,2939,2772,1252,724,499,Inferior olivary complex,right
237,1272,1901,1261,323,678,Folium-tuber vermis (VII),left
237,2054,2831,1251,511,485,Parasolitary nucleus,right
237,2127,2910,1249,529,469,Nucleus of the solitary tract,right
237,2790,2886,1253,691,479,"Medullary reticular nucleus, ventral part",right
237,2802,3341,1241,703,377,dorsal spinocerebellar tract,right
234,2027,2810,1252,504,491,Parasolitary nucleus,right
234,2519,2610,1244,624,536,"Medullary reticular nucleus, ventral part",right
234,2898,2068,1251,715,664,Medulla,left
234,2938,2742,1250,723,505,Inferior olivary complex,right
236,2605,3166,1242,653,421,"Medullary reticular nucleus, dorsal part",right
236,2836,2966,1253,704,461,"Lateral reticular nucleus, magnocellular part",right
236,2009,2046,1245,498,651,Cuneate nucleus,left
238,1257,1906,1260,319,677,Folium-tuber vermis (VII),left
238,2781,2085,1247,688,656,"Medullary reticular nucleus, ventral part",left
238,2846,2876,1252,703,480,Medulla,right
246,924,1911,1264,231,683,Declive (VI),left
242,937,1903,1266,234,685,Declive (VI),left
242,2681,3174,1242,670,420,Intermediate reticular nucleus,right
242,2861,2732,1247,702,510,Medulla,right
242,1268,1909,1258,323,677,Folium-tuber vermis (VII),left
242,2123,2903,1246,528,470,Nucleus of the solitary tract,right
242,2969,3012,1246,740,447,Medulla,right
242,1273,1911,1258,324,676,Pyramus (VIII),left
240,943,1904,1267,237,685,Declive (VI),left
240,1276,1910,1259,324,677,Pyramus (VIII),left
240,2903,2074,1248,715,663,Medulla,left
241,947,1907,1267,237,684,Declive (VI),left
241,2781,3179,1244,695,417,"Lateral reticular nucleus, magnocellular part",right
241,2825,2808,1250,696,494,Medulla,right
241,1286,1918,1259,326,675,Pyramus (VIII),left
241,2052,2806,1249,509,491,Parasolitary nucleus,right
241,2742,2733,1247,676,512,"Medullary reticular nucleus, ventral part",right
244,2510,2469,1240,620,565,Medulla,right
244,2974,3034,1244,742,442,Medulla,right
244,2197,2772,1243,543,496,Nucleus of the solitary tract,right
243,1272,1911,1257,322,676,Folium-tuber vermis (VII),left
243,1273,1912,1257,324,676,Pyramus (VIII),left
245,1041,2029,1262,263,655,Folium-tuber vermis (VII),left
