coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
21,2217,1868,1237,559,448,Parvicellular reticular nucleus,right
21,2732,2521,1229,682,579,Inferior olivary complex,left
21,2838,3029,1223,709,689,"Lateral reticular nucleus, magnocellular part",left
21,2946,2935,1223,731,669,Medulla,left
21,1944,2054,1246,494,486,Cuneate nucleus,right
21,1957,2112,1246,496,497,Parasolitary nucleus,right
21,1965,2011,1246,498,476,Cuneate nucleus,right
21,2914,2900,1223,724,661,Medulla,left
23,2551,2362,1231,642,552,Medulla,right
23,2623,2475,1229,659,572,Medulla,left
23,2013,2903,1239,511,667,Parasolitary nucleus,left
23,2311,3371,1231,584,766,"Spinal nucleus of the trigeminal, interpolar part",left
23,2764,2562,1226,689,586,Inferior olivary complex,left
23,2815,2571,1225,700,588,Inferior olivary complex,left
23,2477,1638,1228,624,399,Parvicellular reticular nucleus,right
22,2628,1944,1226,664,461,Intermediate reticular nucleus,right
22,2919,2922,1222,726,666,Medulla,left
22,1866,2982,1241,478,689,External cuneate nucleus,left
22,1958,2955,1240,498,680,Cuneate nucleus,left
22,1967,2921,1240,500,671,Cuneate nucleus,left
22,1988,1966,1245,504,467,Cuneate nucleus,right
22,2025,2973,1239,513,682,Cuneate nucleus,left
22,2723,2483,1227,681,572,Inferior olivary complex,left
22,2735,3081,1222,687,701,"Paragigantocellular reticular nucleus, lateral part",left
22,2771,3083,1222,695,702,"Lateral reticular nucleus, magnocellular part",left
22,2810,2554,1226,699,585,Inferior olivary complex,left
24,1867,3085,1240,478,712,External cuneate nucleus,left
24,2840,2548,1224,706,583,Inferior olivary complex,left
25,2741,2520,1226,684,578,Inferior olivary complex,left
25,1866,3166,1239,478,728,External cuneate nucleus,left
25,1890,3089,1239,483,712,External cuneate nucleus,left
25,1975,2901,1240,502,666,Cuneate nucleus,left
25,2001,2881,1240,508,661,Parasolitary nucleus,left
25,2011,2929,1239,510,672,Parasolitary nucleus,left
25,2022,2908,1239,512,668,Parasolitary nucleus,left
25,2432,3187,1226,612,724,Parvicellular reticular nucleus,left
25,2767,3229,1222,693,737,"Lateral reticular nucleus, magnocellular part",left
25,2885,3079,1220,720,702,Medulla,left
25,3005,2906,1220,745,664,Medulla,left
25,2663,3199,1223,670,729,Parvicellular reticular nucleus,left
25,2842,3113,1220,710,710,"Paragigantocellular reticular nucleus, lateral part",left
25,2876,2894,1222,715,659,Medulla,left
27,1832,3139,1238,471,724,External cuneate nucleus,left
27,1918,3083,1237,489,710,External cuneate nucleus,left
27,2031,2937,1237,514,673,Parasolitary nucleus,left
27,2630,2478,1227,660,573,Medulla,left
27,2737,2529,1225,682,580,Inferior olivary complex,left
27,1967,2922,1238,499,671,Cuneate nucleus,left
27,1978,3006,1237,502,690,Cuneate nucleus,left
27,1991,2911,1237,505,668,Parasolitary nucleus,left
27,2006,2904,1237,508,667,Parasolitary nucleus,left
27,2023,2966,1236,513,680,Parasolitary nucleus,left
27,2072,2248,1242,522,524,Dorsal motor nucleus of the vagus nerve,right
27,1973,1922,1243,500,457,Cuneate nucleus,right
27,2914,2920,1219,724,665,Medulla,left
26,2024,2940,1237,513,674,Parasolitary nucleus,left
26,2812,2541,1224,699,581,Inferior olivary complex,left
26,2033,2955,1237,515,677,Parasolitary nucleus,left
26,2514,1556,1229,634,381,"Spinal nucleus of the trigeminal, interpolar part",right
26,2732,2553,1226,681,585,Inferior olivary complex,left
26,2877,2835,1222,715,646,Medulla,left
26,2704,3479,1233,675,793,spinal tract of the trigeminal nerve,left
28,2732,2509,1225,682,576,Inferior olivary complex,left
28,1855,3115,1238,476,718,External cuneate nucleus,left
28,1925,3056,1237,490,703,External cuneate nucleus,left
28,1958,2850,1238,499,656,Parasolitary nucleus,left
28,2014,2915,1237,511,669,Parasolitary nucleus,left
28,2224,1778,1233,562,429,"Spinal nucleus of the trigeminal, interpolar part",right
28,2774,2851,1222,693,647,Medulla,left
28,2946,2743,1220,731,627,Medulla,left
29,2401,3375,1229,605,765,"Spinal nucleus of the trigeminal, interpolar part",left
29,2425,1357,1239,611,337,"Spinal nucleus of the trigeminal, interpolar part",right
29,1888,3041,1238,483,701,External cuneate nucleus,left
29,1955,2834,1238,498,652,Parasolitary nucleus,left
29,2676,2500,1226,670,576,Inferior olivary complex,left
29,2755,3317,1223,690,756,Medulla,left
29,2852,2155,1219,712,501,Medulla,right
30,2551,2054,1225,643,487,Intermediate reticular nucleus,right
30,2696,2529,1225,674,581,Inferior olivary complex,left
30,1911,1964,1244,485,467,Cuneate nucleus,right
30,1936,1930,1243,490,460,Cuneate nucleus,right
30,2023,2973,1235,513,682,Cuneate nucleus,left
30,2548,2475,1228,643,573,crossed tectospinal pathway,left
30,2766,2509,1223,689,575,Inferior olivary complex,left
30,2836,2533,1221,705,579,Inferior olivary complex,left
30,2031,2969,1235,514,681,Parasolitary nucleus,left
30,2901,2900,1219,721,661,Medulla,left
32,2739,3281,1220,687,748,"Lateral reticular nucleus, magnocellular part",left
