coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
299,3052,2880,1212,747,664,Medulla,left
300,2723,3008,1216,675,686,"Paragigantocellular reticular nucleus, lateral part",left
300,2930,2957,1216,720,677,Medulla,left
303,2041,2653,1218,501,619,Nucleus of the solitary tract,left
302,2017,2981,1221,498,686,Spinal vestibular nucleus,left
305,2665,1713,1207,656,413,Linear nucleus of the medulla,right
307,2219,2414,1216,544,564,Medulla,right
307,2723,2197,1211,672,516,Gigantocellular reticular nucleus,right
309,1981,2906,1217,487,669,Spinal vestibular nucleus,left
309,2357,2306,1215,578,540,Gigantocellular reticular nucleus,right
309,2820,3242,1209,702,738,"Lateral reticular nucleus, parvicellular part",left
313,2041,2899,1215,501,668,Spinal vestibular nucleus,left
314,2832,2724,1207,689,626,Gigantocellular reticular nucleus,left
339,802,2094,1208,192,499,Declive (VI),right
339,2791,2716,1194,680,622,Magnocellular reticular nucleus,left
317,1894,2897,1213,467,668,Spinal vestibular nucleus,left
317,1980,2930,1214,487,675,Spinal vestibular nucleus,left
318,2954,2923,1206,723,670,Medulla,left
320,2888,3121,1204,716,712,rubrospinal tract,left
320,2658,2463,1204,652,572,Nucleus raphe obscurus,left
319,2917,2866,1205,711,657,Medulla,left
323,723,1529,1233,180,375,Crus 1,right
324,661,1953,1219,153,472,Declive (VI),right
332,778,1541,1230,196,377,Crus 1,right
334,760,1539,1229,190,377,Crus 1,right
334,2129,2545,1205,522,595,Medulla,left
336,2752,2811,1197,674,643,Gigantocellular reticular nucleus,left
336,2895,3056,1196,714,698,"Paragigantocellular reticular nucleus, lateral part",left
336,1973,1824,1200,486,438,Spinal vestibular nucleus,right
338,771,1544,1227,193,378,Crus 1,right
337,2874,2866,1197,702,656,Medulla,left
340,782,1546,1226,196,378,Crus 1,right
342,2794,2712,1193,680,621,Magnocellular reticular nucleus,left
343,2838,1579,1184,700,377,"Lateral reticular nucleus, parvicellular part",right
346,2104,2683,1197,514,625,Dorsal motor nucleus of the vagus nerve,left
346,718,1564,1222,178,383,Crus 1,right
344,2755,2624,1192,670,603,Magnocellular reticular nucleus,left
347,2788,2634,1190,678,606,Magnocellular reticular nucleus,left
349,2005,1891,1194,492,453,Spinal vestibular nucleus,right
350,2857,2055,1192,699,485,Medulla,right
354,2138,2548,1195,524,596,Nucleus prepositus,left
353,2312,1389,1182,576,341,Medulla,right
355,2654,2445,1187,648,569,Nucleus raphe obscurus,right
356,2717,2456,1187,661,570,Nucleus raphe obscurus,right
356,2899,2464,1185,703,571,Nucleus raphe pallidus,left
358,2113,2717,1191,516,631,Dorsal motor nucleus of the vagus nerve,left
360,2747,2464,1185,667,572,Nucleus raphe obscurus,left
365,2767,2747,1183,674,629,Magnocellular reticular nucleus,left
364,2136,3195,1186,530,734,"Spinal nucleus of the trigeminal, interpolar part",left
369,2357,2339,1186,576,549,Gigantocellular reticular nucleus,right
366,2796,2667,1181,679,612,Magnocellular reticular nucleus,left
366,2642,2753,1183,648,632,Gigantocellular reticular nucleus,left
370,2703,2682,1180,660,615,Magnocellular reticular nucleus,left
377,2313,2433,1182,566,569,Medulla,right
377,2995,2834,1173,728,651,Inferior olivary complex,left
374,2990,2838,1174,727,652,Inferior olivary complex,left
373,2834,2890,1179,693,660,"Paragigantocellular reticular nucleus, lateral part",left
378,3030,2933,1171,741,672,Medulla,left
379,2963,2906,1172,723,665,Medulla,left
379,2956,2904,1172,721,665,Medulla,left
382,3043,2834,1168,741,652,Medulla,left
382,3035,2832,1169,738,650,Medulla,left
384,2941,2453,1171,712,569,Nucleus raphe pallidus,right
384,2266,2627,1179,555,610,Gigantocellular reticular nucleus,left
385,2080,1950,1177,507,468,Medial vestibular nucleus,right
385,2964,2880,1170,722,660,Medulla,left
386,2863,2878,1171,699,658,"Paragigantocellular reticular nucleus, lateral part",left
387,2279,2358,1177,557,553,Gigantocellular reticular nucleus,right
388,1254,2231,1183,309,531,arbor vitae,right
389,3001,2930,1167,733,671,Medulla,left
393,2914,2801,1167,707,642,Medulla,left
393,3005,2932,1164,734,671,Medulla,left
395,1583,2009,1175,393,482,Fastigial nucleus,right
395,2831,2140,1170,688,506,Magnocellular reticular nucleus,right
394,1154,2230,1182,281,529,Lobules IV-V,right
397,2834,2700,1166,687,620,Magnocellular reticular nucleus,left
399,2689,2227,1169,655,526,Gigantocellular reticular nucleus,right
401,2468,2240,1170,604,530,Gigantocellular reticular nucleus,right
402,2813,2281,1167,682,535,Magnocellular reticular nucleus,right
403,2891,2787,1161,701,639,Medulla,left
403,2952,2850,1160,717,653,Medulla,left
404,2806,1985,1165,687,473,"Paragigantocellular reticular nucleus, lateral part",right
406,2793,2699,1162,678,620,Magnocellular reticular nucleus,left
409,2706,2151,1165,660,511,Gigantocellular reticular nucleus,right
410,2122,2743,1166,517,637,Medial vestibular nucleus,left
412,2658,2556,1162,646,591,Gigantocellular reticular nucleus,left
414,2731,2274,1162,662,536,Magnocellular reticular nucleus,right
414,2995,2981,1153,734,681,Medulla,left
415,1466,2716,1165,362,629,Fastigial nucleus,left
418,2887,2853,1154,701,654,"Paragigantocellular reticular nucleus, lateral part",left
418,2908,3028,1153,714,692,"Paragigantocellular reticular nucleus, lateral part",left
420,2770,2607,1156,670,600,Magnocellular reticular nucleus,left
420,2779,2795,1155,676,640,"Paragigantocellular reticular nucleus, lateral part",left
420,2815,2437,1158,681,566,Nucleus raphe obscurus,right
419,2882,2989,1153,705,683,"Paragigantocellular reticular nucleus, lateral part",left
421,2948,2828,1152,716,649,Medulla,left
429,2140,2100,1156,520,499,Medial vestibular nucleus,right
428,3024,2792,1145,734,643,Medulla,left
433,1992,1907,1156,484,457,Spinal vestibular nucleus,right
434,2553,2150,1154,624,512,Gigantocellular reticular nucleus,right
437,2873,1921,1145,703,458,"Paragigantocellular reticular nucleus, lateral part",right
438,2880,2993,1144,705,684,"Paragigantocellular reticular nucleus, lateral part",left
438,1959,3043,1156,480,706,Spinal vestibular nucleus,left
441,2746,2725,1147,666,626,Gigantocellular reticular nucleus,left
442,2830,2857,1143,688,654,"Paragigantocellular reticular nucleus, lateral part",left
447,2699,2187,1147,655,518,Gigantocellular reticular nucleus,right
444,2075,1747,1145,508,422,Spinal vestibular nucleus,right
444,2085,1825,1146,509,440,Spinal vestibular nucleus,right
446,1565,2159,1151,390,513,arbor vitae,right
446,2822,2813,1142,685,645,"Paragigantocellular reticular nucleus, lateral part",left
445,2822,2799,1143,684,642,"Paragigantocellular reticular nucleus, lateral part",left
448,1695,1989,1149,417,475,Cerebellum,right
451,2087,2855,1146,507,662,Medial vestibular nucleus,left
452,2015,1637,1141,494,398,Spinal vestibular nucleus,right
452,2089,1827,1142,510,440,Spinal vestibular nucleus,right
452,2899,2471,1139,698,574,Medulla,left
453,2705,2178,1145,656,517,Gigantocellular reticular nucleus,right
453,2685,2702,1142,651,621,Gigantocellular reticular nucleus,left
453,2967,2459,1137,715,571,Nucleus raphe pallidus,left
450,2880,2463,1141,694,573,Medulla,left
457,2856,2688,1136,689,620,Magnocellular reticular nucleus,left
457,2869,2278,1140,691,534,Magnocellular reticular nucleus,right
458,1577,2140,1146,393,508,Fastigial nucleus,right
459,2927,2742,1132,707,631,Magnocellular reticular nucleus,left
459,1731,1581,1142,425,387,Medulla,right
460,2841,2717,1135,686,625,Magnocellular reticular nucleus,left
460,2068,3162,1142,508,730,Spinal vestibular nucleus,left
461,2069,3162,1142,508,730,Spinal vestibular nucleus,left
465,1602,1798,1143,396,435,Infracerebellar nucleus,right
465,2980,2465,1130,718,572,Nucleus raphe pallidus,left
464,2824,2838,1133,686,651,"Paragigantocellular reticular nucleus, lateral part",left
468,2066,3152,1138,506,728,Spinal vestibular nucleus,left
467,2496,2712,1137,607,624,Gigantocellular reticular nucleus,left
469,1998,1665,1133,491,405,Spinal vestibular nucleus,right
471,2926,2463,1128,703,573,Nucleus raphe magnus,left
471,2115,1901,1133,514,455,Medial vestibular nucleus,right
478,2747,2365,1132,660,554,Magnocellular reticular nucleus,right
476,1751,1475,1137,430,364,Cerebellum,right
477,2914,2040,1126,708,483,"Paragigantocellular reticular nucleus, lateral part",right
479,2084,1497,1124,515,365,Medulla,right
480,2574,2129,1132,626,508,Gigantocellular reticular nucleus,right
480,2827,2781,1125,684,639,"Paragigantocellular reticular nucleus, lateral part",left
484,1677,2963,1135,411,686,Vestibulocerebellar nucleus,left
482,1960,3101,1135,481,718,Spinal vestibular nucleus,left
483,2802,2306,1128,673,541,Magnocellular reticular nucleus,right
483,2101,2451,1129,511,574,Nucleus prepositus,left
483,2747,2373,1129,660,556,Magnocellular reticular nucleus,right
488,427,2047,1155,93,492,Lobules IV-V,right
485,2918,2865,1119,710,658,"Paragigantocellular reticular nucleus, lateral part",left
487,1693,1964,1130,418,469,Vestibulocerebellar nucleus,right
487,2833,2453,1124,680,572,Nucleus raphe magnus,left
489,2480,2737,1127,603,629,Gigantocellular reticular nucleus,left
489,2823,2558,1123,678,593,Magnocellular reticular nucleus,left
491,1499,2669,1130,369,623,arbor vitae,left
493,1771,3104,1132,432,717,Superior vestibular nucleus,left
493,2085,3117,1126,509,720,Spinal vestibular nucleus,left
492,2926,2870,1115,712,659,Parapyramidal nucleus,left
496,1979,3144,1128,486,727,Spinal vestibular nucleus,left
499,1828,1621,1121,448,396,Superior vestibular nucleus,right
499,1699,1977,1123,419,471,Vestibulocerebellar nucleus,right
500,1969,1573,1117,484,385,Lateral vestibular nucleus,right
500,1766,1683,1123,433,409,Superior vestibular nucleus,right
502,469,2098,1150,110,500,Lobules IV-V,right
502,470,2114,1150,110,503,Lobules IV-V,right
502,1702,1973,1122,419,471,Vestibulocerebellar nucleus,right
502,410,2106,1149,89,504,Lobules IV-V,right
502,1616,2032,1124,401,483,Fastigial nucleus,right
502,2489,2544,1122,600,591,Gigantocellular reticular nucleus,left
501,1791,2984,1128,436,692,Medial vestibular nucleus,left
501,1975,3078,1126,483,714,Lateral vestibular nucleus,left
505,1538,1821,1126,382,439,Cerebellum,right
506,2970,2472,1109,713,575,Nucleus raphe pallidus,left
508,412,2103,1147,89,504,Lobules IV-V,right
508,419,2101,1147,93,502,Lobules IV-V,right
507,457,2051,1147,105,490,Lobules IV-V,right
509,2698,2690,1116,651,620,Gigantocellular reticular nucleus,left
509,416,2101,1147,91,503,Lobules IV-V,right
514,1525,2934,1120,374,679,Cerebellum,left
519,1800,1704,1112,441,414,Superior vestibular nucleus,right
513,452,2100,1145,104,501,Lobules IV-V,right
516,2101,1449,1106,519,355,Medulla,right
516,2665,2516,1114,639,585,Gigantocellular reticular nucleus,left
517,1563,1945,1119,388,466,Fastigial nucleus,right
518,1210,2193,1119,291,518,Lobule III,right
520,2822,2725,1106,680,629,Magnocellular reticular nucleus,left
521,2152,2850,1114,520,660,Medial vestibular nucleus,left
521,441,2145,1141,101,510,Lobules IV-V,right
523,1667,1976,1112,411,471,Vestibulocerebellar nucleus,right
524,452,2144,1139,104,509,Lobules IV-V,right
525,1803,3266,1116,439,751,Superior vestibular nucleus,left
526,459,2143,1139,107,509,Lobules IV-V,right
527,1648,2913,1112,404,675,Vestibulocerebellar nucleus,left
527,2590,2446,1110,621,572,Gigantocellular reticular nucleus,left
531,2017,3094,1109,491,716,Lateral vestibular nucleus,left
531,1611,2007,1110,398,478,arbor vitae,right
532,2038,3361,1107,500,771,vestibular nerve,left
533,2487,2410,1108,596,565,crossed tectospinal pathway,right
533,1808,1743,1106,444,422,Superior vestibular nucleus,right
539,1825,3051,1108,445,705,Superior vestibular nucleus,left
539,2906,2734,1093,701,633,Magnocellular reticular nucleus,left
539,2175,2759,1106,525,640,Medulla,left
540,2983,2444,1092,715,570,Nucleus raphe pallidus,right
541,2176,2753,1106,525,639,Medulla,left
541,2719,2418,1103,648,567,Nucleus raphe magnus,right
542,2389,2870,1101,578,661,Intermediate reticular nucleus,left
543,2735,2668,1099,656,617,Gigantocellular reticular nucleus,left
544,2101,2859,1103,506,664,Medial vestibular nucleus,left
544,2127,3006,1100,513,696,Medial vestibular nucleus,left
546,2157,3027,1098,520,700,Medial vestibular nucleus,left
549,2072,1937,1096,500,461,Medial vestibular nucleus,right
550,2123,2896,1099,512,671,Medial vestibular nucleus,left
554,2783,2462,1095,661,575,Nucleus raphe magnus,left
555,2847,2794,1088,686,646,"Paragigantocellular reticular nucleus, lateral part",left
559,2221,2999,1091,534,693,Parvicellular reticular nucleus,left
559,2112,2990,1092,509,693,Medial vestibular nucleus,left
558,2339,2689,1096,563,623,Gigantocellular reticular nucleus,left
569,1895,3120,1093,462,721,Medulla,left
571,2055,1901,1084,497,454,Medial vestibular nucleus,right
575,2132,2836,1086,510,658,Medial vestibular nucleus,left
575,2213,2803,1086,531,650,Medulla,left
577,2704,2191,1087,648,517,Gigantocellular reticular nucleus,right
578,2126,2830,1085,509,657,Medial vestibular nucleus,left
583,2010,2746,1083,481,641,Medial vestibular nucleus,left
585,1914,1570,1079,469,385,Lateral vestibular nucleus,right
585,2127,2877,1082,509,667,Medial vestibular nucleus,left
587,1947,1539,1076,477,377,Lateral vestibular nucleus,right
588,2059,1508,1072,505,370,Pons,right
586,2838,2634,1076,678,613,Magnocellular reticular nucleus,left
592,2020,2745,1079,482,641,Medial vestibular nucleus,left
597,1947,3228,1077,474,744,Medial vestibular nucleus,left
599,2111,2868,1073,505,667,Medial vestibular nucleus,left
600,2893,2701,1067,694,629,Magnocellular reticular nucleus,left
603,2084,2679,1072,496,625,Pons,left
605,2047,2864,1072,490,666,Medial vestibular nucleus,left
606,2902,2832,1062,697,656,Parapyramidal nucleus,left
606,1786,2766,1071,432,645,Barrington's nucleus,left
608,2056,2931,1069,493,681,Medial vestibular nucleus,left
608,2572,2052,1072,620,486,Gigantocellular reticular nucleus,right
613,2807,2651,1065,668,617,Magnocellular reticular nucleus,left
615,2735,2793,1063,656,647,Gigantocellular reticular nucleus,left
622,2114,2982,1061,508,692,Medulla,left
625,2049,2091,1061,489,494,Sublaterodorsal nucleus,right
626,1889,1477,1062,462,360,Koelliker-Fuse subnucleus,right
628,2685,2789,1059,644,646,Gigantocellular reticular nucleus,left
631,1893,2798,1058,455,653,Pontine central gray,left
631,2285,2826,1056,546,655,"Pontine reticular nucleus, caudal part",left
632,2657,2225,1061,632,526,Gigantocellular reticular nucleus,right
635,2748,2596,1055,653,606,Magnocellular reticular nucleus,left
642,2237,2962,1050,535,686,Pons,left
645,2682,2847,1049,643,658,"Pontine reticular nucleus, caudal part",left
649,2820,2862,1044,675,663,"Pontine reticular nucleus, caudal part",left
647,2825,2854,1044,676,662,"Pontine reticular nucleus, caudal part",left
651,2334,2887,1046,558,669,"Pontine reticular nucleus, caudal part",left
652,2679,2196,1050,638,519,"Pontine reticular nucleus, caudal part",right
653,2542,2806,1048,609,650,"Pontine reticular nucleus, caudal part",left
654,2815,2856,1041,673,662,"Pontine reticular nucleus, caudal part",left
657,2757,2766,1044,658,643,"Pontine reticular nucleus, caudal part",left
661,2391,1885,1044,575,450,Pons,right
670,2207,2875,1036,527,669,"Pontine reticular nucleus, caudal part",left
677,2289,2917,1033,547,677,"Pontine reticular nucleus, caudal part",left
683,2737,1988,1028,656,472,"Pontine reticular nucleus, caudal part",right
690,2152,2769,1027,512,646,"Pontine reticular nucleus, caudal part",left
700,2162,2774,1022,514,647,"Pontine reticular nucleus, caudal part",left
703,1308,3048,1038,309,701,Midbrain,left
705,1310,3048,1038,309,701,Midbrain,left
709,1800,2645,1020,430,618,Midbrain reticular nucleus,left
710,1317,2922,1032,313,675,Cuneiform nucleus,left
721,1335,2992,1028,317,690,Cuneiform nucleus,left
724,1330,2983,1026,316,689,Cuneiform nucleus,left
725,1360,3023,1026,323,697,Cuneiform nucleus,left
730,2598,1866,1005,625,448,lateral lemniscus,right
735,2465,2238,1010,587,532,"Pontine reticular nucleus, caudal part",right
740,2093,2913,1005,501,678,Pontine reticular nucleus,left
743,1876,2080,1002,448,494,Midbrain reticular nucleus,right
750,1606,2748,1003,381,638,Periaqueductal gray,left
752,1528,2763,1003,365,642,Periaqueductal gray,left
751,1874,2099,998,448,498,Midbrain reticular nucleus,right
755,2669,2883,993,638,667,"Pontine reticular nucleus, caudal part",left
756,1294,2717,1003,310,631,Periaqueductal gray,left
758,2036,1450,999,493,356,Koelliker-Fuse subnucleus,right
763,1679,2950,995,401,682,Pedunculopontine nucleus,left
762,1680,2967,996,401,685,Pedunculopontine nucleus,left
765,1217,2723,1000,291,633,Periaqueductal gray,left
765,2056,1458,996,498,359,Principal sensory nucleus of the trigeminal,right
771,2636,2894,986,630,669,"Pontine reticular nucleus, caudal part",left
769,1691,2964,993,403,685,Pedunculopontine nucleus,left
773,2572,3032,985,615,698,lateral lemniscus,left
777,1700,2962,989,405,684,Pedunculopontine nucleus,left
776,2046,2786,986,485,649,Pontine reticular nucleus,left
776,2136,2806,988,507,653,Pontine reticular nucleus,left
783,2093,1532,985,506,375,Supratrigeminal nucleus,right
786,1091,2826,996,262,656,"Superior colliculus, motor related, deep white layer",left
