coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
292,2973,2232,1284,636,530,"Medullary reticular nucleus, ventral part",right
292,3137,2703,1287,674,644,"Medullary reticular nucleus, ventral part",left
293,1884,2072,1283,382,489,Pyramus (VIII),right
293,2433,2574,1293,508,605,Gracile nucleus,left
293,2953,2874,1281,633,677,"Medullary reticular nucleus, dorsal part",left
293,3077,2791,1284,663,661,"Medullary reticular nucleus, ventral part",left
295,2759,2760,1280,585,649,"Medullary reticular nucleus, dorsal part",left
295,3056,2109,1284,661,503,"Medullary reticular nucleus, ventral part",right
294,1901,2080,1283,385,492,Pyramus (VIII),right
296,3018,2018,1284,660,482,"Medullary reticular nucleus, ventral part",right
296,1901,2080,1282,385,492,Pyramus (VIII),right
297,2590,2101,1286,559,495,"Medullary reticular nucleus, dorsal part",right
297,3099,2964,1283,671,696,Intermediate reticular nucleus,left
297,3109,2807,1284,673,665,"Medullary reticular nucleus, ventral part",left
297,3347,2691,1294,723,636,Medulla,left
300,1810,2064,1278,366,488,Pyramus (VIII),right
299,2551,2079,1286,551,491,Medulla,right
299,2700,2768,1280,571,650,"Medullary reticular nucleus, dorsal part",left
299,2433,2266,1292,516,532,Gracile nucleus,right
305,2535,2701,1285,533,632,Cuneate nucleus,left
305,3089,2847,1280,669,672,"Medullary reticular nucleus, ventral part",left
305,3161,2783,1284,685,661,"Medullary reticular nucleus, ventral part",left
305,2555,2061,1284,554,486,"Medullary reticular nucleus, dorsal part",right
305,3100,2064,1284,676,494,"Medullary reticular nucleus, ventral part",right
305,3150,2659,1284,676,635,"Medullary reticular nucleus, ventral part",left
305,3207,2099,1287,697,505,Medulla,right
306,1829,2071,1277,370,490,Pyramus (VIII),right
306,3183,2763,1284,691,656,"Medullary reticular nucleus, ventral part",left
306,2578,2048,1282,560,484,"Medullary reticular nucleus, dorsal part",right
306,2506,2655,1286,526,622,Cuneate nucleus,left
303,2558,2715,1285,538,635,Cuneate nucleus,left
303,1833,2073,1278,371,491,Pyramus (VIII),right
307,1806,2063,1276,365,489,Pyramus (VIII),right
307,1839,2074,1276,372,491,Pyramus (VIII),right
304,2582,2717,1284,543,636,Nucleus of the solitary tract,left
309,1857,2079,1277,376,492,Pyramus (VIII),right
309,3048,2122,1280,660,505,"Medullary reticular nucleus, ventral part",right
310,2550,2007,1281,555,475,"Medullary reticular nucleus, dorsal part",right
318,1825,2070,1273,370,490,Pyramus (VIII),right
318,1878,2084,1274,381,494,Pyramus (VIII),right
318,3081,2213,1279,664,528,"Medullary reticular nucleus, ventral part",right
312,2605,2706,1281,549,634,Nucleus of the solitary tract,left
312,2603,2789,1278,549,651,Medulla,left
313,3187,2690,1283,687,641,"Medullary reticular nucleus, ventral part",left
313,2978,2832,1274,640,667,Intermediate reticular nucleus,left
311,2759,3108,1270,585,718,"Spinal nucleus of the trigeminal, caudal part",left
314,3084,2722,1278,664,647,"Medullary reticular nucleus, ventral part",left
316,2712,1860,1271,598,446,"Medullary reticular nucleus, dorsal part",right
316,2476,2672,1282,519,623,Cuneate nucleus,left
316,2787,1884,1271,615,451,"Medullary reticular nucleus, dorsal part",right
316,2883,2253,1275,619,535,"Medullary reticular nucleus, ventral part",right
316,2532,2116,1283,546,499,Nucleus of the solitary tract,right
317,2732,2000,1272,597,475,"Medullary reticular nucleus, dorsal part",right
321,2440,3039,1276,507,699,Medulla,left
321,2464,2162,1284,528,509,Cuneate nucleus,right
321,1819,2068,1272,369,490,Pyramus (VIII),right
323,2836,2365,1274,608,561,Medulla,right
323,2980,3381,1264,630,774,"Spinal nucleus of the trigeminal, caudal part",left
322,2475,2684,1279,519,626,Cuneate nucleus,left
324,2467,2178,1282,528,513,Nucleus of the solitary tract,right
324,2657,1958,1271,582,467,"Medullary reticular nucleus, dorsal part",right
324,3008,3022,1270,649,705,"Medullary reticular nucleus, dorsal part",left
324,2867,2286,1273,615,542,"Medullary reticular nucleus, ventral part",right
325,2508,2045,1280,545,484,Medulla,right
329,2543,1924,1275,558,459,"Medullary reticular nucleus, dorsal part",right
329,2840,3078,1264,605,713,"Medullary reticular nucleus, dorsal part",left
329,2947,2529,1272,629,602,"Medullary reticular nucleus, ventral part",left
329,2460,2183,1281,527,514,Nucleus of the solitary tract,right
329,3140,2696,1277,677,642,"Medullary reticular nucleus, ventral part",left
326,3142,2853,1276,683,674,"Medullary reticular nucleus, ventral part",left
331,2809,3145,1262,597,725,"Spinal nucleus of the trigeminal, caudal part",left
331,3023,2675,1270,649,636,"Medullary reticular nucleus, ventral part",left
331,2800,3185,1261,594,733,"Spinal nucleus of the trigeminal, caudal part",left
330,3098,2514,1278,665,602,Medulla,left
332,1844,2075,1269,375,492,Pyramus (VIII),right
332,2398,2210,1279,512,520,Gracile nucleus,right
333,2383,2267,1279,506,532,Gracile nucleus,right
333,2457,2151,1279,527,507,Cuneate nucleus,right
333,2994,2135,1271,650,508,"Medullary reticular nucleus, ventral part",right
335,2547,2792,1271,535,647,Cuneate nucleus,left
335,2901,2285,1270,623,542,"Medullary reticular nucleus, ventral part",right
335,3116,2780,1272,675,659,"Medullary reticular nucleus, ventral part",left
337,3042,2245,1273,655,534,Medulla,right
337,2968,2553,1270,635,608,"Medullary reticular nucleus, ventral part",left
337,3100,2781,1271,671,659,"Medullary reticular nucleus, ventral part",left
340,2600,2656,1272,550,621,Dorsal motor nucleus of the vagus nerve,left
340,2426,2713,1271,508,628,Cuneate nucleus,left
340,2564,2928,1267,538,676,Medulla,left
340,2413,2154,1276,518,508,Cuneate nucleus,right
340,2614,2720,1270,552,634,Nucleus of the solitary tract,left
339,2788,1857,1266,619,445,"Medullary reticular nucleus, dorsal part",right
339,3031,2699,1268,651,641,"Medullary reticular nucleus, ventral part",left
339,3081,2800,1269,667,662,"Medullary reticular nucleus, ventral part",left
341,2817,2605,1267,602,614,"Medullary reticular nucleus, ventral part",left
342,1953,2428,1261,390,566,Uvula (IX),right
343,2416,2729,1269,506,631,Cuneate nucleus,left
343,2536,2806,1268,533,649,Cuneate nucleus,left
343,3106,2766,1269,672,655,"Medullary reticular nucleus, ventral part",left
344,3134,2920,1270,682,687,Intermediate reticular nucleus,left
345,2480,2781,1268,521,642,Cuneate nucleus,left
345,3139,2805,1271,682,664,"Medullary reticular nucleus, ventral part",left
345,2551,2732,1269,537,634,Nucleus of the solitary tract,left
348,3232,2876,1273,704,678,"Lateral reticular nucleus, magnocellular part",left
348,3210,2797,1273,699,662,"Medullary reticular nucleus, ventral part",left
347,2400,2173,1273,514,513,Nucleus of the solitary tract,right
347,2513,2809,1266,528,649,Cuneate nucleus,left
347,2560,2821,1265,538,652,Nucleus of the solitary tract,left
346,2682,2036,1265,586,484,"Medullary reticular nucleus, dorsal part",right
346,3168,3142,1265,679,731,"Medullary reticular nucleus, dorsal part",left
346,3088,2176,1271,672,519,"Medullary reticular nucleus, ventral part",right
350,2424,2709,1267,509,626,Nucleus of the solitary tract,left
354,2188,1431,1270,479,353,Copula pyramidis,right
354,1724,2000,1261,351,474,arbor vitae,right
354,3046,3069,1259,656,715,"Medullary reticular nucleus, dorsal part",left
354,2621,1726,1266,583,419,"Spinal nucleus of the trigeminal, caudal part",right
353,1061,1944,1259,188,446,Declive (VI),right
353,2960,2938,1259,638,686,Intermediate reticular nucleus,left
353,3105,2726,1267,671,647,"Medullary reticular nucleus, ventral part",left
351,2492,2796,1265,523,644,Cuneate nucleus,left
351,2201,1419,1271,482,351,Copula pyramidis,right
351,2865,2538,1264,614,600,"Medullary reticular nucleus, ventral part",left
352,3098,2968,1265,673,696,Medulla,left
356,2195,1452,1270,480,357,Copula pyramidis,right
356,2546,2880,1261,534,663,Medulla,left
355,2460,2811,1263,516,646,Cuneate nucleus,left
357,2735,2888,1258,580,670,"Medullary reticular nucleus, dorsal part",left
357,2491,2069,1269,540,491,Nucleus of the solitary tract,right
360,1113,1975,1255,203,453,Declive (VI),right
360,2394,2135,1268,515,505,Cuneate nucleus,right
360,2526,2326,1269,539,546,Dorsal motor nucleus of the vagus nerve,right
358,2208,1448,1269,483,357,Copula pyramidis,right
358,2745,3414,1250,576,778,"Spinal nucleus of the trigeminal, interpolar part",left
359,3084,3130,1257,662,727,"Medullary reticular nucleus, dorsal part",left
361,2915,2739,1258,626,644,"Medullary reticular nucleus, ventral part",left
361,3311,2587,1273,720,616,Medulla,left
362,2366,2143,1267,508,507,Cuneate nucleus,right
362,3074,1924,1271,686,465,"Medullary reticular nucleus, ventral part",right
362,2451,2828,1260,513,649,Cuneate nucleus,left
362,3039,2186,1264,661,521,"Medullary reticular nucleus, ventral part",right
362,3355,2686,1272,731,636,Medulla,left
362,2457,2851,1260,514,654,Cuneate nucleus,left
363,2772,2940,1253,589,681,"Medullary reticular nucleus, dorsal part",left
363,3107,2888,1262,674,679,"Medullary reticular nucleus, ventral part",left
363,2387,2779,1258,499,638,Cuneate nucleus,left
363,3081,2886,1260,668,678,"Medullary reticular nucleus, ventral part",left
364,2939,2701,1257,632,636,"Medullary reticular nucleus, ventral part",left
364,2362,2149,1266,506,508,Cuneate nucleus,right
365,2215,1457,1267,485,358,Copula pyramidis,right
365,2476,2843,1259,519,653,Cuneate nucleus,left
366,2455,2648,1262,516,614,Nucleus of the solitary tract,left
366,2974,2666,1258,640,629,"Medullary reticular nucleus, ventral part",left
368,2550,2929,1256,534,673,Medulla,left
368,2878,3035,1250,617,702,"Medullary reticular nucleus, dorsal part",left
369,2367,2106,1265,509,499,Cuneate nucleus,right
369,2390,2112,1265,515,500,Cuneate nucleus,right
369,2471,2865,1257,517,657,Parasolitary nucleus,left
369,3118,3114,1256,670,725,"Medullary reticular nucleus, dorsal part",left
369,3177,2904,1264,691,684,"Medullary reticular nucleus, ventral part",left
369,3228,3112,1259,695,725,Medulla,left
369,3311,2668,1269,720,634,Inferior olivary complex,left
369,3269,3112,1260,705,725,"Lateral reticular nucleus, magnocellular part",left
369,3316,2616,1270,721,622,Inferior olivary complex,left
369,3360,2893,1268,733,680,Medulla,left
370,3379,2759,1268,738,652,Medulla,left
370,2024,3192,1236,398,735,Copula pyramidis,left
370,2869,2213,1257,623,527,"Medullary reticular nucleus, ventral part",right
370,3306,2645,1269,719,629,Inferior olivary complex,left
370,3351,2724,1269,730,645,Inferior olivary complex,left
373,2195,1477,1264,479,361,Copula pyramidis,right
372,2364,2808,1253,494,643,Cuneate nucleus,left
371,3356,2695,1268,731,639,Inferior olivary complex,left
376,1106,1923,1250,201,442,Declive (VI),right
376,3006,2812,1253,649,659,"Medullary reticular nucleus, ventral part",left
376,3100,3166,1250,663,734,"Medullary reticular nucleus, dorsal part",left
374,2940,1815,1263,658,439,Intermediate reticular nucleus,right
374,3184,3099,1256,686,723,"Medullary reticular nucleus, dorsal part",left
374,2346,2167,1261,503,511,Medulla,right
374,2367,2167,1261,508,511,Nucleus of the solitary tract,right
375,3071,2974,1254,665,695,Intermediate reticular nucleus,left
380,2185,1518,1261,475,369,Copula pyramidis,right
380,2907,3008,1246,624,697,"Medullary reticular nucleus, dorsal part",left
378,2817,1996,1253,621,478,Intermediate reticular nucleus,right
378,2876,2061,1253,632,493,"Medullary reticular nucleus, ventral part",right
378,2375,2761,1251,497,632,Medulla,left
378,3336,2712,1265,727,642,Inferior olivary complex,left
377,2824,1877,1256,629,451,"Medullary reticular nucleus, dorsal part",right
377,3337,2840,1265,728,670,Medulla,left
377,2352,2100,1261,506,498,Cuneate nucleus,right
377,2434,2915,1253,508,666,Cuneate nucleus,left
377,3317,1999,1269,735,487,Medulla,right
377,3362,2720,1266,733,644,Inferior olivary complex,left
379,2932,3049,1246,629,706,"Medullary reticular nucleus, dorsal part",left
379,2964,3071,1246,637,711,"Medullary reticular nucleus, dorsal part",left
381,3219,2978,1259,700,699,"Lateral reticular nucleus, magnocellular part",left
381,3353,2686,1265,731,637,Inferior olivary complex,left
381,3126,2868,1257,679,675,"Medullary reticular nucleus, ventral part",left
383,3110,2816,1255,674,663,"Medullary reticular nucleus, ventral part",left
383,3124,3096,1250,673,720,"Medullary reticular nucleus, dorsal part",left
383,2390,2796,1249,500,639,Parasolitary nucleus,left
382,2501,2913,1250,523,667,Parasolitary nucleus,left
382,3377,2751,1263,736,650,Medulla,left
382,3412,2686,1263,744,636,Medulla,left
385,2791,2431,1256,599,572,Medulla,left
385,3353,2711,1263,731,642,Inferior olivary complex,left
385,2394,2834,1249,501,647,Parasolitary nucleus,left
385,3352,2794,1263,731,660,Medulla,left
385,3040,2623,1254,655,621,"Medullary reticular nucleus, ventral part",left
387,2621,2524,1256,559,590,Hypoglossal nucleus,left
387,2951,3085,1242,633,713,"Medullary reticular nucleus, dorsal part",left
387,2511,2893,1248,525,663,Nucleus of the solitary tract,left
386,3211,2926,1258,698,688,"Lateral reticular nucleus, magnocellular part",left
388,3317,2726,1261,722,646,Medulla,left
388,3072,3007,1249,664,700,Intermediate reticular nucleus,left
389,3181,2916,1256,691,685,"Lateral reticular nucleus, magnocellular part",left
391,3074,2760,1251,665,650,"Medullary reticular nucleus, ventral part",left
391,2941,2908,1244,634,676,Intermediate reticular nucleus,left
392,2439,2871,1246,510,655,Parasolitary nucleus,left
393,2066,2232,1245,429,522,Uvula (IX),right
393,2366,2861,1243,493,652,Cuneate nucleus,left
393,2761,1779,1253,616,432,"Medullary reticular nucleus, dorsal part",right
393,3107,3022,1249,672,704,Medulla,left
393,3372,3010,1254,733,704,"Lateral reticular nucleus, magnocellular part",left
393,2332,2106,1254,501,500,Parasolitary nucleus,right
394,2180,1538,1255,473,374,Copula pyramidis,right
394,3100,2865,1251,672,672,"Medullary reticular nucleus, ventral part",left
394,2172,1555,1255,470,376,Copula pyramidis,right
394,3224,3132,1247,694,728,"Lateral reticular nucleus, magnocellular part",left
394,3359,2802,1258,732,661,Medulla,left
394,2372,2817,1243,495,642,Parasolitary nucleus,left
394,2419,2973,1243,503,678,Cuneate nucleus,left
394,2912,2418,1251,626,571,Medulla,left
395,2389,2935,1242,496,669,Cuneate nucleus,left
395,2460,2885,1244,514,659,Parasolitary nucleus,left
395,3101,2684,1252,670,634,"Medullary reticular nucleus, ventral part",left
396,2927,2935,1242,630,681,Intermediate reticular nucleus,left
396,2833,2348,1250,611,555,Medulla,right
397,3169,3240,1241,677,749,"Medullary reticular nucleus, dorsal part",left
398,3108,2774,1250,673,653,"Medullary reticular nucleus, ventral part",left
402,3246,3107,1245,700,723,"Lateral reticular nucleus, magnocellular part",left
402,2899,3095,1236,620,713,Parvicellular reticular nucleus,left
399,2793,1702,1251,627,415,"Medullary reticular nucleus, dorsal part",right
400,2166,1568,1252,468,380,Copula pyramidis,right
403,1160,2104,1228,213,481,Declive (VI),right
403,2412,2864,1240,503,653,Parasolitary nucleus,left
403,2371,2807,1239,495,640,Parasolitary nucleus,left
403,3153,2790,1250,683,658,"Medullary reticular nucleus, ventral part",left
401,1271,2074,1234,243,476,Declive (VI),right
401,1287,2076,1235,246,476,Declive (VI),right
401,3047,2730,1247,657,641,"Medullary reticular nucleus, ventral part",left
401,3403,2952,1252,742,691,Medulla,left
404,881,2513,1222,122,563,Declive (VI),right
404,2386,2936,1238,495,668,Cuneate nucleus,left
404,3255,2914,1252,707,685,"Lateral reticular nucleus, magnocellular part",left
405,1433,2109,1235,281,487,Declive (VI),right
405,2948,2968,1239,636,688,Intermediate reticular nucleus,left
406,2667,1498,1248,597,375,"Spinal nucleus of the trigeminal, caudal part",right
406,1165,2109,1227,215,482,Declive (VI),right
406,3017,1917,1252,672,463,"Medullary reticular nucleus, ventral part",right
408,2323,2118,1246,500,503,Parasolitary nucleus,right
407,3158,2841,1248,685,668,"Medullary reticular nucleus, ventral part",left
409,2309,1991,1249,499,477,Cuneate nucleus,right
409,2426,2998,1237,503,683,Cuneate nucleus,left
409,2947,2632,1242,635,616,"Medullary reticular nucleus, ventral part",left
409,2962,2198,1245,645,524,"Medullary reticular nucleus, ventral part",right
409,2994,2234,1247,652,532,Medulla,right
409,3022,1911,1252,673,462,"Medullary reticular nucleus, ventral part",right
409,2344,2935,1234,485,668,Spinal vestibular nucleus,left
410,2870,3146,1231,612,722,Parvicellular reticular nucleus,left
410,3119,1863,1256,700,454,"Lateral reticular nucleus, magnocellular part",right
410,3147,3148,1238,674,730,Parvicellular reticular nucleus,left
410,868,2511,1219,120,561,Declive (VI),right
410,2574,2523,1247,549,589,Hypoglossal nucleus,left
410,2693,2556,1245,577,596,Hypoglossal nucleus,left
410,2358,2966,1233,488,675,Cuneate nucleus,left
412,887,2512,1218,124,561,Declive (VI),right
412,2285,2039,1245,491,487,Cuneate nucleus,right
412,1158,2111,1224,213,482,Declive (VI),right
412,2905,2403,1244,626,567,Medulla,right
412,3045,1958,1250,677,474,"Medullary reticular nucleus, ventral part",right
412,2424,2981,1235,504,678,Cuneate nucleus,left
412,3145,1909,1256,703,465,"Lateral reticular nucleus, magnocellular part",right
413,2288,2060,1244,492,491,Cuneate nucleus,right
413,3156,3058,1241,681,713,Intermediate reticular nucleus,left
413,2426,2955,1235,504,673,Parasolitary nucleus,left
414,3133,2686,1246,678,633,"Medullary reticular nucleus, ventral part",left
416,1964,2200,1234,404,515,Uvula (IX),right
416,2777,1828,1244,618,443,"Medullary reticular nucleus, dorsal part",right
417,2302,2084,1242,494,496,Parasolitary nucleus,right
417,3386,2797,1248,736,660,Medulla,left
417,2360,2926,1231,489,665,Spinal vestibular nucleus,left
417,2363,3014,1230,489,686,Cuneate nucleus,left
417,2960,2597,1240,638,608,"Medullary reticular nucleus, ventral part",left
417,2352,2887,1231,487,656,Spinal vestibular nucleus,left
417,2970,2512,1242,641,590,Medulla,left
417,3084,2124,1249,678,510,"Medullary reticular nucleus, ventral part",right
419,1600,2207,1227,319,513,Declive (VI),right
419,3152,3100,1236,678,720,Intermediate reticular nucleus,left
419,2386,2985,1230,494,679,Spinal vestibular nucleus,left
419,3086,3165,1232,660,731,Parvicellular reticular nucleus,left
419,3316,2666,1248,720,633,Inferior olivary complex,left
419,2358,2976,1228,488,677,Spinal vestibular nucleus,left
419,3090,2767,1241,667,648,"Medullary reticular nucleus, ventral part",left
420,3068,3132,1232,659,724,Parvicellular reticular nucleus,left
420,2976,3092,1231,639,713,Parvicellular reticular nucleus,left
420,3383,2737,1246,736,648,Medulla,left
418,2823,2676,1237,606,622,"Medullary reticular nucleus, ventral part",left
418,3072,2089,1247,676,502,"Medullary reticular nucleus, ventral part",right
418,3095,3241,1230,660,747,Parvicellular reticular nucleus,left
421,1984,2205,1232,408,515,Uvula (IX),right
421,2800,1380,1243,628,352,"Spinal nucleus of the trigeminal, interpolar part",right
421,3085,3184,1231,660,735,Parvicellular reticular nucleus,left
421,3223,2694,1246,698,638,Medulla,left
421,3252,2923,1244,705,687,"Lateral reticular nucleus, magnocellular part",left
421,2895,1668,1246,650,411,"Medullary reticular nucleus, dorsal part",right
421,3320,2674,1247,721,635,Inferior olivary complex,left
422,2875,2050,1238,634,492,"Medullary reticular nucleus, ventral part",right
429,3205,1934,1249,714,471,Medulla,right
429,3239,3221,1229,695,745,"Lateral reticular nucleus, magnocellular part",left
432,2002,2208,1226,412,516,Uvula (IX),right
426,3075,1943,1247,684,471,"Medullary reticular nucleus, ventral part",right
425,3296,3074,1237,712,716,"Lateral reticular nucleus, magnocellular part",left
425,2977,2235,1240,648,532,"Medullary reticular nucleus, ventral part",right
425,2988,2229,1241,651,531,"Medullary reticular nucleus, ventral part",right
427,894,2521,1209,127,563,Declive (VI),right
427,2915,2292,1237,632,543,"Medullary reticular nucleus, ventral part",right
427,2973,2662,1234,641,621,"Medullary reticular nucleus, ventral part",left
427,1603,2219,1223,320,516,Declive (VI),right
427,2944,2340,1238,637,553,Medulla,right
427,3130,1905,1248,699,464,"Lateral reticular nucleus, magnocellular part",right
430,2010,2209,1227,415,516,Uvula (IX),right
433,2276,1928,1238,490,464,Cuneate nucleus,right
433,3147,2049,1245,694,495,Medulla,right
433,3190,2686,1240,689,634,Medulla,left
433,3336,2893,1240,723,681,"Lateral reticular nucleus, magnocellular part",left
433,2273,1988,1236,488,477,Cuneate nucleus,right
