coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
264,3230,2932,1246,739,640,Medulla,left
264,3254,2970,1245,746,648,Medulla,left
265,2155,2217,1260,498,478,Cuneate nucleus,right
265,2227,2076,1263,513,450,Cuneate nucleus,right
265,2302,2152,1266,533,467,Medulla,right
267,2226,2306,1261,512,498,Parasolitary nucleus,right
269,3203,2933,1243,733,640,Inferior olivary complex,left
269,3228,2972,1243,739,647,Medulla,left
269,3046,2845,1243,698,619,Medulla,left
270,3201,3067,1242,731,666,Medulla,left
270,3219,2941,1242,736,641,Medulla,left
270,3040,2206,1254,709,478,Medulla,right
280,3213,2925,1236,734,637,Inferior olivary complex,left
280,2942,2116,1254,689,463,"Lateral reticular nucleus, magnocellular part",right
280,3146,3122,1239,717,675,"Lateral reticular nucleus, magnocellular part",left
276,3247,3045,1238,742,662,Medulla,left
277,3250,2954,1239,744,644,Medulla,left
278,3220,2931,1238,736,638,Medulla,left
278,3243,3169,1237,741,689,Medulla,left
278,2689,3267,1260,615,687,"Medullary reticular nucleus, dorsal part",left
278,3257,2964,1237,745,646,Medulla,left
279,3230,2971,1236,738,646,Medulla,left
279,3249,2943,1237,743,641,Medulla,left
279,3233,3014,1236,739,656,Medulla,left
279,3239,2936,1237,741,639,Medulla,left
281,2802,3319,1259,640,697,"Medullary reticular nucleus, dorsal part",left
281,3217,2905,1237,734,633,Medulla,left
281,3112,2926,1237,710,636,Medulla,left
281,3244,3141,1236,741,682,Medulla,left
283,3143,2816,1234,717,613,Medulla,left
283,3225,2938,1234,737,640,Medulla,left
283,3182,2942,1234,726,639,Inferior olivary complex,left
283,3202,2928,1234,730,637,Inferior olivary complex,left
283,3241,2954,1234,741,643,Medulla,left
283,3215,2958,1234,734,644,Inferior olivary complex,left
283,3219,2933,1234,735,639,Inferior olivary complex,left
282,3228,2917,1236,738,635,Medulla,left
282,3231,2930,1235,738,638,Medulla,left
284,3059,2868,1233,699,623,Medulla,left
284,3061,3029,1238,700,655,Medulla,left
284,3028,2844,1233,693,617,Medulla,left
284,3219,2993,1234,735,651,Medulla,left
284,3238,2941,1234,741,640,Medulla,left
284,3225,3116,1234,735,676,Medulla,left
284,3227,3033,1234,736,659,Medulla,left
284,3223,3026,1234,736,657,Medulla,left
285,3215,2915,1234,734,634,Medulla,left
285,3204,2984,1234,731,648,Inferior olivary complex,left
285,3028,2868,1234,694,623,Medulla,left
286,3089,2877,1232,705,625,Medulla,left
286,3207,3179,1234,730,689,"Lateral reticular nucleus, magnocellular part",left
286,2946,3350,1250,673,708,Intermediate reticular nucleus,left
286,3219,3049,1233,734,662,Medulla,left
289,2228,2147,1250,513,465,Cuneate nucleus,right
289,2660,1704,1252,614,386,"Spinal nucleus of the trigeminal, caudal part",right
289,2113,2230,1248,488,480,Cuneate nucleus,right
290,3252,3221,1231,743,699,Medulla,left
297,3221,3042,1228,734,659,Medulla,left
297,3246,3106,1227,740,673,Medulla,left
297,3194,2898,1227,729,630,Inferior olivary complex,left
297,2953,3390,1245,673,715,Intermediate reticular nucleus,left
297,3201,2958,1227,730,642,Inferior olivary complex,left
292,3227,3193,1231,735,692,Medulla,left
292,3249,3188,1230,742,692,Medulla,left
291,2205,3199,1241,496,678,Cuneate nucleus,left
293,3209,3124,1230,731,677,Medulla,left
293,3238,3081,1230,739,668,Medulla,left
293,3227,3104,1230,735,673,Medulla,left
294,3218,3080,1229,734,667,Medulla,left
294,2967,3372,1245,676,712,Intermediate reticular nucleus,left
294,3230,3151,1229,736,682,Medulla,left
294,3246,3124,1229,740,677,Medulla,left
296,3230,3070,1228,736,665,Medulla,left
296,3123,2894,1226,712,628,Medulla,left
296,3186,2886,1227,726,627,Inferior olivary complex,left
296,2910,3273,1243,665,693,Medulla,left
295,3062,2849,1226,698,618,Medulla,left
295,3163,2891,1227,722,628,Inferior olivary complex,left
295,3214,2996,1227,733,649,Inferior olivary complex,left
298,3205,3016,1226,730,653,Inferior olivary complex,left
298,3032,2840,1224,692,615,Medulla,left
298,3212,3222,1229,731,697,Medulla,left
298,3224,3171,1227,734,686,Medulla,left
299,3250,3139,1225,741,680,Medulla,left
299,2897,3269,1241,662,692,Intermediate reticular nucleus,left
299,3214,3065,1226,732,663,Medulla,left
299,3191,3080,1226,726,666,Medulla,left
299,3197,3109,1226,727,672,Medulla,left
299,3200,3119,1226,728,674,Medulla,left
299,3232,3079,1225,736,667,Medulla,left
299,3252,3185,1226,741,690,Medulla,left
299,3164,2792,1225,721,607,Medulla,left
300,3244,3128,1226,739,678,Medulla,left
300,3173,2867,1224,724,622,Inferior olivary complex,left
300,3130,2890,1224,713,627,Medulla,left
300,3216,3011,1225,733,652,Inferior olivary complex,left
300,3220,3116,1226,733,674,Medulla,left
300,3242,3084,1225,738,668,Medulla,left
301,3244,3092,1225,740,669,Medulla,left
301,3155,2815,1224,719,612,Medulla,left
301,3179,2902,1225,725,629,Inferior olivary complex,left
301,3224,3125,1226,734,676,Medulla,left
301,3242,3191,1226,738,691,Medulla,left
301,3253,3171,1226,742,687,Medulla,left
301,3219,3084,1226,733,667,Medulla,left
304,3234,3098,1223,737,671,Inferior olivary complex,left
303,2287,3152,1235,516,666,Nucleus of the solitary tract,left
302,3229,3118,1225,735,675,Medulla,left
302,3177,2877,1223,724,624,Inferior olivary complex,left
302,3192,3114,1226,725,673,Medulla,left
306,3232,3135,1223,735,678,Medulla,left
306,2195,3176,1234,494,673,Cuneate nucleus,left
306,2642,3436,1250,592,713,"Medullary reticular nucleus, dorsal part",left
306,2120,2174,1240,487,467,Cuneate nucleus,right
306,3237,3101,1222,737,670,Inferior olivary complex,left
305,2200,3016,1236,497,637,Nucleus of the solitary tract,left
305,2800,2468,1229,651,531,Gigantocellular reticular nucleus,right
308,3226,3104,1222,734,671,Medulla,left
308,2340,3572,1243,520,752,"Spinal nucleus of the trigeminal, interpolar part",left
308,3231,3085,1221,735,667,Inferior olivary complex,left
308,3219,3179,1223,732,687,Medulla,left
308,3222,3086,1222,733,667,Inferior olivary complex,left
308,3223,3058,1221,734,661,Inferior olivary complex,left
308,3228,3011,1221,737,651,Medulla,left
308,3233,3147,1222,736,680,Medulla,left
308,3257,3106,1221,742,672,Medulla,left
308,3029,2660,1219,690,575,Inferior olivary complex,left
307,3246,3150,1222,739,681,Medulla,left
307,3265,3143,1221,745,681,Medulla,left
307,2182,3077,1233,492,651,Medulla,left
307,3243,3182,1222,739,688,Medulla,left
307,3244,3118,1221,739,675,Medulla,left
307,2518,3369,1244,568,706,"Medullary reticular nucleus, dorsal part",left
309,3228,3118,1222,735,674,Medulla,left
309,2882,2658,1219,662,572,Medulla,left
309,3183,2961,1220,726,640,Inferior olivary complex,left
309,3242,3133,1222,738,678,Medulla,left
309,3246,3097,1221,739,669,Medulla,left
309,3207,3053,1221,729,660,Inferior olivary complex,left
309,3224,3127,1222,734,675,Medulla,left
312,3110,3087,1222,707,664,Medulla,left
312,3135,2808,1217,714,610,Inferior olivary complex,left
312,3159,2962,1218,720,640,Inferior olivary complex,left
312,3175,2870,1218,724,622,Inferior olivary complex,left
312,3142,2831,1217,715,614,Inferior olivary complex,left
312,3155,2816,1217,719,611,Inferior olivary complex,left
310,3157,2976,1219,719,643,Medulla,left
310,3250,3126,1220,740,676,Medulla,left
310,3115,2921,1218,710,632,Medulla,left
310,3198,3009,1220,729,650,Inferior olivary complex,left
310,3223,3166,1221,734,684,Medulla,left
310,3212,3101,1221,730,669,Medulla,left
310,3218,3063,1220,733,662,Inferior olivary complex,left
310,3218,3160,1221,732,682,Medulla,left
310,3229,3182,1221,735,687,Medulla,left
310,3236,3101,1220,736,670,Inferior olivary complex,left
311,3133,2896,1217,714,627,Inferior olivary complex,left
311,3120,3092,1221,709,665,Medulla,left
313,3175,2983,1219,723,645,Inferior olivary complex,left
313,3195,3052,1219,727,658,Inferior olivary complex,left
313,3109,2909,1217,709,629,Inferior olivary complex,left
315,3142,2818,1214,715,612,Inferior olivary complex,left
315,3033,3143,1223,691,673,"Lateral reticular nucleus, magnocellular part",left
315,3193,3063,1217,726,661,Medulla,left
315,3214,3054,1217,732,659,Inferior olivary complex,left
315,3209,3032,1217,731,654,Inferior olivary complex,left
315,3235,3110,1217,736,671,Inferior olivary complex,left
315,3165,2797,1215,721,607,Medulla,left
315,3205,3072,1217,729,662,Inferior olivary complex,left
315,3219,3083,1217,732,666,Inferior olivary complex,left
314,3256,3080,1218,742,666,Medulla,left
316,3153,2797,1215,718,607,Inferior olivary complex,left
316,3211,3066,1217,730,661,Inferior olivary complex,left
316,3222,3073,1217,733,664,Inferior olivary complex,left
316,3223,3138,1218,733,678,Medulla,left
316,3113,2928,1215,710,633,Inferior olivary complex,left
316,3120,2699,1216,709,585,Inferior olivary complex,left
316,3233,3078,1217,736,665,Inferior olivary complex,left
316,3245,3140,1218,739,678,Medulla,left
316,3263,3138,1217,744,679,Medulla,left
316,3158,2881,1215,720,624,Inferior olivary complex,left
316,3242,3052,1217,738,659,Medulla,left
317,3165,2973,1216,721,642,Inferior olivary complex,left
317,3229,3149,1218,735,680,Medulla,left
317,3233,3136,1218,736,677,Medulla,left
317,3214,3101,1218,731,669,Inferior olivary complex,left
317,3225,3094,1217,734,668,Inferior olivary complex,left
317,3234,3193,1219,736,690,Medulla,left
317,3239,3126,1218,737,675,Medulla,left
317,3240,3184,1218,737,688,Medulla,left
317,3245,3166,1218,739,684,Medulla,left
317,3250,3123,1217,740,675,Medulla,left
317,3119,2922,1215,711,631,Inferior olivary complex,left
317,3258,3162,1218,743,683,Medulla,left
318,3211,3176,1218,729,685,Medulla,left
318,3123,2685,1215,710,582,Inferior olivary complex,left
318,3124,2898,1214,712,627,Inferior olivary complex,left
318,3204,3043,1216,729,657,Inferior olivary complex,left
318,3219,3154,1217,732,681,Medulla,left
318,3239,3116,1216,737,672,Inferior olivary complex,left
318,2730,3544,1246,609,732,"Medullary reticular nucleus, dorsal part",left
318,3099,2894,1213,706,626,Inferior olivary complex,left
318,3127,3278,1223,710,703,"Lateral reticular nucleus, magnocellular part",left
318,3171,2767,1215,722,600,Medulla,left
318,3218,3132,1217,732,675,Medulla,left
318,3242,3152,1217,737,680,Medulla,left
318,3245,3079,1216,739,665,Medulla,left
319,3219,3178,1217,732,686,Medulla,left
319,3234,3083,1215,736,666,Inferior olivary complex,left
319,3237,3095,1215,736,668,Inferior olivary complex,left
323,3207,3057,1213,729,658,Inferior olivary complex,left
323,3201,3093,1214,727,666,Medulla,left
323,3206,3180,1215,728,685,Medulla,left
323,3219,3083,1213,732,665,Inferior olivary complex,left
322,3243,3109,1214,739,671,Medulla,left
322,2196,3018,1227,495,639,Medial vestibular nucleus,left
322,2729,3389,1238,614,705,Parvicellular reticular nucleus,left
322,2825,2732,1211,651,588,Gigantocellular reticular nucleus,left
322,3252,3161,1215,740,682,Medulla,left
322,3244,3067,1214,739,661,Medulla,left
321,2166,2015,1235,496,431,External cuneate nucleus,right
321,3242,3228,1217,738,698,Medulla,left
324,3216,3139,1214,730,676,Medulla,left
324,3223,3120,1214,733,672,Inferior olivary complex,left
324,3227,3093,1213,733,667,Inferior olivary complex,left
324,3243,3143,1214,738,679,Medulla,left
324,3125,2739,1210,711,594,Inferior olivary complex,left
324,3193,3066,1213,726,660,Inferior olivary complex,left
324,3221,3156,1214,732,680,Medulla,left
324,3204,3035,1213,729,654,Inferior olivary complex,left
324,3234,3147,1214,736,678,Medulla,left
324,2175,2198,1232,498,474,Spinal vestibular nucleus,right
324,3152,2721,1212,717,590,Medulla,left
325,3158,2743,1211,719,596,Medulla,left
325,3234,3069,1213,736,662,Inferior olivary complex,left
325,3237,3153,1214,736,681,Medulla,left
325,3141,2750,1211,715,596,Inferior olivary complex,left
325,3162,2767,1211,720,600,Medulla,left
325,3166,2942,1211,721,635,Inferior olivary complex,left
325,3208,3074,1213,730,662,Inferior olivary complex,left
325,3210,3110,1214,729,670,Medulla,left
325,3218,3050,1213,733,657,Inferior olivary complex,left
325,3228,3152,1214,734,679,Medulla,left
325,3078,2903,1210,702,627,Medulla,left
325,3116,2894,1210,710,625,Inferior olivary complex,left
325,3135,2956,1211,714,637,Inferior olivary complex,left
325,3161,2725,1212,719,591,Medulla,left
325,3219,3067,1213,733,661,Inferior olivary complex,left
325,2377,3651,1237,526,769,"Spinal nucleus of the trigeminal, interpolar part",left
325,3178,3082,1214,722,663,Medulla,left
328,3102,2710,1208,705,587,Inferior olivary complex,left
328,3170,2725,1210,722,591,Medulla,left
326,3117,2921,1209,710,630,Inferior olivary complex,left
326,3100,2890,1209,706,624,Inferior olivary complex,left
326,3130,2922,1209,713,630,Inferior olivary complex,left
326,3145,2763,1209,716,600,Inferior olivary complex,left
326,3147,2813,1209,717,610,Inferior olivary complex,left
327,3096,2928,1208,705,632,Medulla,left
327,3118,2704,1209,709,586,Inferior olivary complex,left
327,3119,2800,1207,711,606,Inferior olivary complex,left
327,3137,2703,1209,713,587,Inferior olivary complex,left
334,3100,2866,1204,707,619,Inferior olivary complex,left
334,3163,2766,1206,722,600,Medulla,left
334,3119,2926,1205,711,630,Inferior olivary complex,left
334,3154,2691,1207,718,584,Medulla,left
334,3167,3001,1207,720,645,Inferior olivary complex,left
334,3178,3080,1209,722,662,Medulla,left
334,3220,3105,1209,732,668,Inferior olivary complex,left
334,3233,3120,1209,736,672,Inferior olivary complex,left
329,3100,2941,1209,706,634,Medulla,left
329,3114,2733,1208,709,593,Inferior olivary complex,left
329,2172,2198,1231,496,474,Spinal vestibular nucleus,right
329,2135,3249,1223,480,692,Spinal vestibular nucleus,left
331,3106,2907,1206,708,627,Inferior olivary complex,left
331,3135,2731,1206,714,592,Inferior olivary complex,left
331,3140,2850,1205,716,616,Inferior olivary complex,left
331,3149,2723,1207,717,591,Inferior olivary complex,left
331,3149,2759,1206,718,598,Inferior olivary complex,left
331,3155,2797,1206,719,606,Inferior olivary complex,left
331,3253,3116,1209,741,672,Medulla,left
331,3114,2932,1206,710,631,Inferior olivary complex,left
331,3147,2816,1206,717,609,Inferior olivary complex,left
331,3131,2927,1206,713,631,Inferior olivary complex,left
330,3261,3091,1210,743,666,Medulla,left
330,3146,2807,1207,717,608,Inferior olivary complex,left
332,3157,2764,1206,719,599,Inferior olivary complex,left
332,3165,2787,1206,722,604,Medulla,left
332,3220,3138,1210,731,676,Medulla,left
332,3221,3057,1209,733,658,Inferior olivary complex,left
332,3238,3126,1210,737,673,Inferior olivary complex,left
332,3230,3161,1210,734,681,Medulla,left
333,3124,2946,1207,712,634,Inferior olivary complex,left
333,3217,3092,1210,731,665,Inferior olivary complex,left
333,3149,2788,1206,718,605,Inferior olivary complex,left
333,3158,2974,1208,720,640,Inferior olivary complex,left
333,3235,3109,1210,736,670,Inferior olivary complex,left
333,3149,2806,1206,718,608,Inferior olivary complex,left
333,3156,3010,1208,718,647,Inferior olivary complex,left
336,3149,3078,1208,715,661,Medulla,left
336,3141,2824,1203,716,611,Inferior olivary complex,left
336,3193,3100,1208,725,666,Medulla,left
336,3144,2764,1204,717,599,Inferior olivary complex,left
336,3254,3125,1208,741,673,Medulla,left
336,3096,2884,1203,705,622,Inferior olivary complex,left
335,3219,3153,1209,731,679,Medulla,left
335,3061,3034,1208,697,651,Medulla,left
335,3214,3069,1207,731,660,Inferior olivary complex,left
335,3220,3079,1207,732,662,Inferior olivary complex,left
335,3149,2714,1205,717,589,Inferior olivary complex,left
335,3085,3415,1219,702,728,rubrospinal tract,left
338,3156,2992,1205,718,643,Inferior olivary complex,left
338,2467,1717,1227,564,380,"Spinal nucleus of the trigeminal, interpolar part",right
338,3173,2702,1205,724,586,Medulla,left
338,2188,1981,1228,501,424,Medulla,right
338,3259,3120,1207,742,672,Medulla,left
337,3222,3123,1208,731,672,Medulla,left
337,3129,2975,1205,713,640,Inferior olivary complex,left
337,3194,3041,1207,727,654,Inferior olivary complex,left
337,3209,3076,1207,730,661,Inferior olivary complex,left
337,3150,2813,1204,718,609,Inferior olivary complex,left
337,3091,2629,1205,703,570,Nucleus raphe pallidus,right
340,3225,3144,1206,733,676,Medulla,left
340,3110,2926,1202,709,630,Inferior olivary complex,left
340,3124,2742,1201,712,594,Inferior olivary complex,left
340,3154,2702,1203,719,586,Medulla,left
340,3158,2766,1202,721,599,Medulla,left
340,3185,3023,1205,725,650,Inferior olivary complex,left
340,3205,3155,1207,727,678,Medulla,left
339,3225,3105,1206,733,668,Inferior olivary complex,left
339,3161,2718,1203,720,590,Medulla,left
341,3152,2783,1202,719,603,Inferior olivary complex,left
341,3205,3102,1206,728,666,Inferior olivary complex,left
341,3207,3157,1207,727,678,Medulla,left
341,3132,2737,1202,713,593,Inferior olivary complex,left
341,3171,3004,1204,721,646,Inferior olivary complex,left
341,3203,3152,1207,727,677,Medulla,left
346,2895,2652,1195,665,571,Nucleus raphe obscurus,left
346,2245,2128,1223,514,459,Nucleus of the solitary tract,right
346,2472,2554,1221,566,545,Hypoglossal nucleus,right
342,3074,2719,1199,700,589,Inferior olivary complex,left
342,3128,2721,1201,713,589,Inferior olivary complex,left
342,3152,2756,1201,718,597,Inferior olivary complex,left
342,3217,3158,1206,730,679,Medulla,left
342,3119,2723,1201,711,590,Inferior olivary complex,left
345,2255,3201,1215,508,677,Spinal vestibular nucleus,left
345,2841,2703,1196,653,583,crossed tectospinal pathway,left
345,2940,2594,1197,674,560,Inferior olivary complex,right
345,2947,2637,1197,675,568,Medulla,right
348,3210,3169,1203,728,681,Medulla,left
348,3232,3108,1202,734,668,Inferior olivary complex,left
348,3213,3143,1203,730,675,Medulla,left
348,3235,3115,1202,735,669,Inferior olivary complex,left
347,3243,3109,1202,738,669,Medulla,left
349,3205,3109,1202,728,667,Medulla,left
349,3232,3142,1202,734,675,Inferior olivary complex,left
349,3065,3313,1211,695,705,"Paragigantocellular reticular nucleus, lateral part",left
349,3115,2623,1200,710,569,Nucleus raphe pallidus,right
349,3229,3162,1203,734,679,Medulla,left
351,3204,3095,1200,728,664,Inferior olivary complex,left
351,3141,2780,1195,717,601,Inferior olivary complex,left
351,3144,2742,1196,718,594,Inferior olivary complex,left
351,3151,2786,1195,720,603,Inferior olivary complex,left
351,3166,3050,1199,719,653,Medulla,left
351,3190,3075,1200,724,659,Inferior olivary complex,left
351,3071,3144,1203,696,671,"Lateral reticular nucleus, magnocellular part",left
351,3135,2753,1195,716,596,Inferior olivary complex,left
351,3222,3124,1200,731,671,Inferior olivary complex,left
351,3069,3157,1203,696,673,"Lateral reticular nucleus, magnocellular part",left
350,3208,3156,1202,728,677,Medulla,left
350,3119,2727,1196,712,590,Inferior olivary complex,left
350,3167,2724,1198,723,591,Medulla,left
350,3220,3077,1200,732,660,Inferior olivary complex,left
350,3167,2753,1197,723,597,Medulla,left
353,3225,3135,1200,733,673,Inferior olivary complex,left
353,3147,2630,1199,717,571,Nucleus raphe pallidus,left
353,3137,2982,1197,714,639,Inferior olivary complex,left
353,3136,2735,1195,715,592,Inferior olivary complex,left
353,3136,2630,1198,715,571,Nucleus raphe pallidus,left
353,2533,3467,1222,564,724,"Spinal nucleus of the trigeminal, interpolar part",left
353,3120,2978,1197,710,639,Medulla,left
354,3103,2925,1194,708,628,Inferior olivary complex,left
354,3163,2736,1195,723,593,Medulla,left
354,3222,3117,1199,731,668,Inferior olivary complex,left
354,3025,3113,1201,687,664,"Lateral reticular nucleus, magnocellular part",left
354,3213,3074,1199,731,660,Inferior olivary complex,left
352,3125,2743,1195,713,594,Inferior olivary complex,left
352,3144,3014,1198,715,646,Medulla,left
352,3159,3007,1198,719,644,Inferior olivary complex,left
352,3163,3172,1202,717,679,"Paragigantocellular reticular nucleus, lateral part",left
356,3074,2627,1194,702,569,Nucleus raphe pallidus,right
356,3124,2965,1195,712,636,Inferior olivary complex,left
356,2900,3537,1221,650,737,Parvicellular reticular nucleus,left
356,3107,2934,1194,708,630,Inferior olivary complex,left
356,3197,3096,1198,725,663,Medulla,left
356,3221,3101,1198,732,665,Inferior olivary complex,left
356,3257,3100,1198,741,666,Medulla,left
355,3145,2736,1194,718,592,Inferior olivary complex,left
355,3143,2752,1193,718,595,Inferior olivary complex,left
355,3151,2755,1194,720,596,Inferior olivary complex,left
355,3117,2944,1194,710,632,Inferior olivary complex,left
355,3208,3124,1199,729,670,Medulla,left
355,3202,3087,1198,727,661,Inferior olivary complex,left
357,3098,2942,1194,707,631,Inferior olivary complex,left
357,3111,2959,1194,709,635,Inferior olivary complex,left
357,2872,2642,1189,660,569,Nucleus raphe obscurus,right
357,3030,2657,1192,692,574,Inferior olivary complex,left
357,3112,2968,1195,708,637,Medulla,left
357,3230,3119,1198,734,670,Inferior olivary complex,left
357,3156,3020,1196,717,647,Inferior olivary complex,left
358,3072,2729,1190,701,590,Inferior olivary complex,left
358,3153,2766,1192,721,598,Inferior olivary complex,left
358,3133,2743,1192,716,594,Inferior olivary complex,left
358,3232,3169,1198,734,681,Medulla,left
358,3135,2993,1195,713,642,Inferior olivary complex,left
358,3143,3003,1195,716,644,Inferior olivary complex,left
358,3201,3102,1197,726,664,Medulla,left
360,2406,2521,1216,550,537,Hypoglossal nucleus,right
359,3144,2704,1192,719,586,Medulla,left
361,2199,2903,1210,496,618,Medial vestibular nucleus,left
362,2458,1781,1216,563,393,"Spinal nucleus of the trigeminal, interpolar part",right
362,3137,2633,1193,716,572,Nucleus raphe pallidus,left
362,2858,2650,1185,658,571,Nucleus raphe obscurus,left
363,2817,2650,1185,649,570,Nucleus raphe obscurus,right
363,2202,2863,1208,497,610,Medial vestibular nucleus,left
363,2424,3609,1214,535,758,"Spinal nucleus of the trigeminal, interpolar part",left
364,3092,2631,1190,706,570,Nucleus raphe pallidus,right
367,3096,2933,1187,706,629,Inferior olivary complex,left
367,3155,3027,1191,717,647,Inferior olivary complex,left
367,3096,2658,1188,707,577,Inferior olivary complex,left
367,3231,3219,1194,735,692,Medulla,left
367,3222,2193,1200,742,478,Medulla,right
367,3112,2957,1188,709,633,Inferior olivary complex,left
369,3099,2914,1187,707,626,Inferior olivary complex,left
369,3213,3106,1192,730,665,Inferior olivary complex,left
369,3114,2929,1187,710,628,Medulla,left
369,3224,3113,1193,733,668,Inferior olivary complex,left
366,3124,2943,1189,712,631,Medulla,left
366,2933,2823,1184,672,608,Magnocellular reticular nucleus,left
366,3091,2925,1188,705,628,Inferior olivary complex,left
366,3134,2745,1188,717,594,Inferior olivary complex,left
366,3154,2766,1188,722,598,Inferior olivary complex,left
366,3162,2760,1189,723,597,Medulla,left
366,3229,3112,1193,734,667,Inferior olivary complex,left
366,3219,3118,1194,731,669,Inferior olivary complex,left
366,3111,2957,1189,709,633,Inferior olivary complex,left
366,3115,2978,1190,709,638,Medulla,left
366,3115,2941,1189,710,630,Inferior olivary complex,left
365,3239,3136,1195,737,673,Inferior olivary complex,left
365,3106,2947,1190,708,631,Inferior olivary complex,left
365,3113,2964,1190,710,635,Inferior olivary complex,left
365,3128,2738,1189,716,593,Inferior olivary complex,left
368,3171,3052,1191,720,652,Inferior olivary complex,left
370,3135,2983,1188,714,639,Inferior olivary complex,left
370,3214,3125,1192,730,669,Inferior olivary complex,left
370,3151,3064,1191,715,655,Medulla,left
370,3156,3049,1190,717,652,Medulla,left
370,3192,3064,1191,725,656,Inferior olivary complex,left
370,2233,3012,1204,501,638,Medial vestibular nucleus,left
371,3142,2995,1188,715,641,Inferior olivary complex,left
371,3154,2710,1186,723,587,Medulla,left
372,2939,2655,1181,675,573,Medulla,left
372,3203,3095,1190,728,662,Inferior olivary complex,left
372,3160,3119,1191,716,666,Medulla,left
372,3163,2697,1187,725,585,Medulla,left
373,2995,2662,1182,686,575,Inferior olivary complex,left
373,3225,3119,1191,733,668,Inferior olivary complex,left
373,3083,2927,1185,704,627,Inferior olivary complex,left
373,3088,2886,1184,706,620,Medulla,left
373,3122,2952,1186,711,632,Inferior olivary complex,left
373,3212,3096,1190,729,662,Inferior olivary complex,left
373,2971,3090,1191,677,658,"Paragigantocellular reticular nucleus, lateral part",left
373,3114,2968,1187,710,636,Inferior olivary complex,left
373,3249,3130,1191,740,672,Medulla,left
373,3161,3136,1192,716,669,Medulla,left
374,2270,2804,1206,515,599,Medulla,left
374,3005,3272,1198,680,691,"Paragigantocellular reticular nucleus, lateral part",left
374,3150,3003,1187,717,643,Inferior olivary complex,left
374,3255,3094,1189,741,664,Medulla,left
374,3110,2630,1186,711,571,Nucleus raphe pallidus,left
374,3132,2971,1186,713,636,Inferior olivary complex,left
375,2189,3117,1201,490,661,Medial vestibular nucleus,left
379,3126,2633,1183,716,572,Nucleus raphe pallidus,left
379,3048,2961,1182,695,633,Medulla,left
379,3161,2754,1182,725,596,Medulla,left
376,2408,1900,1210,553,415,"Spinal nucleus of the trigeminal, interpolar part",right
376,2567,3606,1214,565,751,"Spinal nucleus of the trigeminal, interpolar part",left
378,2824,2647,1177,651,570,Nucleus raphe obscurus,right
378,2950,2526,1181,678,547,crossed tectospinal pathway,right
377,2770,3572,1216,614,739,Parvicellular reticular nucleus,left
377,2852,2658,1177,657,573,Nucleus raphe obscurus,left
377,2535,3110,1199,577,661,Intermediate reticular nucleus,left
385,3088,2922,1179,705,626,Inferior olivary complex,left
385,3081,2627,1180,705,570,Nucleus raphe pallidus,right
385,3214,3098,1185,731,663,Inferior olivary complex,left
