coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
266,2305,3183,1266,539,652,Medulla,left
266,3042,3144,1247,725,652,Medulla,left
267,3097,3136,1241,738,650,Medulla,left
268,3094,3082,1239,737,638,Medulla,left
268,3063,3074,1241,729,637,Inferior olivary complex,left
268,2178,3072,1265,505,627,Medulla,left
268,3067,3060,1240,728,633,Inferior olivary complex,left
269,3029,3046,1242,719,630,Inferior olivary complex,left
269,3077,3091,1241,732,640,Inferior olivary complex,left
269,2187,3091,1265,506,631,Cuneate nucleus,left
269,3075,3139,1243,733,651,Inferior olivary complex,left
269,3085,3134,1242,736,650,Medulla,left
270,2147,3033,1265,497,620,Gracile nucleus,left
270,3095,3114,1240,737,646,Medulla,left
270,2173,3066,1264,503,626,Medulla,left
273,2159,3062,1264,500,625,Medulla,left
273,2183,3068,1264,505,627,Nucleus of the solitary tract,left
273,2201,3090,1263,509,631,Nucleus of the solitary tract,left
273,2296,2319,1259,534,462,Medulla,right
275,2240,3142,1261,519,642,Nucleus of the solitary tract,left
275,3080,3039,1234,729,629,Inferior olivary complex,left
275,3054,3231,1244,727,671,Medulla,left
275,3078,3063,1235,729,634,Inferior olivary complex,left
275,3088,3169,1240,735,658,Medulla,left
275,2993,3575,1248,713,751,dorsal spinocerebellar tract,left
275,3009,3036,1239,711,627,Medulla,left
275,3079,3103,1237,731,643,Inferior olivary complex,left
274,2938,2891,1237,690,592,Inferior olivary complex,left
274,3019,2942,1234,711,605,Inferior olivary complex,left
276,2370,3162,1262,555,647,"Medullary reticular nucleus, dorsal part",left
276,2953,2907,1235,693,596,Inferior olivary complex,left
276,2961,2362,1258,699,466,"Lateral reticular nucleus, magnocellular part",right
279,3069,3086,1235,726,639,Inferior olivary complex,left
279,2177,2494,1259,503,501,Cuneate nucleus,right
279,2981,2989,1236,700,616,Medulla,left
279,3036,3015,1234,715,623,Inferior olivary complex,left
279,3085,2883,1225,725,591,pyramid,left
279,2152,3066,1261,498,626,Medulla,left
278,3024,2885,1229,710,591,Inferior olivary complex,left
278,2810,3496,1259,657,717,"Medullary reticular nucleus, dorsal part",left
278,2990,3003,1237,704,620,Medulla,left
278,3053,3067,1236,722,634,Inferior olivary complex,left
278,3067,3110,1238,726,644,Inferior olivary complex,left
278,3109,3168,1237,740,658,Medulla,left
277,3087,3125,1238,733,648,Inferior olivary complex,left
277,3060,3113,1239,726,645,Inferior olivary complex,left
277,3082,3081,1236,730,638,Inferior olivary complex,left
280,2989,2907,1231,701,596,Inferior olivary complex,left
280,2201,3128,1260,509,640,Parasolitary nucleus,left
280,3079,3045,1232,727,630,Inferior olivary complex,left
281,2809,3476,1259,657,713,"Medullary reticular nucleus, dorsal part",left
281,3098,3027,1230,732,625,pyramid,left
281,3088,3082,1233,731,638,Inferior olivary complex,left
282,3023,2953,1230,710,608,Inferior olivary complex,left
282,2935,2882,1233,686,589,Inferior olivary complex,left
283,3033,2884,1226,711,591,Inferior olivary complex,left
283,2970,2916,1231,695,598,Inferior olivary complex,left
283,3027,2901,1227,709,595,Inferior olivary complex,left
283,3095,3154,1235,733,654,Medulla,left
283,3053,3006,1230,719,620,Inferior olivary complex,left
287,2187,3127,1257,505,639,Parasolitary nucleus,left
287,2192,3152,1257,507,644,Parasolitary nucleus,left
284,2305,2395,1254,536,479,Nucleus of the solitary tract,right
284,2852,2813,1235,664,572,Inferior olivary complex,left
285,2846,3734,1252,673,781,spinal tract of the trigeminal nerve,left
285,2199,3180,1258,510,650,Cuneate nucleus,left
285,3078,3076,1232,727,636,Inferior olivary complex,left
285,3095,3053,1230,730,632,Inferior olivary complex,left
285,3004,3004,1233,706,620,Medulla,left
290,2995,2900,1226,699,594,Inferior olivary complex,left
290,2165,3129,1257,501,640,Cuneate nucleus,left
290,3029,2907,1224,708,596,Inferior olivary complex,left
290,3058,3038,1229,719,628,Inferior olivary complex,left
290,2808,2958,1239,655,607,Medulla,left
290,2968,2927,1228,694,600,Medulla,left
290,2975,2982,1231,696,614,Medulla,left
289,2762,2816,1239,641,572,crossed tectospinal pathway,left
289,3013,2899,1225,705,595,Inferior olivary complex,left
289,3057,2925,1224,716,601,Medulla,left
289,3087,3042,1228,726,628,Inferior olivary complex,left
289,2177,2434,1255,503,488,Cuneate nucleus,right
289,2985,2928,1229,698,602,Inferior olivary complex,left
291,2146,3134,1256,497,642,Cuneate nucleus,left
291,2298,3250,1254,536,666,Nucleus of the solitary tract,left
291,3104,3127,1229,733,647,Inferior olivary complex,left
292,3067,3051,1228,720,630,Inferior olivary complex,left
292,3033,3015,1228,711,622,Medulla,left
292,3090,3153,1232,730,654,Medulla,left
292,2807,2957,1238,654,606,Medulla,left
293,3054,2897,1221,714,593,Inferior olivary complex,left
293,3113,3033,1224,733,627,pyramid,left
293,3120,3090,1226,736,639,Medulla,left
294,3003,3529,1239,712,739,rubrospinal tract,left
294,3014,2999,1227,705,618,Medulla,left
298,2954,2868,1223,687,586,Inferior olivary complex,left
298,2801,2953,1235,651,605,Medulla,left
298,3137,3066,1221,737,633,Medulla,left
296,2966,2955,1227,691,607,Medulla,left
296,2971,3165,1239,698,653,Medulla,left
296,2144,3142,1255,497,643,Cuneate nucleus,left
299,3001,2843,1219,698,580,Inferior olivary complex,left
299,2651,3373,1255,614,688,"Medullary reticular nucleus, dorsal part",left
299,2851,3169,1244,667,651,"Medullary reticular nucleus, ventral part",left
297,3064,3023,1225,718,624,Inferior olivary complex,left
297,2172,3133,1254,502,641,Parasolitary nucleus,left
297,3000,2956,1225,700,608,Medulla,left
300,3066,3049,1224,718,630,Inferior olivary complex,left
300,3039,3013,1224,710,622,Medulla,left
300,3107,3206,1229,733,665,Medulla,left
300,3144,3147,1223,742,652,Medulla,left
300,3051,3013,1223,713,622,Inferior olivary complex,left
300,2918,3477,1242,684,717,Intermediate reticular nucleus,left
303,3082,3168,1227,724,656,Medulla,left
303,2226,3237,1249,515,662,Parasolitary nucleus,left
301,2999,3566,1236,711,747,rubrospinal tract,left
302,2976,3201,1237,698,660,"Lateral reticular nucleus, magnocellular part",left
302,2979,3199,1236,699,660,"Lateral reticular nucleus, magnocellular part",left
305,2978,2918,1221,693,598,Inferior olivary complex,left
305,2984,3193,1235,700,659,Medulla,left
305,2996,2805,1218,695,570,Nucleus raphe pallidus,right
305,2147,3147,1252,497,644,Cuneate nucleus,left
305,2791,2948,1232,648,604,Gigantocellular reticular nucleus,left
304,3064,3066,1223,717,633,Medulla,left
307,2732,2820,1230,631,572,Medulla,left
307,2946,3521,1236,692,730,"Lateral reticular nucleus, magnocellular part",left
307,2172,3191,1249,502,653,Cuneate nucleus,left
306,2881,3488,1241,672,718,Intermediate reticular nucleus,left
306,2157,3180,1250,499,651,Cuneate nucleus,left
306,2969,3303,1237,696,681,"Lateral reticular nucleus, magnocellular part",left
308,2153,2508,1249,497,505,Medulla,right
308,2667,3408,1250,614,695,"Medullary reticular nucleus, dorsal part",left
308,2152,2485,1248,496,500,Parasolitary nucleus,right
308,2788,2946,1230,647,603,Gigantocellular reticular nucleus,left
309,3039,2919,1216,707,599,Inferior olivary complex,left
309,3067,2881,1213,713,589,Inferior olivary complex,left
310,3091,3180,1224,725,658,Medulla,left
310,3116,3276,1224,735,681,Medulla,left
310,2983,2995,1221,694,616,Medulla,left
311,2161,3211,1247,500,657,Cuneate nucleus,left
313,3146,3106,1216,737,642,Inferior olivary complex,left
313,3101,3050,1217,724,629,Inferior olivary complex,left
315,2748,3406,1244,634,694,"Medullary reticular nucleus, dorsal part",left
315,2941,2979,1220,681,612,Medulla,left
315,3006,3006,1218,697,618,Medulla,left
315,3018,3082,1221,703,634,Medulla,left
314,2779,2948,1227,644,604,Gigantocellular reticular nucleus,left
314,2901,3066,1228,674,630,Gigantocellular reticular nucleus,left
316,2977,2985,1219,690,613,Medulla,left
317,2734,3463,1243,629,706,"Medullary reticular nucleus, dorsal part",left
317,2978,2035,1236,702,395,"Lateral reticular nucleus, magnocellular part",right
318,3102,3185,1220,726,659,Medulla,left
318,3068,3117,1219,716,643,Medulla,left
318,2993,3179,1227,699,655,Medulla,left
318,3057,3137,1221,713,647,Medulla,left
318,3079,3169,1221,720,655,Medulla,left
318,2656,3465,1245,609,706,"Medullary reticular nucleus, dorsal part",left
318,2812,3500,1239,649,715,Parvicellular reticular nucleus,left
320,2830,2809,1218,654,570,Nucleus raphe obscurus,right
320,3032,3107,1220,705,640,Medulla,left
320,3110,3257,1220,731,675,Medulla,left
320,3003,3538,1225,709,739,rubrospinal tract,left
319,3137,3045,1211,731,628,Medulla,left
319,2974,3480,1228,698,721,"Lateral reticular nucleus, magnocellular part",left
319,2994,3008,1217,694,619,Medulla,left
319,3004,3048,1219,698,628,Medulla,left
319,3035,3084,1219,706,635,Medulla,left
321,2904,3067,1225,674,630,Gigantocellular reticular nucleus,left
321,2983,3031,1219,692,623,Medulla,left
321,3109,3245,1220,731,673,Medulla,left
321,2143,2382,1242,494,477,Cuneate nucleus,right
321,2842,3289,1237,659,673,Intermediate reticular nucleus,left
322,2319,3152,1242,537,645,Nucleus of the solitary tract,left
322,3017,3073,1219,700,633,Medulla,left
323,2139,3216,1243,495,659,Cuneate nucleus,left
323,3062,3153,1219,713,651,Medulla,left
323,2173,2328,1239,499,466,Cuneate nucleus,right
323,2209,3309,1242,511,679,Cuneate nucleus,left
323,2967,3020,1218,687,620,Medulla,left
324,2926,3306,1231,680,678,"Lateral reticular nucleus, magnocellular part",left
324,3050,3144,1219,711,648,Medulla,left
326,2228,3242,1240,515,663,Parasolitary nucleus,left
326,2240,3252,1240,518,665,Parasolitary nucleus,left
326,3096,3234,1218,725,670,Medulla,left
325,2726,2945,1225,630,602,Gigantocellular reticular nucleus,left
325,2941,3515,1228,688,726,"Lateral reticular nucleus, magnocellular part",left
325,3014,3382,1224,707,700,"Lateral reticular nucleus, magnocellular part",left
329,2180,3290,1240,503,674,Cuneate nucleus,left
329,2187,3246,1240,505,664,Parasolitary nucleus,left
329,3190,2433,1216,748,483,Medulla,right
328,2724,2949,1223,630,603,Gigantocellular reticular nucleus,left
330,3112,2976,1205,721,611,Inferior olivary complex,left
331,3114,2991,1205,722,614,Medulla,left
331,3085,3178,1214,719,656,Medulla,left
331,3162,3154,1208,739,652,Medulla,left
331,3066,3147,1214,713,648,Medulla,left
331,3068,3135,1214,714,646,Medulla,left
332,3013,3081,1215,699,633,Medulla,left
332,2149,3287,1239,496,674,Cuneate nucleus,left
332,3053,2721,1206,705,550,Inferior olivary complex,right
332,3001,3558,1220,707,742,"Lateral reticular nucleus, parvicellular part",left
334,3028,3054,1212,701,628,Medulla,left
333,3044,3113,1214,707,641,Medulla,left
333,3042,3148,1216,707,649,Medulla,left
333,3047,3075,1213,706,633,Medulla,left
333,3053,3142,1215,710,647,Medulla,left
333,3057,3130,1214,710,645,Medulla,left
333,3061,3167,1215,712,652,Medulla,left
333,2940,3364,1226,684,691,Intermediate reticular nucleus,left
336,3090,3123,1210,718,644,Inferior olivary complex,left
336,3004,3069,1213,695,631,Medulla,left
336,3141,3149,1208,733,651,Medulla,left
335,3116,3262,1212,730,676,Medulla,left
335,3064,3139,1212,712,647,Medulla,left
335,3098,2964,1203,717,608,Inferior olivary complex,left
335,2990,3471,1219,700,718,"Paragigantocellular reticular nucleus, lateral part",left
338,2193,2334,1232,503,468,Parasolitary nucleus,right
338,3041,3444,1215,715,716,rubrospinal tract,left
338,2768,2943,1216,640,602,Gigantocellular reticular nucleus,left
338,2949,2929,1208,680,599,Medulla,left
338,2164,3275,1236,499,671,Cuneate nucleus,left
338,2993,3487,1218,702,722,rubrospinal tract,left
338,3002,2986,1208,692,612,Medulla,left
338,3029,3100,1212,702,637,Medulla,left
337,3042,3154,1215,706,649,Medulla,left
337,3122,3290,1211,733,683,Medulla,left
337,2139,3284,1238,493,674,Cuneate nucleus,left
337,3056,3471,1215,720,724,Medulla,left
337,2152,3297,1238,496,676,Cuneate nucleus,left
339,3128,3180,1207,730,657,Inferior olivary complex,left
339,3112,2854,1198,719,583,Medulla,left
339,3122,3040,1203,723,625,Inferior olivary complex,left
339,3087,3209,1211,719,663,Medulla,left
339,3101,3243,1211,725,671,Medulla,left
340,2159,3241,1236,498,663,Medulla,left
340,2987,3152,1216,692,647,Medulla,left
340,2956,2809,1204,680,571,Medulla,left
340,3042,3107,1211,704,638,Medulla,left
340,3084,3188,1211,718,658,Medulla,left
340,3119,3173,1208,727,656,Inferior olivary complex,left
341,2126,3262,1236,490,669,Cuneate nucleus,left
341,2462,3565,1234,563,733,"Spinal nucleus of the trigeminal, interpolar part",left
341,2939,3390,1221,683,696,"Paragigantocellular reticular nucleus, lateral part",left
341,3052,3139,1212,708,646,Medulla,left
341,3108,2978,1201,720,612,Inferior olivary complex,left
342,2121,3272,1235,489,671,Cuneate nucleus,left
342,2138,3222,1235,494,659,Medulla,left
342,3063,3165,1210,712,652,Medulla,left
342,3015,3073,1210,697,631,Medulla,left
343,2180,2398,1230,500,483,Parasolitary nucleus,right
345,2158,3336,1234,497,685,Cuneate nucleus,left
345,2235,3331,1233,516,683,Medulla,left
345,2858,3051,1215,661,624,Gigantocellular reticular nucleus,left
345,3145,3266,1206,738,678,Medulla,left
348,2361,2537,1227,542,509,Medulla,right
348,2564,3621,1227,584,741,"Spinal nucleus of the trigeminal, interpolar part",left
348,2672,3383,1230,611,688,Parvicellular reticular nucleus,left
348,2859,3123,1217,661,639,Gigantocellular reticular nucleus,left
348,3099,2863,1195,715,585,Inferior olivary complex,left
348,2147,3308,1232,494,680,Cuneate nucleus,left
348,2197,3269,1232,506,669,Parasolitary nucleus,left
348,3037,2903,1199,698,593,Inferior olivary complex,left
346,2161,3249,1233,498,666,Medulla,left
347,3026,3120,1209,700,641,Medulla,left
347,2986,3394,1214,695,699,"Lateral reticular nucleus, magnocellular part",left
347,3047,3100,1207,704,637,Medulla,left
353,2974,2978,1203,685,609,Medulla,left
353,2953,2927,1201,680,597,crossed tectospinal pathway,left
353,2752,2940,1210,634,600,Gigantocellular reticular nucleus,left
349,3115,2854,1194,719,582,Medulla,left
349,2197,3299,1232,506,676,Parasolitary nucleus,left
349,3155,3249,1203,739,674,Medulla,left
349,2958,3632,1214,696,755,"Lateral reticular nucleus, parvicellular part",left
350,2894,3283,1219,669,671,"Lateral reticular nucleus, magnocellular part",left
351,3108,2928,1195,718,599,Inferior olivary complex,left
351,2602,3618,1225,592,740,"Spinal nucleus of the trigeminal, interpolar part",left
352,2979,3455,1212,695,713,"Paragigantocellular reticular nucleus, lateral part",left
354,2591,1887,1228,594,374,"Spinal nucleus of the trigeminal, interpolar part",right
356,3006,2857,1196,690,581,Inferior olivary complex,left
355,3101,2886,1193,714,589,Inferior olivary complex,left
357,2183,3361,1229,503,690,Cuneate nucleus,left
357,3125,3223,1201,729,667,Inferior olivary complex,left
358,2319,2018,1220,530,399,"Spinal nucleus of the trigeminal, interpolar part",right
358,3024,2850,1195,695,580,Inferior olivary complex,left
358,2975,3401,1210,691,699,"Paragigantocellular reticular nucleus, lateral part",left
361,2263,3522,1227,521,725,"Spinal nucleus of the trigeminal, interpolar part",left
361,3159,3269,1197,741,679,Medulla,left
359,2299,2049,1219,525,405,"Spinal nucleus of the trigeminal, interpolar part",right
359,2542,3573,1223,578,731,"Spinal nucleus of the trigeminal, interpolar part",left
362,3087,3167,1200,715,651,Medulla,left
366,2914,2955,1198,670,603,Gigantocellular reticular nucleus,left
366,3047,3023,1197,701,619,Inferior olivary complex,left
363,2950,2813,1194,677,572,Inferior olivary complex,left
363,3050,3121,1200,704,640,Medulla,left
363,3101,3230,1199,721,666,Medulla,left
363,3132,2993,1192,722,614,Medulla,left
364,3087,2887,1191,709,589,Inferior olivary complex,left
364,3145,3186,1195,732,657,Medulla,left
364,2916,2813,1195,669,572,Nucleus raphe obscurus,left
364,2962,2989,1200,681,611,Gigantocellular reticular nucleus,left
364,3179,3192,1193,742,660,Medulla,left
367,3148,3258,1193,737,676,Medulla,left
367,3026,2941,1194,695,600,Inferior olivary complex,left
368,2176,3328,1223,500,683,Spinal vestibular nucleus,left
368,3076,2890,1190,706,589,Inferior olivary complex,left
368,3126,3178,1195,725,655,Inferior olivary complex,left
369,3131,3231,1195,729,667,Inferior olivary complex,left
369,2636,1990,1218,604,400,Parvicellular reticular nucleus,right
371,2720,2933,1201,627,599,Gigantocellular reticular nucleus,left
371,2835,2892,1195,652,588,Gigantocellular reticular nucleus,left
371,2102,3142,1222,483,642,Medial vestibular nucleus,left
371,3067,2835,1188,703,577,Inferior olivary complex,left
370,2100,3212,1223,482,658,Spinal vestibular nucleus,left
372,2217,3310,1221,510,678,Spinal vestibular nucleus,left
372,3049,3007,1193,701,615,Inferior olivary complex,left
372,2503,1909,1218,572,377,"Spinal nucleus of the trigeminal, interpolar part",right
373,2192,3174,1221,502,648,Nucleus of the solitary tract,left
373,3032,2817,1189,694,572,Medulla,left
373,3064,3089,1195,707,633,Inferior olivary complex,left
379,2993,3068,1195,689,627,Gigantocellular reticular nucleus,left
374,3140,3265,1191,734,676,Medulla,left
374,2976,3449,1201,691,710,"Paragigantocellular reticular nucleus, lateral part",left
375,2796,2811,1193,643,571,Nucleus raphe obscurus,left
378,2630,3563,1213,598,726,Parvicellular reticular nucleus,left
378,2186,3349,1218,502,688,Spinal vestibular nucleus,left
378,3145,3264,1188,735,676,Medulla,left
378,2714,2933,1199,626,599,Gigantocellular reticular nucleus,left
376,2127,2309,1214,485,459,Spinal vestibular nucleus,right
380,3005,3018,1193,691,617,Medulla,left
381,3022,3484,1194,706,721,rubrospinal tract,left
383,3025,2999,1190,695,612,Inferior olivary complex,left
383,3161,3128,1184,732,644,Inferior olivary complex,left
383,3160,3267,1184,739,677,Medulla,left
384,2925,2810,1187,670,571,Nucleus raphe obscurus,left
386,3154,3228,1184,735,668,Inferior olivary complex,left
386,2154,3348,1215,494,688,Spinal vestibular nucleus,left
386,2710,2931,1195,624,598,Gigantocellular reticular nucleus,left
386,2892,2814,1187,663,572,Nucleus raphe obscurus,left
385,2470,3573,1212,564,734,"Spinal nucleus of the trigeminal, interpolar part",left
385,2530,3548,1212,576,726,"Spinal nucleus of the trigeminal, interpolar part",left
385,2579,2775,1202,591,563,medial longitudinal fascicle,right
385,2213,3409,1216,509,701,Medulla,left
387,3145,3223,1184,732,666,Inferior olivary complex,left
388,3089,2828,1182,708,576,Inferior olivary complex,left
390,2223,2991,1213,508,608,Dorsal motor nucleus of the vagus nerve,left
389,2255,2703,1210,515,547,Nucleus of the solitary tract,right
389,3037,2911,1185,695,593,Medulla,left
389,2887,3117,1197,665,635,Gigantocellular reticular nucleus,left
391,2870,3147,1196,662,641,Gigantocellular reticular nucleus,left
393,2974,3014,1189,683,615,Magnocellular reticular nucleus,left
393,3079,3218,1186,713,662,Medulla,left
393,3094,3032,1184,712,620,Inferior olivary complex,left
394,3093,3180,1184,715,653,Medulla,left
394,3123,3088,1182,721,634,Inferior olivary complex,left
395,3138,3190,1180,728,657,Inferior olivary complex,left
395,2973,3089,1189,684,630,Magnocellular reticular nucleus,left
396,3061,2938,1182,701,599,Inferior olivary complex,left
396,2701,3640,1200,618,742,Parvicellular reticular nucleus,left
399,2983,2846,1181,682,578,Inferior olivary complex,left
399,3070,2798,1179,702,569,Nucleus raphe pallidus,right
399,2891,3044,1189,665,620,Magnocellular reticular nucleus,left
399,3081,3006,1181,707,614,Inferior olivary complex,left
399,3091,2896,1179,708,590,Inferior olivary complex,left
399,3129,3167,1179,724,651,Inferior olivary complex,left
397,3112,3160,1182,719,649,Inferior olivary complex,left
397,3122,3155,1182,721,648,Inferior olivary complex,left
397,3212,3139,1175,747,647,Medulla,left
400,1677,2496,1205,367,498,Fastigial nucleus,right
401,3060,3078,1183,703,630,Medulla,left
401,2691,2921,1190,619,596,Gigantocellular reticular nucleus,left
402,2984,2793,1180,682,568,Medulla,right
402,2843,2815,1182,653,572,Nucleus raphe obscurus,left
403,1536,2215,1211,331,436,Fastigial nucleus,right
403,3192,3202,1173,743,661,Medulla,left
404,2443,3602,1201,558,741,"Spinal nucleus of the trigeminal, interpolar part",left
404,3014,2814,1179,689,572,Inferior olivary complex,left
404,2606,3600,1199,592,734,"Spinal nucleus of the trigeminal, interpolar part",left
404,3048,2772,1178,697,563,Medulla,right
404,1634,2551,1205,357,510,Fastigial nucleus,right
405,2557,3606,1199,581,737,"Spinal nucleus of the trigeminal, interpolar part",left
405,3121,2858,1175,715,582,Inferior olivary complex,left
405,2687,2916,1188,618,595,Gigantocellular reticular nucleus,left
409,3097,2876,1175,709,585,Inferior olivary complex,left
408,1658,2270,1206,363,448,Fastigial nucleus,right
412,3108,2795,1173,712,568,Nucleus raphe pallidus,right
411,3109,3118,1175,717,640,Inferior olivary complex,left
411,2474,3598,1197,564,740,"Spinal nucleus of the trigeminal, interpolar part",left
411,3112,2879,1173,712,587,Inferior olivary complex,left
416,3134,3165,1171,725,651,Inferior olivary complex,left
414,2675,2910,1184,616,594,Gigantocellular reticular nucleus,left
414,2711,2870,1181,624,585,Gigantocellular reticular nucleus,left
414,3157,3193,1170,732,659,Inferior olivary complex,left
413,2481,2281,1192,567,458,Parvicellular reticular nucleus,right
413,2938,2961,1181,674,602,Magnocellular reticular nucleus,left
422,3177,2899,1167,730,591,pyramid,left
422,3066,2733,1172,699,555,Inferior olivary complex,right
422,2913,2844,1174,667,579,crossed tectospinal pathway,left
417,3108,3204,1172,720,659,Medulla,left
417,1656,2251,1202,361,444,Fastigial nucleus,right
417,3141,3158,1171,726,650,Inferior olivary complex,left
418,1531,2248,1204,330,444,Fastigial nucleus,right
418,2662,2485,1186,613,502,Intermediate reticular nucleus,right
418,3006,3117,1179,690,636,Gigantocellular reticular nucleus,left
418,3154,3204,1168,733,661,Medulla,left
