coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
86,2130,2416,1295,652,504,"Medullary reticular nucleus, ventral part",right
85,1786,2414,1311,554,497,Cuneate nucleus,right
85,1807,2652,1316,557,551,Nucleus of the solitary tract,right
85,1816,2625,1315,559,546,Nucleus of the solitary tract,right
85,2370,2888,1298,718,610,Medulla,left
90,1807,2632,1313,556,547,Nucleus of the solitary tract,right
90,1674,2317,1314,528,472,Medulla,right
90,1781,2481,1311,551,512,Cuneate nucleus,right
90,1796,2403,1307,556,495,"Medullary reticular nucleus, dorsal part",right
90,1860,2180,1292,577,446,"Medullary reticular nucleus, dorsal part",right
90,1917,2540,1303,585,527,Intermediate reticular nucleus,right
90,2325,3067,1291,702,649,Medulla,left
92,1773,2517,1312,549,520,Cuneate nucleus,right
92,1792,2666,1314,552,555,Nucleus of the solitary tract,right
92,1816,2633,1312,558,548,Nucleus of the solitary tract,right
92,1776,2723,1316,548,569,root,right
92,1896,2507,1303,580,519,"Medullary reticular nucleus, dorsal part",right
92,2223,3170,1287,672,673,"Medullary reticular nucleus, ventral part",left
92,1784,2597,1313,551,538,Cuneate nucleus,right
92,1801,2620,1313,555,544,Nucleus of the solitary tract,right
92,2192,2412,1293,668,504,"Medullary reticular nucleus, ventral part",right
89,1749,2505,1316,544,517,Medulla,right
89,1754,2374,1310,547,488,Cuneate nucleus,right
91,1758,2636,1316,545,548,Medulla,right
91,1788,2646,1314,552,550,Nucleus of the solitary tract,right
91,1849,2842,1309,565,597,Medulla,left
91,1779,2374,1306,552,488,Medulla,right
91,1841,2361,1301,568,486,"Medullary reticular nucleus, dorsal part",right
96,1764,2568,1313,546,533,Cuneate nucleus,right
96,1781,2542,1311,550,526,Cuneate nucleus,right
96,1756,2800,1316,542,587,Gracile nucleus,left
95,1780,2605,1312,549,541,Nucleus of the solitary tract,right
95,1808,2403,1304,559,496,"Medullary reticular nucleus, dorsal part",right
95,1912,2312,1292,587,476,"Medullary reticular nucleus, dorsal part",right
93,1810,2377,1304,560,489,"Medullary reticular nucleus, dorsal part",right
93,1782,2633,1314,550,548,Nucleus of the solitary tract,right
94,1779,2555,1312,550,529,Cuneate nucleus,right
94,1749,2633,1316,543,547,Medulla,right
99,1769,2370,1303,549,487,Medulla,right
99,1719,2664,1316,535,554,Gracile nucleus,right
99,1721,2651,1316,535,551,Gracile nucleus,right
99,1795,2416,1304,555,498,Medulla,right
99,1790,2677,1311,551,557,Nucleus of the solitary tract,right
99,1832,2391,1300,564,493,"Medullary reticular nucleus, dorsal part",right
97,1796,2352,1302,556,483,"Medullary reticular nucleus, dorsal part",right
97,1808,2582,1309,557,535,Nucleus of the solitary tract,right
97,1831,2424,1303,564,500,"Medullary reticular nucleus, dorsal part",right
97,2217,2974,1288,670,629,"Medullary reticular nucleus, ventral part",left
97,1720,2559,1316,536,530,Cuneate nucleus,right
97,1757,2642,1315,544,549,Gracile nucleus,right
98,1683,2492,1316,528,513,Medulla,right
98,1851,2394,1299,569,494,"Medullary reticular nucleus, dorsal part",right
98,1746,2623,1315,541,545,Gracile nucleus,right
98,1758,2653,1314,544,552,Gracile nucleus,right
98,1775,2682,1313,548,558,Medulla,right
98,1888,2358,1295,581,487,"Medullary reticular nucleus, dorsal part",right
98,1800,2772,1311,553,580,Nucleus of the solitary tract,left
101,1767,2585,1311,546,536,Cuneate nucleus,right
101,1796,2380,1302,555,490,"Medullary reticular nucleus, dorsal part",right
101,1729,2674,1316,537,557,Gracile nucleus,right
101,1761,2608,1312,544,542,Nucleus of the solitary tract,right
101,1769,2639,1312,546,549,Nucleus of the solitary tract,right
101,1804,2407,1302,557,496,"Medullary reticular nucleus, dorsal part",right
101,1836,2336,1296,566,480,"Medullary reticular nucleus, dorsal part",right
101,1694,2548,1316,530,527,Medulla,right
101,1788,2644,1311,551,550,Nucleus of the solitary tract,right
101,1810,2532,1307,557,524,Cuneate nucleus,right
100,1749,2797,1315,541,586,Gracile nucleus,left
100,1782,2743,1312,548,574,Medulla,left
100,1790,2653,1311,551,553,Nucleus of the solitary tract,right
100,1730,2627,1315,538,545,Gracile nucleus,right
100,1763,2595,1312,546,538,Cuneate nucleus,right
102,1773,2525,1308,548,523,Cuneate nucleus,right
102,1789,2630,1310,551,547,Nucleus of the solitary tract,right
102,1781,2349,1301,552,483,Medulla,right
102,1786,2557,1308,550,529,Cuneate nucleus,right
103,1782,2642,1310,548,549,Nucleus of the solitary tract,right
103,1710,2593,1314,533,538,Gracile nucleus,right
103,1774,2599,1309,547,540,Nucleus of the solitary tract,right
103,1811,2626,1307,555,546,Nucleus of the solitary tract,right
104,1747,2506,1309,541,518,Cuneate nucleus,right
104,1770,2579,1309,546,535,Cuneate nucleus,right
104,1910,2316,1289,586,478,"Medullary reticular nucleus, dorsal part",right
104,1912,2376,1292,585,491,"Medullary reticular nucleus, dorsal part",right
104,1923,2296,1287,591,473,"Medullary reticular nucleus, dorsal part",right
105,1719,2653,1315,535,552,Gracile nucleus,right
105,1830,2570,1304,561,534,Nucleus of the solitary tract,right
105,1672,2531,1316,524,522,Medulla,right
105,1755,2586,1311,543,536,Cuneate nucleus,right
105,1826,3066,1301,556,651,"Medullary reticular nucleus, dorsal part",left
107,1697,2560,1313,529,530,Gracile nucleus,right
107,1730,2792,1314,536,584,Gracile nucleus,left
107,1782,2739,1309,547,573,Nucleus of the solitary tract,left
106,1687,2607,1316,528,540,Gracile nucleus,right
106,1747,3078,1307,536,654,Cuneate nucleus,left
106,1773,2632,1309,547,547,Nucleus of the solitary tract,right
106,1785,2363,1300,552,487,Medulla,right
108,1677,2640,1316,525,548,Gracile nucleus,right
108,1710,2629,1313,533,546,Gracile nucleus,right
108,1760,2610,1309,544,542,Nucleus of the solitary tract,right
108,1802,2526,1304,554,523,Cuneate nucleus,right
108,1698,2600,1314,531,539,Gracile nucleus,right
108,1752,2732,1312,541,570,Medulla,right
108,1758,2589,1309,544,537,Cuneate nucleus,right
109,1778,2658,1308,548,554,Nucleus of the solitary tract,right
109,1829,2490,1301,561,516,Medulla,right
109,1791,2339,1297,554,481,"Medullary reticular nucleus, dorsal part",right
109,1703,2614,1314,532,543,Gracile nucleus,right
109,1854,2448,1297,568,507,"Medullary reticular nucleus, dorsal part",right
109,1920,2298,1286,589,475,"Medullary reticular nucleus, dorsal part",right
109,2285,3124,1283,685,663,"Medullary reticular nucleus, ventral part",left
111,1652,2661,1316,520,552,Gracile nucleus,right
112,1706,2584,1311,531,536,Gracile nucleus,right
112,1789,2627,1306,550,546,Nucleus of the solitary tract,right
112,1827,2434,1297,561,503,"Medullary reticular nucleus, dorsal part",right
112,1749,2594,1308,541,539,Nucleus of the solitary tract,right
110,1827,2142,1287,567,437,"Spinal nucleus of the trigeminal, caudal part",right
110,1670,2669,1316,524,555,Gracile nucleus,right
115,1679,2575,1311,526,533,Gracile nucleus,right
115,1660,2482,1310,522,511,Cuneate nucleus,right
115,1669,2577,1312,524,533,Gracile nucleus,right
115,1774,2376,1297,549,489,Medulla,right
115,1776,2348,1296,549,484,Medulla,right
115,1809,2674,1303,554,558,Nucleus of the solitary tract,right
115,2143,2711,1286,644,569,Medulla,right
115,1683,2646,1312,527,549,Gracile nucleus,right
115,1701,2601,1310,530,539,Gracile nucleus,right
115,1701,2631,1311,530,546,Gracile nucleus,right
115,1718,2601,1309,534,539,Gracile nucleus,right
115,1768,2688,1306,545,561,Nucleus of the solitary tract,right
115,1780,2742,1306,547,573,Nucleus of the solitary tract,left
115,1635,2639,1315,517,548,Gracile nucleus,right
113,1693,2608,1313,529,541,Gracile nucleus,right
113,1767,2638,1308,544,549,Nucleus of the solitary tract,right
113,1673,2437,1309,525,501,cuneate fascicle,right
113,1820,2399,1296,560,495,"Medullary reticular nucleus, dorsal part",right
114,1696,2584,1311,529,536,Gracile nucleus,right
114,1735,2617,1309,538,543,Gracile nucleus,right
114,1758,2645,1307,543,550,Nucleus of the solitary tract,right
114,1809,2309,1292,559,475,"Medullary reticular nucleus, dorsal part",right
114,1814,2373,1295,559,490,"Medullary reticular nucleus, dorsal part",right
114,1694,2619,1312,529,544,Gracile nucleus,right
114,1795,2355,1295,554,485,"Medullary reticular nucleus, dorsal part",right
116,1700,2463,1307,530,509,Cuneate nucleus,right
116,1775,2406,1298,548,496,Cuneate nucleus,right
116,1722,2664,1310,534,555,Gracile nucleus,right
116,1755,2610,1306,542,542,Nucleus of the solitary tract,right
116,1672,2648,1313,524,550,Gracile nucleus,right
119,1725,2564,1306,535,532,Cuneate nucleus,right
119,1771,2617,1304,545,544,Nucleus of the solitary tract,right
119,1685,2571,1309,527,532,Gracile nucleus,right
119,1665,2679,1313,523,557,Gracile nucleus,right
117,1642,2657,1315,518,551,Gracile nucleus,right
117,1805,2426,1297,555,501,Medulla,right
117,1666,2686,1314,523,559,Gracile nucleus,right
117,1938,2268,1281,593,469,"Medullary reticular nucleus, dorsal part",right
117,1668,2747,1315,523,573,root,left
117,1729,2345,1299,538,482,Cuneate nucleus,right
117,1741,2623,1308,539,546,Gracile nucleus,right
117,1823,2387,1294,561,492,"Medullary reticular nucleus, dorsal part",right
117,1855,2304,1287,570,475,"Medullary reticular nucleus, dorsal part",right
122,1718,2617,1307,534,543,Gracile nucleus,right
122,1800,2355,1292,555,485,"Medullary reticular nucleus, dorsal part",right
122,2387,2812,1284,714,594,crossed tectospinal pathway,left
122,1643,2839,1314,517,595,Gracile nucleus,left
122,1645,2647,1312,519,549,Gracile nucleus,right
122,1667,2670,1312,523,555,Gracile nucleus,right
122,1759,2362,1295,545,486,Medulla,right
118,1718,2637,1309,534,548,Gracile nucleus,right
118,1733,2527,1305,538,523,Cuneate nucleus,right
118,1808,2278,1289,559,468,"Medullary reticular nucleus, dorsal part",right
118,2002,2674,1289,602,560,Hypoglossal nucleus,right
121,1709,2626,1309,532,545,Gracile nucleus,right
121,1719,2641,1308,534,549,Gracile nucleus,right
121,1650,2619,1312,520,543,Gracile nucleus,right
121,1727,2610,1307,535,542,Gracile nucleus,right
121,1764,2334,1294,547,480,Medulla,right
121,1645,2606,1312,519,540,Gracile nucleus,right
123,1761,2641,1304,542,549,Nucleus of the solitary tract,right
123,1719,2554,1305,534,529,Cuneate nucleus,right
123,1860,2340,1286,570,483,"Medullary reticular nucleus, dorsal part",right
123,1663,2537,1308,522,524,Cuneate nucleus,right
123,1733,2507,1302,537,518,Cuneate nucleus,right
123,1773,2353,1293,548,485,Medulla,right
123,1806,2492,1296,554,516,Nucleus of the solitary tract,right
123,1659,2684,1311,522,559,Gracile nucleus,right
123,1713,2631,1307,533,547,Gracile nucleus,right
120,1828,3003,1297,555,636,Medulla,left
120,1608,2579,1314,512,533,Gracile nucleus,right
120,1707,2595,1308,531,538,Gracile nucleus,right
124,1693,2625,1308,529,545,Gracile nucleus,right
124,1997,2799,1286,600,589,Hypoglossal nucleus,left
124,1647,2683,1312,519,558,Gracile nucleus,right
124,1724,2685,1307,535,560,Gracile nucleus,right
124,1819,2548,1297,557,530,Nucleus of the solitary tract,right
126,1629,2658,1312,516,552,Gracile nucleus,right
126,1624,2629,1312,515,545,Gracile nucleus,right
126,1727,2615,1305,535,543,Gracile nucleus,right
125,1635,2594,1311,517,537,Gracile nucleus,right
125,1791,2430,1295,551,502,Medulla,right
125,1840,2361,1288,565,487,"Medullary reticular nucleus, dorsal part",right
125,1612,2606,1313,512,539,Gracile nucleus,right
125,1647,2595,1311,519,538,Gracile nucleus,right
128,1720,2436,1299,534,503,Cuneate nucleus,right
128,1813,2319,1287,559,478,"Medullary reticular nucleus, dorsal part",right
128,1681,2571,1306,525,532,Gracile nucleus,right
128,1664,2638,1309,523,548,Gracile nucleus,right
130,1731,2549,1302,536,529,Cuneate nucleus,right
130,1653,2621,1308,521,544,Gracile nucleus,right
130,1839,2349,1286,564,485,"Medullary reticular nucleus, dorsal part",right
130,1735,2698,1304,537,563,Nucleus of the solitary tract,right
130,2120,2910,1278,634,614,"Medullary reticular nucleus, ventral part",left
129,1683,2607,1307,526,541,Gracile nucleus,right
129,1753,2389,1295,543,493,Cuneate nucleus,right
129,1831,2325,1286,562,479,"Medullary reticular nucleus, dorsal part",right
131,1757,2487,1297,542,514,Cuneate nucleus,right
131,1774,2312,1288,549,475,Medulla,right
131,1698,2595,1304,529,539,Gracile nucleus,right
131,1712,2555,1302,531,530,Cuneate nucleus,right
131,1747,2625,1301,539,546,Nucleus of the solitary tract,right
132,1764,2384,1292,545,492,Medulla,right
132,1594,2518,1308,509,520,Gracile nucleus,right
132,1662,2348,1299,521,483,Cuneate nucleus,right
132,1755,2318,1290,544,477,Medulla,right
132,1799,2455,1293,553,508,Medulla,right
132,1662,2683,1308,521,559,Gracile nucleus,right
134,1711,2539,1301,531,526,Cuneate nucleus,right
134,1795,2296,1285,554,472,"Medullary reticular nucleus, dorsal part",right
134,1621,2616,1308,514,542,Gracile nucleus,right
134,1738,2878,1302,535,606,Cuneate nucleus,left
133,1634,2665,1309,517,554,Gracile nucleus,right
133,1714,2595,1303,532,539,Gracile nucleus,right
133,1605,2621,1310,511,543,Gracile nucleus,right
133,1612,2625,1310,512,544,Gracile nucleus,right
133,1703,2525,1302,530,523,Cuneate nucleus,right
133,1966,2243,1274,598,464,"Medullary reticular nucleus, dorsal part",right
133,2327,3060,1276,691,649,"Medullary reticular nucleus, ventral part",left
135,1656,2552,1304,520,528,Gracile nucleus,right
135,1597,2607,1308,509,539,Gracile nucleus,right
135,1880,2306,1279,575,476,"Medullary reticular nucleus, dorsal part",right
135,1602,2595,1308,510,537,Gracile nucleus,right
137,1708,2629,1302,531,547,Gracile nucleus,right
137,1768,2466,1294,545,510,Medulla,right
137,1651,2658,1307,520,553,Gracile nucleus,right
137,1738,2495,1297,538,517,Cuneate nucleus,right
137,1778,2380,1290,549,492,Medulla,right
137,1718,2618,1302,533,545,Gracile nucleus,right
137,1660,2665,1306,521,554,Gracile nucleus,right
137,1814,2353,1286,558,486,"Medullary reticular nucleus, dorsal part",right
137,1820,2283,1282,560,471,"Medullary reticular nucleus, dorsal part",right
138,1715,2525,1299,532,523,Cuneate nucleus,right
138,1702,2601,1302,529,540,Gracile nucleus,right
138,1586,2581,1307,507,534,Gracile nucleus,right
138,1814,2380,1286,557,492,"Medullary reticular nucleus, dorsal part",right
138,1652,2706,1307,519,563,Gracile nucleus,right
138,1681,2592,1303,525,537,Gracile nucleus,right
138,1730,2613,1300,535,544,Nucleus of the solitary tract,right
138,1598,2584,1307,510,535,Gracile nucleus,right
138,2178,3172,1271,650,673,Intermediate reticular nucleus,left
138,1867,2389,1283,569,495,"Medullary reticular nucleus, dorsal part",right
136,1721,2539,1300,533,527,Cuneate nucleus,right
136,1625,2662,1308,515,553,Gracile nucleus,right
136,1994,2230,1271,606,462,"Medullary reticular nucleus, dorsal part",right
142,1696,2488,1298,528,515,Cuneate nucleus,right
142,1736,2361,1290,538,487,Cuneate nucleus,right
142,1732,2322,1289,537,478,Cuneate nucleus,right
142,1604,2625,1306,511,544,Gracile nucleus,right
142,1606,2651,1307,511,550,Gracile nucleus,right
142,1617,2657,1306,513,551,Gracile nucleus,right
142,2167,3211,1270,644,682,Intermediate reticular nucleus,left
139,1689,2598,1302,527,540,Gracile nucleus,right
139,1715,2601,1300,532,540,Gracile nucleus,right
139,1805,2359,1286,555,488,"Medullary reticular nucleus, dorsal part",right
139,1708,2529,1299,531,524,Cuneate nucleus,right
143,1668,2635,1302,523,548,Gracile nucleus,right
143,1667,2651,1303,522,551,Gracile nucleus,right
140,1712,2546,1299,531,528,Cuneate nucleus,right
140,2224,2430,1276,667,509,"Medullary reticular nucleus, ventral part",right
140,1610,2593,1306,512,537,Gracile nucleus,right
140,1634,2771,1307,516,579,Gracile nucleus,left
141,1710,2559,1299,531,531,Cuneate nucleus,right
141,2109,3196,1270,631,679,Intermediate reticular nucleus,left
141,1638,2693,1306,518,561,Gracile nucleus,right
141,2181,2104,1269,651,438,"Medullary reticular nucleus, dorsal part",right
141,1800,2450,1290,552,508,Nucleus of the solitary tract,right
141,2144,3238,1270,639,689,"Medullary reticular nucleus, dorsal part",left
141,2151,3233,1270,641,688,"Medullary reticular nucleus, dorsal part",left
141,2221,2074,1270,660,432,"Medullary reticular nucleus, dorsal part",right
146,1791,2284,1282,552,471,"Medullary reticular nucleus, dorsal part",right
146,1695,2609,1299,528,542,Gracile nucleus,right
146,1636,2919,1304,512,614,Gracile nucleus,left
146,1626,2587,1303,514,536,Gracile nucleus,right
146,1689,2654,1300,527,553,Gracile nucleus,right
146,1652,2652,1303,519,551,Gracile nucleus,right
144,1655,2578,1302,520,535,Gracile nucleus,right
145,1627,2566,1303,514,531,Gracile nucleus,right
147,1722,2296,1287,535,472,Cuneate nucleus,right
147,2064,3301,1269,618,702,"Medullary reticular nucleus, dorsal part",left
147,1667,2643,1301,522,550,Gracile nucleus,right
147,1691,2636,1299,527,548,Gracile nucleus,right
147,1699,2649,1299,529,552,Gracile nucleus,right
147,1752,2617,1295,539,544,Nucleus of the solitary tract,right
147,1613,2655,1304,513,551,Gracile nucleus,right
147,1752,2458,1291,540,510,Medulla,right
147,2033,3322,1270,610,707,"Medullary reticular nucleus, dorsal part",left
147,2052,3307,1269,614,704,"Medullary reticular nucleus, dorsal part",left
148,1660,2551,1299,521,528,Cuneate nucleus,right
148,1724,2587,1296,534,537,Nucleus of the solitary tract,right
148,1569,2574,1304,504,532,Gracile nucleus,right
148,1687,2616,1299,526,543,Gracile nucleus,right
148,1688,2644,1299,527,550,Gracile nucleus,right
148,2398,3066,1271,707,651,Medulla,left
148,2470,2909,1270,730,618,Medulla,left
149,2352,3298,1275,685,704,Intermediate reticular nucleus,left
149,1570,2503,1302,504,517,Gracile nucleus,right
149,1684,2522,1297,526,522,Cuneate nucleus,right
149,1769,2369,1286,546,490,Medulla,right
149,1779,3113,1289,541,661,Medulla,left
149,1800,2251,1279,555,463,"Medullary reticular nucleus, dorsal part",right
149,2491,2940,1269,735,624,Medulla,left
149,1653,2358,1294,519,486,Cuneate nucleus,right
149,1682,2504,1297,525,519,Cuneate nucleus,right
150,1690,2694,1300,527,562,Medulla,right
150,1686,2592,1298,526,538,Gracile nucleus,right
150,1774,2310,1282,548,477,Medulla,right
150,1811,2266,1278,557,467,"Medullary reticular nucleus, dorsal part",right
150,1938,2230,1269,590,462,"Medullary reticular nucleus, dorsal part",right
150,1961,2185,1267,596,452,"Medullary reticular nucleus, dorsal part",right
152,1717,2572,1295,532,534,Nucleus of the solitary tract,right
152,1792,2364,1283,551,489,Medulla,right
151,1572,2587,1302,504,535,Gracile nucleus,right
151,1591,2636,1303,508,547,Gracile nucleus,right
153,1680,2400,1292,524,496,Cuneate nucleus,right
153,1721,2622,1296,533,545,Nucleus of the solitary tract,right
153,1821,2376,1281,558,492,"Medullary reticular nucleus, dorsal part",right
153,1589,2633,1303,508,547,Gracile nucleus,right
153,1673,2645,1299,524,550,Gracile nucleus,right
153,1681,2519,1296,525,522,Cuneate nucleus,right
153,1683,2601,1297,526,540,Gracile nucleus,right
153,1696,2657,1298,528,553,Gracile nucleus,right
153,1808,2264,1277,557,467,"Medullary reticular nucleus, dorsal part",right
153,2542,3030,1265,745,644,Medulla,left
153,1558,2475,1300,502,510,Cuneate nucleus,right
153,1579,2612,1303,506,541,Gracile nucleus,right
153,1609,2637,1302,512,547,Gracile nucleus,right
154,1748,2422,1287,540,501,Cuneate nucleus,right
154,1775,2319,1281,548,479,Medulla,right
154,1677,2578,1297,524,536,Gracile nucleus,right
154,1682,2589,1297,525,538,Gracile nucleus,right
154,1710,2644,1296,531,551,Gracile nucleus,right
154,1770,2310,1281,547,477,Medulla,right
154,1582,2623,1302,506,544,Gracile nucleus,right
154,1721,2337,1286,534,482,Cuneate nucleus,right
154,1799,3065,1287,545,650,Medulla,left
155,1645,2540,1297,518,526,Gracile nucleus,right
155,1781,2339,1281,548,484,Medulla,right
155,2516,3149,1266,732,670,Medulla,left
155,1833,2272,1275,563,469,"Medullary reticular nucleus, dorsal part",right
156,1702,2552,1294,529,529,Nucleus of the solitary tract,right
156,1630,2582,1298,515,535,Gracile nucleus,right
156,1640,2633,1299,517,547,Gracile nucleus,right
156,1649,2570,1297,519,533,Gracile nucleus,right
156,1705,2814,1297,528,590,Gracile nucleus,left
156,1765,2339,1282,545,484,Medulla,right
156,1764,2930,1292,538,618,Nucleus of the solitary tract,left
156,2053,1755,1262,620,369,"Spinal nucleus of the trigeminal, caudal part",right
156,2326,1802,1262,682,376,Medulla,right
157,1613,2560,1299,512,530,Gracile nucleus,right
157,1759,2918,1292,537,616,Nucleus of the solitary tract,left
157,2184,2907,1269,649,613,"Medullary reticular nucleus, ventral part",left
160,1718,2386,1286,533,493,Cuneate nucleus,right
158,1697,2590,1294,528,538,Gracile nucleus,right
158,1570,2586,1300,504,535,Gracile nucleus,right
158,2183,1850,1260,649,389,"Spinal nucleus of the trigeminal, caudal part",right
158,2229,2963,1268,661,627,"Medullary reticular nucleus, ventral part",left
161,1667,2603,1296,522,541,Gracile nucleus,right
161,1689,2642,1295,527,550,Gracile nucleus,right
161,1728,2397,1285,536,496,Cuneate nucleus,right
161,1914,2181,1266,584,451,"Medullary reticular nucleus, dorsal part",right
161,2211,2061,1261,655,429,"Medullary reticular nucleus, dorsal part",right
161,1958,2222,1265,594,461,"Medullary reticular nucleus, dorsal part",right
164,1819,2348,1276,558,487,"Medullary reticular nucleus, dorsal part",right
164,1860,2317,1272,568,480,"Medullary reticular nucleus, dorsal part",right
164,1563,2585,1298,503,535,Gracile nucleus,right
164,1751,2311,1280,541,477,Medulla,right
164,2110,1816,1257,632,382,"Spinal nucleus of the trigeminal, caudal part",right
162,1645,2576,1295,518,534,Gracile nucleus,right
162,1680,2598,1294,524,540,Gracile nucleus,right
163,1656,2542,1293,519,527,Gracile nucleus,right
163,1695,2547,1291,527,528,Nucleus of the solitary tract,right
163,1706,2567,1291,529,533,Nucleus of the solitary tract,right
163,1880,2213,1268,575,458,"Medullary reticular nucleus, dorsal part",right
163,1772,2291,1278,546,473,Medulla,right
163,1572,2610,1298,504,541,Gracile nucleus,right
163,2248,2672,1270,667,562,crossed tectospinal pathway,right
167,1568,2602,1297,504,539,Gracile nucleus,right
167,1684,2485,1288,525,515,Cuneate nucleus,right
167,1746,2383,1281,539,494,Cuneate nucleus,right
165,2545,3275,1265,734,699,"Lateral reticular nucleus, magnocellular part",left
165,1757,2257,1278,543,465,Medulla,right
165,1945,2210,1264,590,458,"Medullary reticular nucleus, dorsal part",right
165,1704,2278,1282,531,470,Cuneate nucleus,right
165,1718,2393,1285,533,496,Cuneate nucleus,right
165,2004,2156,1260,605,448,"Medullary reticular nucleus, dorsal part",right
165,2553,3016,1259,746,641,Medulla,left
170,2149,2738,1267,636,577,Medulla,left
170,1760,2262,1276,544,466,Medulla,right
170,1785,3088,1282,541,655,Medulla,left
170,1817,2350,1275,556,488,"Medullary reticular nucleus, dorsal part",right
170,1747,2983,1287,533,630,Cuneate nucleus,left
170,2224,2777,1267,657,586,Medulla,left
170,2280,2927,1265,672,619,Medulla,left
166,1562,2574,1297,502,533,Gracile nucleus,right
