coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
74,2112,1973,1304,566,539,Medulla,right
73,2493,1973,1302,665,547,Medulla,right
75,2033,2101,1305,547,572,Nucleus of the solitary tract,left
75,2009,1901,1310,544,519,Cuneate nucleus,right
75,2016,1997,1309,544,544,Nucleus of the solitary tract,right
76,2032,1999,1308,547,545,Nucleus of the solitary tract,right
76,2582,1782,1305,689,497,"Medullary reticular nucleus, ventral part",right
77,2027,2045,1307,545,557,Nucleus of the solitary tract,right
77,2044,2011,1307,550,548,Nucleus of the solitary tract,right
78,2059,2014,1305,554,549,Nucleus of the solitary tract,right
78,1919,2067,1310,524,563,Gracile nucleus,right
78,2009,1991,1308,543,542,Nucleus of the solitary tract,right
79,2059,1995,1304,554,543,Nucleus of the solitary tract,right
79,2085,2222,1295,556,604,Dorsal motor nucleus of the vagus nerve,left
79,2434,1874,1294,650,518,"Medullary reticular nucleus, ventral part",right
80,2007,1954,1308,542,533,Cuneate nucleus,right
82,2591,1750,1303,691,489,"Medullary reticular nucleus, ventral part",right
82,2002,1969,1307,540,536,Cuneate nucleus,right
81,2043,2114,1302,548,576,Nucleus of the solitary tract,left
81,2017,2012,1306,543,547,Nucleus of the solitary tract,right
81,2045,2191,1299,547,596,Nucleus of the solitary tract,left
84,2042,2128,1300,547,580,Nucleus of the solitary tract,left
84,2580,1770,1302,688,494,"Medullary reticular nucleus, ventral part",right
85,2030,1999,1304,547,544,Nucleus of the solitary tract,right
88,1983,1883,1307,537,514,Cuneate nucleus,right
88,2007,1975,1304,541,537,Nucleus of the solitary tract,right
88,1966,1993,1306,533,543,Gracile nucleus,right
89,2060,2213,1294,550,602,Nucleus of the solitary tract,left
91,1914,2027,1306,523,551,Gracile nucleus,right
91,1956,1981,1305,531,538,Gracile nucleus,right
92,1949,2030,1304,529,552,Gracile nucleus,right
92,2480,1776,1290,663,492,"Medullary reticular nucleus, ventral part",right
90,1992,1937,1305,538,527,Cuneate nucleus,right
95,1898,1939,1307,520,528,Gracile nucleus,right
96,2537,1763,1293,677,491,"Medullary reticular nucleus, ventral part",right
100,1940,1998,1302,527,543,Gracile nucleus,right
100,1981,1951,1301,535,530,Cuneate nucleus,right
99,1947,2009,1302,528,546,Gracile nucleus,right
98,1985,1947,1302,537,529,Cuneate nucleus,right
98,1994,2034,1299,538,553,Nucleus of the solitary tract,right
101,2015,1799,1299,545,492,Cuneate nucleus,right
101,2261,2615,1265,603,693,"Medullary reticular nucleus, dorsal part",left
101,2583,2369,1281,681,644,"Medullary reticular nucleus, ventral part",left
102,2000,1987,1299,539,539,Nucleus of the solitary tract,right
102,2024,2241,1290,541,607,solitary tract,left
104,1972,1950,1301,533,530,Cuneate nucleus,right
104,2035,1803,1296,549,493,Medulla,right
106,1907,1943,1303,521,529,Gracile nucleus,right
106,1997,1916,1299,539,520,Cuneate nucleus,right
106,2350,1903,1283,627,523,"Medullary reticular nucleus, ventral part",right
106,1975,1981,1299,534,537,Nucleus of the solitary tract,right
106,2056,2349,1282,548,634,Nucleus of the solitary tract,left
109,1972,2000,1298,533,542,Nucleus of the solitary tract,right
109,1915,2080,1298,522,565,Medulla,right
107,2483,2693,1268,656,707,"Medullary reticular nucleus, dorsal part",left
107,1933,1772,1302,528,484,Cuneate nucleus,right
108,2195,2109,1282,586,574,Hypoglossal nucleus,left
111,2477,1721,1283,664,478,"Medullary reticular nucleus, ventral part",right
111,2414,2665,1263,641,700,"Medullary reticular nucleus, dorsal part",left
115,1848,1906,1304,511,519,Gracile nucleus,right
115,2017,1953,1293,543,530,solitary tract,right
115,1883,2040,1298,517,554,Gracile nucleus,right
115,1957,1934,1297,530,525,Cuneate nucleus,right
115,2027,1971,1293,545,534,Nucleus of the solitary tract,right
114,2002,2147,1290,537,581,Nucleus of the solitary tract,left
114,2024,1765,1292,548,483,Medulla,right
116,1964,1892,1298,532,514,Cuneate nucleus,right
116,1980,2528,1280,535,674,Medulla,left
119,1977,1994,1294,534,540,Nucleus of the solitary tract,right
119,1958,1979,1295,531,537,Nucleus of the solitary tract,right
119,2591,1896,1291,691,523,Medulla,right
118,2491,1708,1282,668,475,"Medullary reticular nucleus, ventral part",right
118,2554,1852,1289,682,511,"Medullary reticular nucleus, ventral part",right
122,2023,2442,1276,543,653,Medulla,left
122,2003,1911,1293,541,518,Nucleus of the solitary tract,right
121,1962,1913,1296,531,520,Cuneate nucleus,right
121,1983,2275,1285,531,614,Nucleus of the solitary tract,left
123,1966,1989,1293,532,539,Nucleus of the solitary tract,right
124,2441,1800,1279,654,497,"Medullary reticular nucleus, ventral part",right
125,1888,1936,1298,518,525,Cuneate nucleus,right
125,2513,1758,1283,673,488,"Medullary reticular nucleus, ventral part",right
126,1956,1800,1295,531,491,Cuneate nucleus,right
126,2268,2019,1277,606,551,Medulla,right
126,2296,1974,1277,613,540,"Medullary reticular nucleus, ventral part",right
126,1998,2388,1278,536,641,Cuneate nucleus,left
127,2282,1978,1276,609,541,"Medullary reticular nucleus, ventral part",right
127,1965,1983,1292,532,537,Nucleus of the solitary tract,right
130,2487,1809,1280,665,500,"Medullary reticular nucleus, ventral part",right
130,1995,1959,1290,538,531,solitary tract,right
130,2525,1739,1282,677,483,"Medullary reticular nucleus, ventral part",right
130,1967,2338,1281,527,629,Cuneate nucleus,left
131,1930,2033,1291,525,551,Nucleus of the solitary tract,right
131,2022,1804,1288,546,493,Medulla,right
131,1917,1975,1294,523,535,Gracile nucleus,right
131,2358,2670,1256,628,699,"Medullary reticular nucleus, dorsal part",left
129,2574,2371,1270,678,641,"Medullary reticular nucleus, ventral part",left
132,2790,2369,1274,728,643,Medulla,left
132,2755,2310,1276,722,629,Inferior olivary complex,left
133,2485,2710,1260,657,707,"Medullary reticular nucleus, dorsal part",left
133,2569,2728,1265,675,712,"Medullary reticular nucleus, dorsal part",left
136,1929,1898,1293,526,516,Cuneate nucleus,right
136,2433,2708,1257,645,706,"Medullary reticular nucleus, dorsal part",left
134,2021,1788,1287,547,489,Medulla,right
135,2505,2725,1260,661,710,"Medullary reticular nucleus, dorsal part",left
138,2038,1832,1285,550,499,Medulla,right
138,2658,2796,1266,697,728,rubrospinal tract,left
137,1973,2355,1278,530,632,Nucleus of the solitary tract,left
139,1924,2003,1290,525,542,Gracile nucleus,right
139,2178,2594,1258,583,684,"Medullary reticular nucleus, dorsal part",left
141,2036,1892,1285,548,513,Nucleus of the solitary tract,right
141,2566,1879,1283,685,518,Medulla,right
140,2759,2265,1274,726,617,Medulla,left
142,2274,2756,1255,606,716,"Medullary reticular nucleus, dorsal part",left
142,2817,2340,1271,735,636,Medulla,left
142,2717,2317,1271,712,629,Medulla,left
145,1835,1870,1296,509,509,Cuneate nucleus,right
145,2037,1884,1284,549,512,Nucleus of the solitary tract,right
145,2767,2285,1272,726,622,Medulla,left
145,2767,2277,1272,726,620,Medulla,left
146,2446,1710,1272,659,476,"Medullary reticular nucleus, ventral part",right
146,2518,1864,1279,674,514,"Medullary reticular nucleus, ventral part",right
148,2016,1895,1284,544,515,Nucleus of the solitary tract,right
148,2401,2739,1253,637,711,"Medullary reticular nucleus, dorsal part",left
148,2741,2313,1269,718,629,Inferior olivary complex,left
148,1936,2351,1277,521,629,Cuneate nucleus,left
149,1865,2036,1290,514,550,Gracile nucleus,right
149,2717,2299,1269,713,625,Inferior olivary complex,left
147,2601,2775,1260,682,720,"Medullary reticular nucleus, dorsal part",left
147,2622,2349,1265,689,635,Medulla,left
151,2634,2215,1270,698,603,Medulla,left
151,1900,2336,1278,514,626,Cuneate nucleus,left
151,2056,2521,1264,553,667,"Medullary reticular nucleus, dorsal part",left
151,2267,1997,1269,606,544,"Medullary reticular nucleus, ventral part",right
151,2792,2436,1264,725,656,Medulla,left
152,2337,2654,1251,621,693,"Medullary reticular nucleus, dorsal part",left
152,1948,2374,1274,525,634,Nucleus of the solitary tract,left
152,2480,1939,1275,663,533,Medulla,right
150,2492,2768,1255,657,717,"Medullary reticular nucleus, dorsal part",left
150,2808,2430,1265,731,656,Medulla,left
154,2024,1816,1281,548,496,Medulla,right
154,2276,1970,1269,609,538,"Medullary reticular nucleus, ventral part",right
154,1934,1982,1286,527,535,Nucleus of the solitary tract,right
154,2797,2455,1263,726,661,Medulla,left
155,2016,1787,1281,547,489,Medulla,right
155,2598,2756,1258,683,715,Intermediate reticular nucleus,left
155,2633,2841,1257,691,734,"Medullary reticular nucleus, dorsal part",left
156,1978,1885,1284,537,512,Nucleus of the solitary tract,right
156,2628,2693,1259,690,704,Intermediate reticular nucleus,left
156,2125,2654,1258,571,694,"Medullary reticular nucleus, dorsal part",left
156,2804,2326,1265,733,631,Medulla,left
156,2833,2368,1264,738,642,Medulla,left
157,2405,2180,1264,640,591,Medulla,left
157,2541,2764,1255,669,716,"Medullary reticular nucleus, dorsal part",left
157,2572,2762,1257,676,715,"Medullary reticular nucleus, dorsal part",left
157,1907,2371,1276,515,633,Cuneate nucleus,left
158,2788,2431,1262,725,655,Medulla,left
158,1773,2793,1280,496,723,spinal tract of the trigeminal nerve,left
161,2299,2614,1250,612,684,"Medullary reticular nucleus, dorsal part",left
161,2532,1814,1275,678,501,"Medullary reticular nucleus, ventral part",right
161,1970,1777,1283,537,486,Cuneate nucleus,right
161,2009,1743,1279,548,479,Medulla,right
160,1952,1821,1285,531,497,Cuneate nucleus,right
162,2353,2712,1249,626,703,"Medullary reticular nucleus, dorsal part",left
162,2835,2380,1261,738,644,Medulla,left
162,2790,2411,1260,725,650,Medulla,left
163,1916,2335,1274,518,624,Nucleus of the solitary tract,left
163,2715,2322,1261,711,628,Medulla,left
163,2773,2447,1259,721,657,Medulla,left
164,1903,1926,1286,522,522,Medulla,right
164,2650,2599,1257,695,685,"Lateral reticular nucleus, magnocellular part",left
164,2007,1753,1279,546,482,Medulla,right
165,1896,2339,1274,513,625,Nucleus of the solitary tract,left
165,1979,1725,1280,542,475,Medulla,right
165,1992,1853,1281,540,505,Nucleus of the solitary tract,right
165,2439,2763,1249,646,714,"Medullary reticular nucleus, dorsal part",left
165,2602,2666,1256,684,696,Intermediate reticular nucleus,left
165,2633,2752,1256,691,714,Intermediate reticular nucleus,left
165,2761,2091,1272,733,571,Medulla,left
165,2015,2375,1266,540,633,Nucleus of the solitary tract,left
165,2719,2102,1272,723,573,Nucleus raphe pallidus,left
166,1964,1829,1282,535,499,Cuneate nucleus,right
166,2012,1679,1277,551,464,"Medullary reticular nucleus, dorsal part",right
166,2822,2379,1259,734,643,Inferior olivary complex,left
167,1989,1779,1279,542,488,Medulla,right
167,2697,2811,1254,705,728,"Lateral reticular nucleus, magnocellular part",left
167,1945,2400,1269,524,638,Cuneate nucleus,left
168,1888,2296,1275,513,614,Nucleus of the solitary tract,left
168,2258,1620,1263,617,454,"Medullary reticular nucleus, dorsal part",right
170,1985,1822,1280,540,497,Cuneate nucleus,right
170,2537,2430,1253,669,647,"Medullary reticular nucleus, ventral part",left
170,2808,2416,1257,730,651,Inferior olivary complex,left
169,2285,2611,1248,608,682,"Medullary reticular nucleus, dorsal part",left
169,2274,2737,1248,605,708,"Medullary reticular nucleus, dorsal part",left
169,2483,1917,1270,666,527,Medulla,right
169,2494,2782,1249,658,717,"Medullary reticular nucleus, dorsal part",left
171,2003,2497,1262,540,658,Medulla,left
171,2764,2099,1268,733,572,Medulla,left
171,2589,2808,1251,679,724,"Medullary reticular nucleus, dorsal part",left
171,2804,2436,1256,729,655,Medulla,left
172,2707,2092,1269,719,570,Nucleus raphe pallidus,right
172,2713,2145,1266,719,584,Medulla,left
172,2818,2379,1256,733,643,Inferior olivary complex,left
173,2805,2378,1257,730,643,Inferior olivary complex,left
173,1999,2507,1262,539,660,Medulla,left
173,2693,2150,1265,714,585,Medulla,left
174,2660,2635,1254,697,691,"Lateral reticular nucleus, magnocellular part",left
174,2837,2429,1255,737,654,Medulla,left
174,2805,2344,1256,731,635,Inferior olivary complex,left
174,2829,2445,1255,735,658,Medulla,left
174,1930,2401,1268,521,637,Cuneate nucleus,left
174,2757,2317,1257,720,627,Inferior olivary complex,left
175,2015,1746,1275,550,481,Medulla,right
175,2281,1575,1262,624,445,"Medullary reticular nucleus, dorsal part",right
175,2827,2356,1255,735,637,Medulla,left
176,1911,2390,1268,516,634,Cuneate nucleus,left
176,1934,1848,1281,529,504,Cuneate nucleus,right
176,2827,2378,1255,735,643,Medulla,left
177,2025,1751,1274,552,482,"Medullary reticular nucleus, dorsal part",right
177,2501,2838,1246,658,729,"Medullary reticular nucleus, dorsal part",left
177,1869,2000,1283,515,540,Nucleus of the solitary tract,right
177,2033,1719,1273,556,475,"Medullary reticular nucleus, dorsal part",right
177,2513,1894,1269,674,521,Medulla,right
177,2598,2794,1250,682,721,Intermediate reticular nucleus,left
177,2802,2692,1253,731,707,"Lateral reticular nucleus, magnocellular part",left
179,2020,2380,1261,542,632,Nucleus of the solitary tract,left
179,2423,1944,1264,650,534,"Medullary reticular nucleus, ventral part",right
179,1991,1804,1276,542,495,Nucleus of the solitary tract,right
179,2799,2399,1253,728,647,Inferior olivary complex,left
179,2811,2428,1253,730,654,Medulla,left
179,2813,2347,1254,733,634,Medulla,left
178,2143,2699,1251,575,700,"Medullary reticular nucleus, dorsal part",left
178,2504,1851,1268,672,510,"Medullary reticular nucleus, ventral part",right
180,2621,2220,1257,693,601,Medulla,left
180,1987,1835,1277,540,501,Nucleus of the solitary tract,right
180,2661,2124,1263,706,578,Inferior olivary complex,left
180,2703,2089,1265,718,569,Nucleus raphe pallidus,right
180,2786,2359,1254,725,637,Inferior olivary complex,left
180,2809,2337,1254,732,632,Medulla,left
181,2821,2345,1254,734,634,Medulla,left
181,1989,2573,1259,538,673,Medulla,left
181,2786,2349,1254,725,635,Inferior olivary complex,left
183,1892,1926,1281,519,522,Nucleus of the solitary tract,right
183,1902,1929,1281,521,523,Nucleus of the solitary tract,right
183,1834,2291,1274,504,612,Gracile nucleus,left
183,2656,2856,1246,694,734,"Lateral reticular nucleus, magnocellular part",left
183,1908,2423,1265,516,641,Cuneate nucleus,left
183,2723,2116,1262,721,575,Nucleus raphe pallidus,left
183,2764,2111,1262,731,574,Nucleus raphe pallidus,left
182,2540,2832,1245,667,727,"Medullary reticular nucleus, dorsal part",left
182,2827,2376,1252,734,641,Inferior olivary complex,left
182,2693,2154,1260,713,585,Medulla,left
184,1925,1677,1280,533,464,Medulla,right
184,2682,2245,1255,705,607,Inferior olivary complex,left
185,2000,1805,1274,545,495,Nucleus of the solitary tract,right
185,2823,2405,1251,734,648,Inferior olivary complex,left
185,2714,2116,1262,719,575,Nucleus raphe pallidus,left
185,2796,2320,1253,728,628,Inferior olivary complex,left
185,2741,2135,1260,724,580,Medulla,left
185,2807,2378,1251,729,642,Inferior olivary complex,left
185,2835,2432,1250,736,654,Medulla,left
187,1967,1773,1276,538,488,Cuneate nucleus,right
187,2096,1674,1265,574,466,"Medullary reticular nucleus, dorsal part",right
187,2736,2130,1259,722,579,Medulla,left
187,2756,2125,1259,727,577,Medulla,left
187,2824,2386,1249,734,643,Inferior olivary complex,left
187,1851,2293,1271,506,612,Nucleus of the solitary tract,left
187,2666,2183,1256,704,592,Inferior olivary complex,left
187,2701,2167,1257,713,587,Medulla,left
187,1963,2537,1259,531,663,Medulla,left
187,2674,2091,1261,710,568,Nucleus raphe pallidus,right
186,2724,2141,1259,720,581,Medulla,left
186,2756,2085,1262,729,567,Nucleus raphe pallidus,right
186,1962,2600,1259,531,677,Medulla,left
186,2185,1627,1261,598,456,"Medullary reticular nucleus, dorsal part",right
186,2557,2808,1245,671,722,"Medullary reticular nucleus, dorsal part",left
186,2625,2247,1254,692,606,Medulla,left
186,2649,2255,1254,698,609,Medulla,left
186,2705,2255,1254,710,610,Inferior olivary complex,left
186,2718,2119,1260,720,576,Medulla,left
186,2685,2102,1262,712,571,Nucleus raphe pallidus,left
189,1883,1670,1283,524,463,Cuneate nucleus,right
189,2038,1803,1270,555,496,Medulla,right
189,2683,2164,1257,709,587,Inferior olivary complex,left
189,2690,2091,1261,714,568,Nucleus raphe pallidus,right
189,2717,2112,1260,719,573,Nucleus raphe pallidus,left
189,2731,2116,1260,722,575,Nucleus raphe pallidus,left
189,2765,2304,1251,721,623,Inferior olivary complex,left
188,2481,2811,1242,654,721,"Medullary reticular nucleus, dorsal part",left
188,2092,2672,1251,562,692,"Medullary reticular nucleus, dorsal part",left
188,2818,2365,1250,733,639,Inferior olivary complex,left
188,1979,2595,1257,536,676,Medulla,left
190,1943,2474,1260,525,650,Nucleus of the solitary tract,left
190,1883,2394,1265,511,633,Cuneate nucleus,left
190,1915,2449,1262,517,645,Cuneate nucleus,left
190,1957,2502,1259,528,655,Nucleus of the solitary tract,left
190,2741,2116,1259,724,574,Nucleus raphe pallidus,left
190,2754,2089,1260,728,568,Nucleus raphe pallidus,right
190,1968,2536,1258,532,663,Medulla,left
190,2703,2097,1260,717,569,Nucleus raphe pallidus,right
191,2530,1757,1265,680,488,"Medullary reticular nucleus, ventral part",right
191,2666,2178,1254,703,590,Inferior olivary complex,left
191,2381,2679,1241,631,694,"Medullary reticular nucleus, dorsal part",left
192,2755,2320,1249,718,626,Inferior olivary complex,left
192,2805,2392,1248,729,644,Inferior olivary complex,left
192,1969,1788,1274,539,492,Cuneate nucleus,right
192,1990,1776,1272,544,489,Medulla,right
192,2702,2113,1258,714,574,Nucleus raphe pallidus,left
192,2703,2154,1256,714,584,Medulla,left
192,2807,2354,1248,729,636,Inferior olivary complex,left
192,2802,2379,1248,728,641,Inferior olivary complex,left
193,2462,2813,1240,649,722,Parvicellular reticular nucleus,left
193,1933,2480,1260,522,651,Cuneate nucleus,left
193,1974,1801,1274,540,494,Medulla,right
193,2145,1617,1262,589,453,"Medullary reticular nucleus, dorsal part",right
193,2651,2277,1250,696,613,Medulla,left
193,2782,2351,1249,723,634,Inferior olivary complex,left
193,2821,2456,1247,733,658,Medulla,left
193,2810,2440,1247,730,655,Medulla,left
193,2846,2361,1248,740,637,Medulla,left
194,2715,2103,1258,718,571,Nucleus raphe pallidus,left
194,1937,2501,1259,522,655,Cuneate nucleus,left
194,2776,2354,1248,722,635,Inferior olivary complex,left
196,2699,2104,1257,714,571,Nucleus raphe pallidus,left
196,1963,1800,1273,538,494,Cuneate nucleus,right
196,2395,1909,1259,643,525,"Medullary reticular nucleus, ventral part",right
196,2641,2208,1251,696,597,Inferior olivary complex,left
196,2803,2374,1246,729,640,Inferior olivary complex,left
196,2369,2724,1239,628,703,Parvicellular reticular nucleus,left
196,2731,2116,1256,721,574,Nucleus raphe pallidus,left
196,2733,2108,1256,722,573,Nucleus raphe pallidus,left
196,2822,2388,1246,732,644,Inferior olivary complex,left
196,2782,2341,1247,723,631,Inferior olivary complex,left
196,2799,2422,1246,727,650,Medulla,left
195,2806,2404,1246,728,647,Inferior olivary complex,left
195,2704,2164,1253,713,587,Inferior olivary complex,left
195,2776,2307,1248,723,623,Medulla,left
195,2788,2367,1247,725,638,Inferior olivary complex,left
195,2819,2439,1246,732,655,Medulla,left
197,2693,2089,1258,714,567,Nucleus raphe pallidus,right
197,2798,2357,1247,728,635,Inferior olivary complex,left
197,2814,2377,1246,731,640,Inferior olivary complex,left
199,2217,1528,1260,609,436,"Medullary reticular nucleus, dorsal part",right
199,2769,2122,1253,729,575,Nucleus raphe pallidus,left
199,2130,1602,1261,586,451,"Medullary reticular nucleus, dorsal part",right
199,2525,2801,1239,663,719,Parvicellular reticular nucleus,left
199,2619,2153,1252,693,583,Inferior olivary complex,left
199,2706,2174,1251,712,589,Inferior olivary complex,left
199,2726,2120,1254,719,575,Medulla,left
199,2772,2412,1245,720,647,Medulla,left
198,2488,1639,1264,675,463,"Medullary reticular nucleus, ventral part",right
198,2648,2217,1250,698,598,Inferior olivary complex,left
198,1914,2473,1259,517,649,Parasolitary nucleus,left
198,1984,1658,1271,548,462,"Medullary reticular nucleus, dorsal part",right
198,1995,1731,1270,548,479,Medulla,right
198,2714,2137,1254,716,579,Inferior olivary complex,left
198,2717,2161,1253,715,585,Medulla,left
198,2740,2329,1247,714,628,Inferior olivary complex,left
198,2800,2380,1246,727,641,Inferior olivary complex,left
198,2242,1562,1259,614,443,"Medullary reticular nucleus, dorsal part",right
201,2677,2115,1254,707,573,Inferior olivary complex,left
201,2725,2136,1253,718,579,Medulla,left
201,2388,2752,1238,633,708,Parvicellular reticular nucleus,left
201,2718,2125,1254,717,576,Medulla,left
201,1886,2506,1259,510,654,Cuneate nucleus,left
201,1906,2474,1259,515,648,Parasolitary nucleus,left
201,2778,2340,1246,723,631,Inferior olivary complex,left
201,1879,2470,1260,509,647,Cuneate nucleus,left
201,2747,2174,1251,721,589,Medulla,left
201,2756,2357,1246,717,634,Inferior olivary complex,left
201,2803,2398,1245,728,646,Inferior olivary complex,left
200,2690,2127,1254,710,576,Inferior olivary complex,left
200,1885,1873,1278,519,511,Cuneate nucleus,right
200,2696,2117,1254,712,573,Nucleus raphe pallidus,left
200,2743,2117,1254,723,574,Nucleus raphe pallidus,left
200,2195,2702,1242,585,697,"Medullary reticular nucleus, dorsal part",left
200,2708,2108,1254,716,572,Nucleus raphe pallidus,left
200,2721,2088,1255,719,567,Nucleus raphe pallidus,right
200,2723,2100,1255,719,570,Nucleus raphe pallidus,right
202,2732,2133,1252,719,578,Medulla,left
202,2771,2356,1245,720,634,Inferior olivary complex,left
202,1898,2477,1258,514,648,Parasolitary nucleus,left
202,2568,2838,1238,673,727,Parvicellular reticular nucleus,left
202,2723,2173,1250,716,589,Medulla,left
202,2794,2330,1245,727,629,Inferior olivary complex,left
202,2815,2377,1244,731,640,Inferior olivary complex,left
202,1935,2525,1255,522,658,Parasolitary nucleus,left
202,2229,1572,1258,611,446,"Medullary reticular nucleus, dorsal part",right
202,2656,2719,1242,695,705,"Lateral reticular nucleus, magnocellular part",left
203,2800,2378,1243,727,641,Inferior olivary complex,left
203,1951,1747,1272,537,482,Cuneate nucleus,right
203,2655,2741,1241,694,708,"Lateral reticular nucleus, magnocellular part",left
203,2669,2131,1252,705,577,Inferior olivary complex,left
203,2672,2122,1252,706,574,Inferior olivary complex,left
203,1873,2470,1259,508,647,Cuneate nucleus,left
204,1971,1674,1271,544,466,Medulla,right
204,1971,1857,1271,538,507,Nucleus of the solitary tract,right
204,2704,2114,1252,714,573,Nucleus raphe pallidus,left
204,2748,2163,1249,722,586,Medulla,left
204,2820,2408,1242,732,648,Inferior olivary complex,left
204,1942,2559,1254,524,665,Parasolitary nucleus,left
204,1972,1710,1270,543,474,Medulla,right
204,2817,2370,1243,731,639,Inferior olivary complex,left
205,1858,2492,1259,504,651,Cuneate nucleus,left
205,1984,1644,1269,549,460,"Medullary reticular nucleus, dorsal part",right
205,1988,1773,1269,545,489,Medulla,right
205,2199,1523,1260,605,435,"Medullary reticular nucleus, dorsal part",right
205,2710,2161,1250,713,585,Inferior olivary complex,left
205,2757,2319,1244,717,625,Inferior olivary complex,left
205,1874,2438,1260,508,641,Parasolitary nucleus,left
205,1994,1761,1269,547,486,Medulla,right
205,2533,2600,1240,669,678,Intermediate reticular nucleus,left
205,2673,2742,1241,699,709,"Lateral reticular nucleus, magnocellular part",left
205,2679,2179,1249,705,589,Inferior olivary complex,left
207,2697,2120,1250,711,574,Inferior olivary complex,left
207,1833,1911,1278,509,518,Gracile nucleus,right
207,2545,2820,1236,667,722,Parvicellular reticular nucleus,left
207,2708,2173,1247,711,588,Inferior olivary complex,left
207,2755,2330,1243,716,627,Inferior olivary complex,left
207,1916,2518,1254,517,656,Parasolitary nucleus,left
208,2720,2092,1252,717,566,Nucleus raphe pallidus,right
208,1887,1861,1275,519,508,Cuneate nucleus,right
208,2713,2123,1250,715,575,Medulla,left
208,2358,2770,1235,625,711,Parvicellular reticular nucleus,left
208,2753,2492,1242,717,663,Medulla,left
208,2514,2839,1235,660,726,Parvicellular reticular nucleus,left
208,2791,2332,1242,725,628,Inferior olivary complex,left
208,1837,1910,1278,509,518,Gracile nucleus,right
208,1911,2507,1255,516,653,Parasolitary nucleus,left
206,2252,1952,1256,604,533,"Medullary reticular nucleus, ventral part",right
206,2734,2105,1252,720,570,Nucleus raphe pallidus,right
206,2682,2184,1248,705,590,Inferior olivary complex,left
206,2788,2405,1242,724,646,Medulla,left
206,2799,2389,1242,727,643,Inferior olivary complex,left
210,1890,2510,1255,511,654,Parasolitary nucleus,left
210,2743,2164,1247,719,586,Medulla,left
210,1880,2467,1257,509,645,Parasolitary nucleus,left
210,2560,2865,1234,670,732,Parvicellular reticular nucleus,left
210,2762,2319,1242,718,625,Inferior olivary complex,left
210,2770,2362,1241,719,635,Inferior olivary complex,left
210,2788,2337,1241,725,629,Inferior olivary complex,left
210,2799,2399,1241,727,645,Inferior olivary complex,left
210,2801,2383,1241,727,641,Inferior olivary complex,left
210,2805,2392,1240,728,643,Inferior olivary complex,left
210,1942,2576,1252,524,668,Medulla,left
210,2807,2418,1240,728,649,Medulla,left
209,2672,2136,1250,704,578,Inferior olivary complex,left
209,1881,2454,1257,509,643,Parasolitary nucleus,left
209,2593,2141,1249,687,578,Inferior olivary complex,left
209,2707,2160,1248,711,584,Inferior olivary complex,left
209,2708,2283,1244,707,615,Inferior olivary complex,left
209,2778,2395,1242,722,643,Medulla,left
209,2797,2359,1242,726,636,Inferior olivary complex,left
209,2529,1903,1258,677,523,Medulla,right
211,2735,2169,1246,717,587,Medulla,left
