coordinate_raw_axis_0,coordinate_raw_axis_1,coordinate_raw_axis_2,coordinate_atlas_axis_0,coordinate_atlas_axis_1,coordinate_atlas_axis_2,structure_name,hemisphere
107,2270,2478,1287,525,476,Cuneate nucleus,right
113,2986,2391,1279,704,439,"Lateral reticular nucleus, magnocellular part",right
113,2990,2326,1277,706,425,"Lateral reticular nucleus, magnocellular part",right
113,3008,2327,1278,711,424,"Lateral reticular nucleus, magnocellular part",right
113,3012,2316,1278,711,421,"Lateral reticular nucleus, magnocellular part",right
113,3014,2246,1276,712,405,rubrospinal tract,right
113,3025,2364,1280,715,432,"Lateral reticular nucleus, magnocellular part",right
113,3109,2389,1280,739,434,ventral spinocerebellar tract,right
113,1690,2699,1311,422,531,Uvula (IX),right
113,2135,2433,1294,502,466,External cuneate nucleus,right
113,2143,2462,1293,503,472,External cuneate nucleus,right
113,2151,2460,1293,504,472,Medulla,right
113,2981,2226,1275,703,403,rubrospinal tract,right
113,3060,2284,1278,725,411,ventral spinocerebellar tract,right
115,2971,2202,1274,700,398,rubrospinal tract,right
115,2976,2212,1274,702,400,rubrospinal tract,right
115,2996,2400,1279,707,441,"Lateral reticular nucleus, magnocellular part",right
115,3003,2313,1276,710,422,"Lateral reticular nucleus, magnocellular part",right
115,2980,2355,1277,703,432,"Lateral reticular nucleus, magnocellular part",right
115,3021,2372,1278,714,433,"Lateral reticular nucleus, magnocellular part",right
115,3025,2270,1276,715,410,"Lateral reticular nucleus, magnocellular part",right
114,2974,2254,1275,702,410,rubrospinal tract,right
114,2702,2955,1285,636,582,Medulla,left
114,2968,2188,1275,700,395,rubrospinal tract,right
114,2985,2377,1278,705,436,"Lateral reticular nucleus, magnocellular part",right
114,2997,2215,1275,707,399,rubrospinal tract,right
114,3002,2364,1278,709,433,"Lateral reticular nucleus, magnocellular part",right
114,1631,2834,1312,408,565,Uvula (IX),right
114,2372,2965,1284,556,592,Dorsal motor nucleus of the vagus nerve,left
116,3018,2308,1276,714,420,"Lateral reticular nucleus, magnocellular part",right
116,3035,2249,1275,718,405,rubrospinal tract,right
117,3006,2325,1277,710,424,"Lateral reticular nucleus, magnocellular part",right
117,3034,2342,1278,718,426,"Lateral reticular nucleus, magnocellular part",right
117,3046,2282,1276,721,411,Medulla,right
117,3018,2321,1277,714,422,"Lateral reticular nucleus, magnocellular part",right
117,3019,2264,1275,714,409,"Lateral reticular nucleus, magnocellular part",right
117,3031,2304,1276,717,418,"Lateral reticular nucleus, magnocellular part",right
118,3034,2273,1275,718,411,"Lateral reticular nucleus, magnocellular part",right
124,3001,2161,1272,709,387,Medulla,right
124,1669,2791,1306,416,554,Uvula (IX),right
122,1697,2641,1308,422,517,Uvula (IX),right
122,2951,2092,1273,696,374,Medulla,right
123,1706,2478,1311,425,478,Uvula (IX),right
125,1707,2693,1306,424,530,Uvula (IX),right
129,1904,2697,1295,468,530,Uvula (IX),right
129,2969,2220,1270,700,403,rubrospinal tract,right
129,2978,2289,1271,703,419,"Lateral reticular nucleus, magnocellular part",right
129,2999,2211,1271,709,399,rubrospinal tract,right
129,3007,2316,1272,710,423,"Lateral reticular nucleus, magnocellular part",right
129,3031,2287,1272,717,414,"Lateral reticular nucleus, magnocellular part",right
129,3044,2269,1271,721,409,Medulla,right
129,3047,2401,1275,721,440,"Lateral reticular nucleus, magnocellular part",right
129,3047,2329,1273,721,424,"Lateral reticular nucleus, magnocellular part",right
129,3052,2299,1272,723,416,"Lateral reticular nucleus, magnocellular part",right
129,3060,2437,1277,725,447,"Lateral reticular nucleus, magnocellular part",right
129,3091,2407,1275,734,439,Medulla,right
129,2982,2179,1270,703,393,rubrospinal tract,right
129,2989,2236,1271,706,405,rubrospinal tract,right
129,3000,2153,1270,709,386,Medulla,right
129,3027,2362,1274,716,432,"Lateral reticular nucleus, magnocellular part",right
129,3030,2234,1271,717,402,rubrospinal tract,right
129,3051,2242,1271,723,402,Medulla,right
129,3055,3149,1285,732,630,Medulla,left
129,3071,2284,1272,728,411,ventral spinocerebellar tract,right
129,3072,2291,1272,728,413,ventral spinocerebellar tract,right
129,3074,2367,1274,730,430,"Lateral reticular nucleus, magnocellular part",right
129,3087,2434,1276,732,447,"Lateral reticular nucleus, magnocellular part",right
130,3000,2351,1273,709,431,"Lateral reticular nucleus, magnocellular part",right
130,3006,2468,1277,709,457,"Lateral reticular nucleus, magnocellular part",right
130,3024,2312,1272,716,420,"Lateral reticular nucleus, magnocellular part",right
130,3024,2395,1274,716,440,"Lateral reticular nucleus, magnocellular part",right
130,3041,2302,1272,720,417,"Lateral reticular nucleus, magnocellular part",right
130,3058,2358,1273,726,430,"Lateral reticular nucleus, magnocellular part",right
130,3071,2380,1274,728,434,"Lateral reticular nucleus, magnocellular part",right
130,3020,2279,1271,714,414,"Lateral reticular nucleus, magnocellular part",right
130,3052,2260,1271,723,407,ventral spinocerebellar tract,right
130,3053,2273,1271,724,410,Medulla,right
130,3057,2444,1276,723,450,"Lateral reticular nucleus, magnocellular part",right
130,3113,2379,1273,741,432,Medulla,right
130,3035,2243,1270,718,405,rubrospinal tract,right
130,3069,2455,1276,728,452,"Lateral reticular nucleus, magnocellular part",right
130,3081,2470,1277,730,455,Medulla,right
131,3014,2304,1271,713,420,"Lateral reticular nucleus, magnocellular part",right
131,3039,2351,1272,720,429,"Lateral reticular nucleus, magnocellular part",right
131,3008,2376,1273,712,436,"Lateral reticular nucleus, magnocellular part",right
131,3026,2344,1272,716,429,"Lateral reticular nucleus, magnocellular part",right
131,3082,2331,1271,731,422,Medulla,right
131,2206,2497,1282,513,482,Cuneate nucleus,right
131,3018,2332,1272,714,425,"Lateral reticular nucleus, magnocellular part",right
131,3026,2252,1270,716,407,"Lateral reticular nucleus, magnocellular part",right
131,3036,2450,1276,718,452,"Lateral reticular nucleus, magnocellular part",right
131,3056,2499,1277,723,463,Medulla,right
131,3062,2268,1270,725,409,ventral spinocerebellar tract,right
132,3001,2303,1271,709,421,"Lateral reticular nucleus, magnocellular part",right
132,1629,3433,1316,424,712,Copula pyramidis,left
132,2975,2226,1269,702,405,rubrospinal tract,right
132,3045,2419,1275,721,445,"Lateral reticular nucleus, magnocellular part",right
132,3084,2355,1272,733,428,Medulla,right
134,3032,2265,1269,717,410,"Lateral reticular nucleus, magnocellular part",right
134,2079,2383,1290,494,456,External cuneate nucleus,right
134,3001,2150,1268,709,386,dorsal spinocerebellar tract,right
134,3040,2469,1276,719,457,"Lateral reticular nucleus, magnocellular part",right
134,3053,2329,1271,724,423,"Lateral reticular nucleus, magnocellular part",right
134,3063,2423,1274,727,445,"Lateral reticular nucleus, magnocellular part",right
134,3065,2680,1282,727,506,Medulla,right
134,3085,2686,1281,733,508,Medulla,right
134,3094,2627,1280,734,493,Medulla,right
133,3029,2454,1276,716,453,"Lateral reticular nucleus, magnocellular part",right
133,3039,2284,1270,720,414,"Lateral reticular nucleus, magnocellular part",right
133,3014,2311,1271,713,421,"Lateral reticular nucleus, magnocellular part",right
135,3024,2322,1270,716,423,"Lateral reticular nucleus, magnocellular part",right
135,2980,2325,1270,703,427,"Lateral reticular nucleus, magnocellular part",right
141,1862,2895,1295,457,578,Uvula (IX),left
141,2077,2367,1288,494,452,External cuneate nucleus,right
141,2079,2359,1289,494,450,External cuneate nucleus,right
138,2091,2322,1291,496,441,Medulla,right
138,1724,2724,1301,426,538,Uvula (IX),right
138,1841,2901,1296,453,580,Uvula (IX),left
139,2099,2293,1291,497,436,spinal tract of the trigeminal nerve,right
140,1727,2623,1301,426,514,Uvula (IX),right
142,2863,1949,1268,675,349,Medulla,right
146,2072,2321,1289,492,442,External cuneate nucleus,right
146,2998,2219,1264,709,403,"Lateral reticular nucleus, magnocellular part",right
146,2999,2385,1268,709,440,"Lateral reticular nucleus, magnocellular part",right
146,3007,2405,1269,710,444,"Lateral reticular nucleus, magnocellular part",right
146,3011,2424,1270,711,449,"Lateral reticular nucleus, magnocellular part",right
146,3013,2240,1265,713,407,"Lateral reticular nucleus, magnocellular part",right
146,3017,2402,1269,713,443,"Lateral reticular nucleus, magnocellular part",right
146,3043,2385,1268,721,438,"Lateral reticular nucleus, magnocellular part",right
146,3056,2680,1277,724,507,Medulla,right
146,2969,2268,1265,700,417,"Lateral reticular nucleus, magnocellular part",right
146,2991,2279,1265,706,418,"Lateral reticular nucleus, magnocellular part",right
146,3022,3181,1277,723,639,Medulla,left
146,3034,2250,1265,718,407,rubrospinal tract,right
146,3039,2439,1270,719,451,"Lateral reticular nucleus, magnocellular part",right
146,3040,2254,1265,720,408,Medulla,right
146,3058,3231,1275,734,651,Medulla,left
146,3071,2371,1267,728,433,"Lateral reticular nucleus, magnocellular part",right
146,3072,2298,1265,728,417,Medulla,right
146,3082,3232,1275,739,651,Medulla,left
146,3095,2394,1267,735,438,"Lateral reticular nucleus, magnocellular part",right
144,2081,2330,1289,494,444,External cuneate nucleus,right
145,2969,2339,1267,701,432,"Lateral reticular nucleus, magnocellular part",right
145,2985,2186,1265,704,396,rubrospinal tract,right
145,3030,2239,1265,717,405,rubrospinal tract,right
145,3041,3177,1277,728,638,Medulla,left
145,3047,2259,1266,721,409,Medulla,right
145,3053,2414,1270,724,444,"Lateral reticular nucleus, magnocellular part",right
145,3069,2349,1267,728,428,"Lateral reticular nucleus, magnocellular part",right
145,3070,2658,1277,728,502,Medulla,right
145,3077,2642,1276,729,497,Medulla,right
145,3086,2347,1267,733,426,Medulla,right
145,3090,2475,1271,733,457,Medulla,right
145,2748,3317,1269,657,668,"Medullary reticular nucleus, ventral part",left
145,2948,2056,1265,696,368,Medulla,right
145,2949,3579,1273,710,737,rubrospinal tract,left
145,3000,3092,1280,718,616,Medulla,left
145,3022,3253,1277,723,658,Medulla,left
145,3038,2234,1265,720,403,rubrospinal tract,right
145,3046,2225,1265,721,401,Medulla,right
145,3068,3241,1276,737,654,Medulla,left
145,3082,3206,1276,739,645,Medulla,left
145,3096,2314,1266,736,418,Medulla,right
145,3117,2413,1268,741,442,Medulla,right
148,3024,2321,1266,716,424,"Lateral reticular nucleus, magnocellular part",right
148,2935,2311,1264,691,428,Intermediate reticular nucleus,right
148,3080,2323,1265,731,422,Medulla,right
148,3049,2630,1275,721,495,Medulla,right
148,2859,1940,1266,674,347,Medulla,right
148,3002,3125,1277,718,626,Medulla,left
148,3028,3155,1276,726,633,Medulla,left
148,3064,2469,1270,726,457,"Lateral reticular nucleus, magnocellular part",right
148,3073,3190,1274,738,641,Medulla,left
148,3082,2333,1265,731,425,Medulla,right
148,3008,2350,1267,712,432,"Lateral reticular nucleus, magnocellular part",right
148,3021,3122,1277,723,624,Inferior olivary complex,left
147,3044,2273,1264,721,413,"Lateral reticular nucleus, magnocellular part",right
147,3051,2347,1266,723,429,"Lateral reticular nucleus, magnocellular part",right
147,2985,2245,1264,704,410,"Lateral reticular nucleus, magnocellular part",right
147,3085,2304,1264,733,417,ventral spinocerebellar tract,right
147,3112,2380,1266,740,434,Medulla,right
147,2090,2286,1289,495,434,spinal tract of the trigeminal nerve,right
147,2943,2267,1264,694,417,Medulla,right
147,3037,3248,1275,727,657,Medulla,left
147,3040,2402,1268,720,442,"Lateral reticular nucleus, magnocellular part",right
147,3068,3221,1274,737,649,Medulla,left
147,3071,3200,1274,736,644,Medulla,left
147,3009,2725,1278,713,518,Medulla,right
147,3035,2186,1263,718,393,Medulla,right
147,3102,2428,1267,736,447,"Lateral reticular nucleus, magnocellular part",right
150,3042,2310,1265,720,421,"Lateral reticular nucleus, magnocellular part",right
150,3019,2279,1264,714,416,"Lateral reticular nucleus, magnocellular part",right
150,3032,2286,1264,717,416,"Lateral reticular nucleus, magnocellular part",right
150,3055,3225,1274,732,650,Medulla,left
150,3100,2633,1272,736,497,Medulla,right
150,2982,2292,1264,703,421,"Lateral reticular nucleus, magnocellular part",right
150,3072,3214,1273,736,647,Medulla,left
150,2919,2316,1263,687,430,Intermediate reticular nucleus,right
150,3068,2261,1263,728,408,ventral spinocerebellar tract,right
151,2065,2317,1287,491,442,External cuneate nucleus,right
151,2090,2262,1288,495,429,spinal tract of the trigeminal nerve,right
151,2091,2272,1288,495,432,spinal tract of the trigeminal nerve,right
151,2949,2325,1264,695,431,"Lateral reticular nucleus, magnocellular part",right
151,3035,2351,1265,719,431,"Lateral reticular nucleus, magnocellular part",right
151,3059,3204,1273,734,645,Medulla,left
151,2991,3068,1276,715,612,Medulla,left
149,3027,2648,1276,715,500,Medulla,right
149,3055,2275,1264,724,412,Medulla,right
149,3019,3127,1277,723,625,Inferior olivary complex,left
149,3032,2231,1264,717,403,rubrospinal tract,right
149,3036,2241,1264,718,405,rubrospinal tract,right
149,3053,2617,1274,723,492,Medulla,right
149,3062,2711,1276,727,515,Medulla,right
149,2993,3074,1278,717,613,Medulla,left
149,3046,3205,1275,730,645,Medulla,left
152,2059,2384,1283,490,458,External cuneate nucleus,right
152,3067,3217,1272,735,648,Medulla,left
152,1831,3355,1296,460,689,Uvula (IX),left
154,2068,2292,1287,492,436,Medulla,right
154,2866,2971,1275,681,586,crossed tectospinal pathway,left
154,3025,2299,1263,716,421,"Lateral reticular nucleus, magnocellular part",right
153,2072,2283,1288,492,435,Medulla,right
153,3076,2677,1273,730,507,Medulla,right
153,1715,2635,1298,422,517,Uvula (IX),right
155,2326,3891,1278,568,800,Medulla,left
155,2532,1822,1267,596,330,spinal tract of the trigeminal nerve,right
155,3030,2692,1272,718,510,Inferior olivary complex,right
155,3075,3216,1270,738,648,Medulla,left
155,1442,2477,1312,362,481,Pyramus (VIII),right
155,1749,2184,1305,444,413,Copula pyramidis,right
156,2088,2252,1287,495,428,spinal tract of the trigeminal nerve,right
156,1443,2476,1312,363,481,Pyramus (VIII),right
157,3060,2641,1271,724,498,Medulla,right
161,2060,2288,1285,490,437,External cuneate nucleus,right
161,2049,2318,1284,488,444,External cuneate nucleus,right
161,2045,2362,1282,487,453,External cuneate nucleus,right
161,1749,2204,1303,443,418,Copula pyramidis,right
161,2955,3090,1272,706,618,Medulla,left
161,2958,2097,1259,699,379,dorsal spinocerebellar tract,right
161,2977,3119,1272,711,625,Medulla,left
161,2978,2228,1260,703,409,"Lateral reticular nucleus, magnocellular part",right
161,2978,2170,1259,703,395,rubrospinal tract,right
161,3038,3235,1269,728,653,Medulla,left
161,3042,2680,1270,720,508,Inferior olivary complex,right
161,3068,3384,1267,739,691,Medulla,left
161,3084,2377,1262,733,435,"Lateral reticular nucleus, magnocellular part",right
161,3094,2651,1267,734,501,Medulla,right
161,3096,2319,1260,735,422,ventral spinocerebellar tract,right
161,1375,3003,1306,346,612,Pyramus (VIII),left
161,2959,2082,1259,699,375,dorsal spinocerebellar tract,right
161,2968,2157,1259,700,392,rubrospinal tract,right
161,3050,3277,1269,731,663,Medulla,left
161,3055,3286,1268,733,665,Medulla,left
161,3059,3176,1269,733,638,Medulla,left
161,3059,3252,1268,734,657,Medulla,left
161,3073,2325,1260,730,424,"Lateral reticular nucleus, magnocellular part",right
161,3089,3152,1268,741,631,Medulla,left
162,2965,2119,1258,700,385,dorsal spinocerebellar tract,right
162,3050,2248,1259,722,408,Medulla,right
162,3056,2367,1261,724,435,"Lateral reticular nucleus, magnocellular part",right
162,3084,2294,1259,733,417,ventral spinocerebellar tract,right
162,2953,2075,1259,698,375,dorsal spinocerebellar tract,right
162,2980,2110,1258,704,381,dorsal spinocerebellar tract,right
162,3009,2226,1259,711,406,"Lateral reticular nucleus, magnocellular part",right
162,3016,3140,1270,722,630,Inferior olivary complex,left
162,3034,3244,1268,727,655,Medulla,left
162,3040,3255,1268,728,658,Medulla,left
162,3067,2269,1259,727,412,ventral spinocerebellar tract,right
162,3068,2304,1259,728,420,"Lateral reticular nucleus, magnocellular part",right
162,3079,3230,1267,739,651,Medulla,left
162,1376,3004,1305,346,612,arbor vitae,left
162,1764,2454,1295,433,474,Uvula (IX),right
162,1826,2969,1291,447,597,Uvula (IX),left
162,3036,3361,1268,729,684,"Lateral reticular nucleus, magnocellular part",left
162,3037,3360,1268,729,684,"Lateral reticular nucleus, magnocellular part",left
162,3053,3127,1269,732,625,Medulla,left
162,3092,3142,1267,741,628,Medulla,left
163,2962,2168,1258,698,397,"Lateral reticular nucleus, magnocellular part",right
163,2983,2197,1258,704,401,"Lateral reticular nucleus, magnocellular part",right
163,3092,2396,1260,734,440,"Lateral reticular nucleus, magnocellular part",right
163,3028,3152,1268,725,632,Inferior olivary complex,left
163,3065,3264,1266,735,660,Medulla,left
163,3107,2387,1259,738,437,Medulla,right
163,2964,2179,1258,699,399,"Lateral reticular nucleus, magnocellular part",right
163,2991,3134,1269,715,629,Inferior olivary complex,left
163,3015,3123,1269,722,626,Inferior olivary complex,left
163,3014,2278,1259,713,418,"Lateral reticular nucleus, magnocellular part",right
163,3027,3289,1267,725,666,Medulla,left
163,3050,2284,1259,723,417,"Lateral reticular nucleus, magnocellular part",right
163,3063,3394,1265,738,693,Medulla,left
163,3070,2290,1258,728,417,Medulla,right
163,3096,3211,1265,743,646,Medulla,left
163,3032,3257,1267,726,658,Medulla,left
164,3013,2340,1261,713,432,"Lateral reticular nucleus, magnocellular part",right
164,3077,2370,1260,730,435,"Lateral reticular nucleus, magnocellular part",right
164,2981,2295,1259,703,424,"Lateral reticular nucleus, magnocellular part",right
164,3036,2224,1258,718,404,rubrospinal tract,right
164,3037,2238,1258,718,408,"Lateral reticular nucleus, magnocellular part",right
164,3045,3151,1268,729,632,Inferior olivary complex,left
164,3053,3259,1267,733,659,Medulla,left
164,3061,2593,1266,723,488,Medulla,right
164,3035,3162,1268,727,634,Inferior olivary complex,left
164,3071,2680,1267,728,509,Inferior olivary complex,right
164,2967,2100,1258,700,380,dorsal spinocerebellar tract,right
164,3001,2225,1258,708,407,"Lateral reticular nucleus, magnocellular part",right
164,3053,3206,1267,732,645,Inferior olivary complex,left
165,3043,2688,1268,722,511,Inferior olivary complex,right
165,3035,2249,1258,718,410,"Lateral reticular nucleus, magnocellular part",right
165,3030,2320,1260,717,426,"Lateral reticular nucleus, magnocellular part",right
165,3059,2663,1267,725,505,Inferior olivary complex,right
165,3064,3241,1266,735,654,Medulla,left
165,3091,2311,1258,734,420,ventral spinocerebellar tract,right
165,3109,2414,1260,739,444,Medulla,right
165,2983,3155,1269,714,634,Medulla,left
165,3015,3224,1268,722,651,Medulla,left
165,3044,2430,1263,721,450,"Lateral reticular nucleus, magnocellular part",right
165,3045,2657,1267,720,503,Medulla,right
165,3055,2249,1258,724,408,ventral spinocerebellar tract,right
165,1647,2321,1304,412,445,Copula pyramidis,right
165,1893,2710,1286,463,534,Uvula (IX),right
165,3081,3203,1266,739,645,Medulla,left
169,3031,2644,1266,716,501,Medulla,right
169,1405,3065,1302,353,626,Pyramus (VIII),left
169,2970,2222,1257,700,408,"Lateral reticular nucleus, magnocellular part",right
169,3035,3203,1266,727,646,Inferior olivary complex,left
169,3036,2667,1266,718,505,Medulla,right
166,3017,2316,1259,713,426,"Lateral reticular nucleus, magnocellular part",right
166,2966,2293,1259,699,425,"Lateral reticular nucleus, magnocellular part",right
166,3036,2432,1262,718,451,"Lateral reticular nucleus, magnocellular part",right
166,3062,2359,1260,726,434,"Lateral reticular nucleus, magnocellular part",right
166,2961,2124,1257,698,387,rubrospinal tract,right
166,3076,3214,1265,737,648,Medulla,left
166,1448,2909,1300,361,587,Pyramus (VIII),left
166,3035,2384,1261,718,441,"Lateral reticular nucleus, magnocellular part",right
166,3055,3186,1266,732,641,Inferior olivary complex,left
166,3061,2258,1257,725,411,Medulla,right
166,3063,2291,1258,727,417,Medulla,right
166,3087,2340,1258,733,428,Medulla,right
167,2041,2335,1280,486,448,External cuneate nucleus,right
167,1622,2268,1305,408,434,Copula pyramidis,right
167,1814,2211,1297,454,420,Copula pyramidis,right
167,2080,2253,1283,492,430,Medulla,right
167,3065,2636,1265,725,498,Inferior olivary complex,right
167,3037,3188,1266,727,642,Inferior olivary complex,left
167,3069,2294,1257,728,418,Medulla,right
167,1789,2112,1300,454,399,Copula pyramidis,right
167,2980,2234,1257,703,411,"Lateral reticular nucleus, magnocellular part",right
167,3004,2353,1260,710,436,"Lateral reticular nucleus, magnocellular part",right
167,3074,2269,1256,729,412,ventral spinocerebellar tract,right
168,2046,2314,1281,486,444,External cuneate nucleus,right
168,1516,2850,1297,375,571,Pyramus (VIII),left
168,3042,2348,1259,720,433,"Lateral reticular nucleus, magnocellular part",right
168,3034,3255,1265,727,658,Medulla,left
168,3067,3233,1264,735,653,Medulla,left
168,2961,2258,1257,697,418,"Lateral reticular nucleus, magnocellular part",right
171,2849,1898,1257,673,340,Medulla,right
171,1601,2269,1305,403,434,Copula pyramidis,right
171,2656,1803,1259,626,324,Medulla,right
171,2883,2971,1267,688,587,Inferior olivary complex,left
170,2874,2957,1268,685,583,Inferior olivary complex,left
170,3068,2684,1264,728,510,Inferior olivary complex,right
170,2940,2286,1257,692,425,Intermediate reticular nucleus,right
170,2885,2868,1267,685,558,Inferior olivary complex,right
173,2041,2287,1282,485,438,External cuneate nucleus,right
173,2035,2333,1279,484,448,External cuneate nucleus,right
172,2038,2385,1276,486,460,External cuneate nucleus,right
172,2883,2817,1265,683,543,crossed tectospinal pathway,right
172,2994,2088,1254,708,377,dorsal spinocerebellar tract,right
172,2042,2402,1276,486,463,External cuneate nucleus,right
174,2057,2263,1281,487,433,External cuneate nucleus,right
174,1367,3060,1302,344,625,Pyramus (VIII),left
174,1594,2359,1303,397,456,Copula pyramidis,right
174,2902,2816,1265,688,543,crossed tectospinal pathway,right
174,2377,1847,1268,558,334,Medulla,right
174,2990,2082,1253,707,375,Medulla,right
175,2034,2360,1276,484,454,External cuneate nucleus,right
175,2071,2241,1280,489,428,Medulla,right
176,2021,3468,1284,489,709,Medulla,left
176,2864,2954,1264,682,583,Inferior olivary complex,left
176,1300,3021,1303,329,617,Pyramus (VIII),left
177,2196,2456,1267,513,475,Cuneate nucleus,right
177,2454,1811,1263,578,326,Medulla,right
177,3023,3236,1262,724,653,Medulla,left
177,3047,2439,1258,721,454,"Lateral reticular nucleus, magnocellular part",right
177,3057,3226,1261,732,650,Inferior olivary complex,left
177,3072,3279,1260,736,664,Medulla,left
177,3077,2366,1255,729,435,"Lateral reticular nucleus, magnocellular part",right
177,3085,2688,1260,732,512,Medulla,right
177,3088,2454,1257,733,456,"Lateral reticular nucleus, magnocellular part",right
177,2953,2135,1253,696,391,"Lateral reticular nucleus, magnocellular part",right
177,2983,3149,1263,714,633,Medulla,left
177,3037,2400,1257,718,445,"Lateral reticular nucleus, magnocellular part",right
177,3041,3270,1261,728,661,Medulla,left
177,3043,3289,1261,730,666,Medulla,left
177,3046,3258,1261,729,659,Medulla,left
177,3057,3295,1261,733,667,Medulla,left
177,3077,3258,1260,737,659,Medulla,left
177,3093,2333,1254,735,427,Medulla,right
177,3106,2408,1255,737,445,Medulla,right
177,3121,2370,1253,742,434,Medulla,right
178,2935,2079,1253,692,379,Medulla,right
178,2965,2051,1252,701,370,Medulla,right
178,3022,2711,1262,715,517,Inferior olivary complex,right
178,3056,2304,1254,724,423,"Lateral reticular nucleus, magnocellular part",right
178,3084,2334,1253,732,428,Medulla,right
178,3086,2420,1256,732,448,"Lateral reticular nucleus, magnocellular part",right
178,3092,2370,1254,734,436,"Lateral reticular nucleus, magnocellular part",right
178,2962,2118,1253,698,387,rubrospinal tract,right
178,2970,2201,1253,700,405,"Lateral reticular nucleus, magnocellular part",right
178,3014,3262,1261,722,659,Medulla,left
178,3015,2119,1251,713,383,dorsal spinocerebellar tract,right
178,3021,2372,1256,714,440,"Lateral reticular nucleus, magnocellular part",right
178,3038,3244,1260,728,655,Medulla,left
178,3067,3413,1258,738,698,Medulla,left
178,3079,3290,1258,739,666,Medulla,left
178,1548,2331,1304,388,449,Copula pyramidis,right
178,3005,3141,1262,719,630,Inferior olivary complex,left
178,3031,2276,1254,716,418,"Lateral reticular nucleus, magnocellular part",right
178,3036,2278,1254,718,419,"Lateral reticular nucleus, magnocellular part",right
178,3092,2388,1255,733,441,"Lateral reticular nucleus, magnocellular part",right
179,2978,3571,1256,719,735,rubrospinal tract,left
179,3024,3262,1260,724,659,Medulla,left
179,3055,2678,1260,723,510,Inferior olivary complex,right
179,3081,2321,1252,731,425,Medulla,right
179,3095,2355,1253,735,432,Medulla,right
179,2988,2177,1252,705,398,"Lateral reticular nucleus, magnocellular part",right
179,3002,3154,1261,717,634,Medulla,left
179,3030,2707,1261,718,516,Inferior olivary complex,right
179,3052,2268,1252,722,416,"Lateral reticular nucleus, magnocellular part",right
179,3067,2285,1252,726,418,"Lateral reticular nucleus, magnocellular part",right
179,2956,3126,1262,706,627,Medulla,left
179,3094,2346,1252,735,430,Medulla,right
180,3112,2398,1253,739,442,Medulla,right
180,2028,2345,1276,483,452,External cuneate nucleus,right
180,3019,2225,1252,713,408,"Lateral reticular nucleus, magnocellular part",right
180,3025,2416,1256,715,450,"Lateral reticular nucleus, magnocellular part",right
180,3046,2645,1260,720,502,Medulla,right
180,2961,2102,1252,698,383,rubrospinal tract,right
180,3019,3220,1260,722,649,Medulla,left
180,3042,2388,1255,720,443,"Lateral reticular nucleus, magnocellular part",right
